token_uid,token,RT,following_punct,preceding_punct,is_punct_non_alpha,transcript_id,exclude
7344,popular,335.8,False,False,False,02,0
7345,culture.,322.1,False,True,True,02,1
7346,Billy,250.0,False,False,False,02,1
7347,Connolly,266.75,False,False,False,02,0
7348,was,131.6,False,False,False,02,0
7349,one,213.0,False,False,False,02,0
7350,of,184.0,False,False,False,02,0
7351,the,208.0,False,False,False,02,0
7352,first,203.0,False,False,False,02,0
7353,to,202.33333333333334,False,False,False,02,0
7354,draw,293.0,False,False,False,02,0
7355,attention,270.3333333333333,False,False,False,02,0
7356,to,0.0,False,False,False,02,0
7357,"it,",222.0,False,True,True,02,1
7358,wondering,318.0,False,False,False,02,1
7359,why,163.0,False,False,False,02,0
7360,drunkards,518.1,False,False,False,02,0
7361,being,371.2,False,False,False,02,0
7362,sick,270.1,False,False,False,02,0
7363,call,244.0,False,False,False,02,0
7364,so,210.5,False,False,False,02,0
7365,despairingly,504.1,False,False,False,02,0
7366,for,174.0,False,False,False,02,0
7367,Ralph,362.625,False,False,False,02,0
7368,and,457.7142857142857,False,False,False,02,0
7369,Huey.,376.875,False,True,True,02,1
7370,And,273.0,False,False,False,02,1
7371,although,640.6666666666666,False,False,False,02,0
7372,vomiting,329.1111111111111,False,False,False,02,0
7373,was,293.2,False,False,False,02,0
7374,one,270.14285714285717,False,False,False,02,0
7375,of,351.4,False,False,False,02,0
7376,the,245.0,False,False,False,02,0
7377,last,210.55555555555554,False,False,False,02,0
7378,human,253.9,False,False,False,02,0
7379,bodily,355.1111111111111,False,False,False,02,0
7380,functions,345.2,False,False,False,02,0
7381,to,234.0,False,False,False,02,0
7382,get,208.5,False,False,False,02,0
7383,a,220.66666666666666,False,False,False,02,0
7384,regular,236.6,False,False,False,02,0
7385,airing,253.4,False,False,False,02,0
7386,on,165.5,False,False,False,02,0
7387,"television,",220.5,False,True,True,02,1
7388,rare,301.2,False,False,False,02,1
7389,is,263.5,False,False,False,02,0
7390,the,153.75,False,False,False,02,0
7391,drama,302.3333333333333,False,False,False,02,0
7392,now,282.2,False,False,False,02,0
7393,that,254.33333333333334,False,False,False,02,0
7394,does,268.375,False,False,False,02,0
7395,not,188.16666666666666,False,False,False,02,0
7396,feature,247.0,False,False,False,02,0
7397,at,159.0,False,False,False,02,0
7398,least,271.57142857142856,False,False,False,02,0
7399,one,222.75,False,False,False,02,0
7400,person,201.0,False,False,False,02,0
7401,spewing,210.33333333333334,False,False,False,02,0
7402,into,256.5,False,False,False,02,0
7403,a,270.0,False,False,False,02,0
7404,toilet.,209.33333333333334,False,True,True,02,1
7405,"Certainly,",205.14285714285714,False,True,True,02,1
7406,no,201.0,False,False,False,02,1
7407,self-respecting,687.8,False,False,True,02,1
7408,soap,334.3333333333333,False,False,False,02,1
7409,lets,347.14285714285717,False,False,False,02,0
7410,New,206.6,False,False,False,02,0
7411,Year's,237.75,False,False,True,02,1
7412,Eve,178.16666666666666,False,False,False,02,1
7413,go,275.6666666666667,False,False,False,02,0
7414,without,250.0,False,False,False,02,0
7415,a,115.5,False,False,False,02,0
7416,character,249.28571428571428,False,False,False,02,0
7417,chucking,267.0,False,False,False,02,0
7418,up,130.0,False,False,False,02,0
7419,after,287.25,False,False,False,02,0
7420,too,252.28571428571428,False,False,False,02,0
7421,much,265.0,False,False,False,02,0
7422,alcohol;,216.0,False,True,True,02,1
7423,we,269.0,False,False,False,02,1
7424,have,225.71428571428572,False,False,False,02,0
7425,even,207.2,False,False,False,02,0
7426,had,264.8,False,False,False,02,0
7427,animated,448.875,False,False,False,02,0
7428,"vomit,",257.2,False,True,True,02,1
7429,on,171.5,False,False,False,02,1
7430,The,178.8,False,False,False,02,0
7431,Simpsons.,200.25,False,True,True,02,1
7432,I,243.0,False,False,False,02,1
7433,mention,407.1666666666667,False,False,False,02,0
7434,this,282.2,False,False,False,02,0
7435,"because,",302.42857142857144,False,True,True,02,1
7436,until,166.0,False,False,False,02,1
7437,"now,",212.75,False,True,True,02,1
7438,palaeontology,551.1428571428571,False,False,False,02,1
7439,has,348.0,False,False,False,02,0
7440,rubbed,327.8333333333333,False,False,False,02,0
7441,shoulders,334.4,False,False,False,02,0
7442,with,175.4,False,False,False,02,0
7443,popular,310.77777777777777,False,False,False,02,0
7444,culture,237.1,False,False,False,02,0
7445,only,195.14285714285714,False,False,False,02,0
7446,in,250.6,False,False,False,02,0
7447,the,207.6,False,False,False,02,0
7448,BBC,214.71428571428572,False,False,False,02,0
7449,series,277.5,False,False,False,02,0
7450,Walking,182.66666666666666,False,False,False,02,0
7451,With,212.75,False,False,False,02,0
7452,Dinosaurs,189.5,False,False,False,02,1
7453,-,0.0,True,True,True,02,1
7454,"which,",195.25,False,True,True,02,1
7455,as,120.5,False,False,False,02,1
7456,brilliant,222.0,False,False,False,02,0
7457,as,148.0,False,False,False,02,0
7458,it,227.83333333333334,False,False,False,02,0
7459,"was,",266.0,False,True,True,02,1
7460,tended,237.88888888888889,False,False,False,02,1
7461,to,192.0,False,False,False,02,0
7462,drag,267.42857142857144,False,False,False,02,0
7463,once,287.2857142857143,False,False,False,02,0
7464,you'd,299.77777777777777,False,False,True,02,1
7465,marvelled,262.7,False,False,False,02,1
7466,at,184.5,False,False,False,02,0
7467,the,137.6,False,False,False,02,0
7468,special,167.0,False,False,False,02,0
7469,effects,192.14285714285714,False,False,False,02,0
7470,for,188.0,False,False,False,02,0
7471,long,278.0,False,False,False,02,0
7472,enough,207.25,False,False,False,02,1
7473,-,161.0,True,True,True,02,1
7474,and,158.5,False,False,False,02,1
7475,in,211.0,False,False,False,02,0
7476,the,242.83333333333334,False,False,False,02,0
7477,irritating,387.4,False,False,False,02,0
7478,form,316.57142857142856,False,False,False,02,0
7479,of,204.5,False,False,False,02,0
7480,Ross,231.0,False,False,False,02,0
7481,in,200.16666666666666,False,False,False,02,0
7482,the,145.75,False,False,False,02,0
7483,sitcom,419.4,False,False,False,02,0
7484,Friends.,287.75,False,True,True,02,1
7485,But,244.66666666666666,False,False,False,02,1
7486,Professor,425.1,False,False,False,02,0
7487,Doyle's,345.9,False,False,True,02,1
7488,discovery,300.3333333333333,False,False,False,02,1
7489,changes,335.1,False,False,False,02,0
7490,everything.,293.1111111111111,False,True,True,02,1
7491,I,0.0,False,False,False,02,1
7492,have,174.83333333333334,False,False,False,02,0
7493,a,199.0,False,False,False,02,0
7494,six-year-old,220.0,False,False,True,02,1
7495,son,159.25,False,False,False,02,1
7496,who,187.0,False,False,False,02,0
7497,knows,243.66666666666666,False,False,False,02,0
7498,the,183.2,False,False,False,02,0
7499,difference,231.44444444444446,False,False,False,02,0
7500,between,205.14285714285714,False,False,False,02,0
7501,a,174.66666666666666,False,False,False,02,0
7502,protoceratops,1291.5,False,False,False,02,0
7503,and,356.6,False,False,False,02,0
7504,a,314.5,False,False,False,02,0
7505,diplodocus,669.3,False,False,False,02,0
7506,like,228.33333333333334,False,False,False,02,0
7507,he,310.2,False,False,False,02,0
7508,knows,239.5,False,False,False,02,0
7509,the,264.8,False,False,False,02,0
7510,difference,195.9,False,False,False,02,0
7511,between,204.11111111111111,False,False,False,02,0
7512,baked,267.44444444444446,False,False,False,02,0
7513,beans,154.33333333333334,False,False,False,02,0
7514,and,209.0,False,False,False,02,0
7515,strawberry,320.77777777777777,False,False,False,02,0
7516,jam.,202.2,False,True,True,02,1
7517,"However,",183.5,False,True,True,02,1
7518,he,213.5,False,False,False,02,1
7519,has,340.4,False,False,False,02,0
7520,been,232.75,False,False,False,02,0
7521,to,150.0,False,False,False,02,0
7522,the,246.8,False,False,False,02,0
7523,Natural,279.55555555555554,False,False,False,02,0
7524,History,227.55555555555554,False,False,False,02,0
7525,Museum,205.0,False,False,False,02,0
7526,dozens,265.5,False,False,False,02,0
7527,of,184.0,False,False,False,02,0
7528,times,186.22222222222223,False,False,False,02,0
7529,and,0.0,False,False,False,02,0
7530,it,177.66666666666666,False,False,False,02,0
7531,no,200.8,False,False,False,02,0
7532,longer,230.83333333333334,False,False,False,02,0
7533,lights,240.57142857142858,False,False,False,02,0
7534,his,340.5,False,False,False,02,0
7535,fire.,206.11111111111111,False,True,True,02,1
7536,When,177.0,False,False,False,02,1
7537,I,173.66666666666666,False,False,False,02,0
7538,told,217.44444444444446,False,False,False,02,0
7539,him,194.5,False,False,False,02,0
7540,about,224.44444444444446,False,False,False,02,0
7541,the,126.66666666666667,False,False,False,02,0
7542,ichthyosaur,504.8,False,False,False,02,0
7543,pebble-dashing,440.9,False,False,True,02,1
7544,parts,207.16666666666666,False,False,False,02,1
7545,of,229.0,False,False,False,02,0
7546,Cambridgeshire,396.9,False,False,False,02,0
7547,with,223.66666666666666,False,False,False,02,0
7548,"shellfish,",320.6,False,True,True,02,1
7549,"however,",215.11111111111111,False,True,True,02,1
7550,he,192.0,False,False,False,02,1
7551,was,270.3333333333333,False,False,False,02,0
7552,all,204.375,False,False,False,02,0
7553,ears.,216.66666666666666,False,True,True,02,1
7554,He,299.3333333333333,False,False,False,02,1
7555,was,171.0,False,False,False,02,0
7556,plainly,258.42857142857144,False,False,False,02,0
7557,enthralled,283.2,False,False,False,02,0
7558,by,194.0,False,False,False,02,0
7559,the,246.5,False,False,False,02,0
7560,idea,239.5,False,False,False,02,0
7561,that,137.5,False,False,False,02,0
7562,anything,344.55555555555554,False,False,False,02,0
7563,Jurassic,223.33333333333334,False,False,False,02,0
7564,might,247.0,False,False,False,02,0
7565,behave,268.875,False,False,False,02,0
7566,in,271.0,False,False,False,02,0
7567,the,287.0,False,False,False,02,0
7568,same,369.5,False,False,False,02,0
7569,way,200.66666666666666,False,False,False,02,0
7570,as,202.4,False,False,False,02,0
7571,he,216.6,False,False,False,02,0
7572,did,222.375,False,False,False,02,0
7573,the,211.16666666666666,False,False,False,02,0
7574,other,265.6,False,False,False,02,0
7575,night,175.0,False,False,False,02,0
7576,after,235.71428571428572,False,False,False,02,0
7577,a,205.0,False,False,False,02,0
7578,tummy,199.71428571428572,False,False,False,02,0
7579,bug,296.8,False,False,False,02,0
7580,brought,261.3,False,False,False,02,0
7581,up,183.5,False,False,False,02,0
7582,his,180.0,False,False,False,02,0
7583,spaghetti,309.7,False,False,False,02,0
7584,bolognese.,197.75,False,True,True,02,1
7585,Might,366.8333333333333,False,False,False,02,1
7586,"behave,",432.0,False,True,True,02,1
7587,better,368.0,False,False,False,02,1
7588,"still,",306.77777777777777,False,True,True,02,1
7589,like,372.8333333333333,False,False,False,02,1
7590,Bart,342.8888888888889,False,False,False,02,0
7591,Simpson.,209.88888888888889,False,True,True,02,1
7592,What,176.6,False,False,False,02,1
7593,is,314.0,False,False,False,02,0
7594,needed,332.0,False,False,False,02,0
7595,now,289.8,False,False,False,02,0
7596,is,127.0,False,False,False,02,0
7597,for,299.25,False,False,False,02,0
7598,an,185.0,False,False,False,02,0
7599,enterprising,300.9,False,False,False,02,0
7600,children's,270.3,False,False,True,02,1
7601,telly,214.7,False,False,False,02,1
7602,"producer,",228.0,False,True,True,02,1
7603,perhaps,223.3,False,False,False,02,1
7604,the,187.0,False,False,False,02,0
7605,person,215.33333333333334,False,False,False,02,0
7606,behind,220.14285714285714,False,False,False,02,0
7607,that,241.66666666666666,False,False,False,02,0
7608,sickeningly,232.2,False,False,False,02,0
7609,cute,321.8,False,False,False,02,0
7610,dinosaur,390.625,False,False,False,02,0
7611,"Barney,",318.55555555555554,False,True,True,02,1
7612,to,0.0,False,False,False,02,1
7613,make,206.55555555555554,False,False,False,02,0
7614,a,74.0,False,False,False,02,0
7615,show,203.0,False,False,False,02,0
7616,about,223.55555555555554,False,False,False,02,0
7617,twin,262.55555555555554,False,False,False,02,0
7618,ichthyosaurs,747.0,False,False,False,02,0
7619,called,232.375,False,False,False,02,0
7620,Ralph,286.3333333333333,False,False,False,02,0
7621,and,207.5,False,False,False,02,0
7622,Huey.,262.0,False,True,True,02,1
7623,And,69.0,False,False,False,02,1
7624,the,321.4,False,False,False,02,0
7625,thought,239.5,False,False,False,02,0
7626,also,241.83333333333334,False,False,False,02,0
7627,occurs,328.625,False,False,False,02,0
7628,that,320.3333333333333,False,False,False,02,0
7629,some,223.28571428571428,False,False,False,02,0
7630,graduate,282.0,False,False,False,02,0
7631,student,397.0,False,False,False,02,0
7632,might,368.6,False,False,False,02,0
7633,want,192.375,False,False,False,02,0
7634,to,220.75,False,False,False,02,0
7635,consider,247.0,False,False,False,02,0
7636,a,227.0,False,False,False,02,0
7637,thesis,224.0,False,False,False,02,0
7638,on,170.25,False,False,False,02,0
7639,the,191.2,False,False,False,02,0
7640,enthralling,368.8,False,False,False,02,0
7641,history,366.0,False,False,False,02,0
7642,of,0.0,False,False,False,02,0
7643,vomit.,261.0,False,True,True,02,1
7644,I,0.0,False,False,False,02,1
7645,was,255.5,False,False,False,02,0
7646,once,261.1111111111111,False,False,False,02,0
7647,shown,221.42857142857142,False,False,False,02,0
7648,round,219.75,False,False,False,02,0
7649,a,228.75,False,False,False,02,0
7650,"vomitorium,",649.6,False,True,True,02,1
7651,where,242.14285714285714,False,False,False,02,1
7652,middle-class,426.3,False,False,True,02,1
7653,Romans,214.66666666666666,False,False,False,02,1
7654,went,263.7142857142857,False,False,False,02,0
7655,to,216.875,False,False,False,02,0
7656,bring,252.375,False,False,False,02,0
7657,back,196.57142857142858,False,False,False,02,0
7658,their,287.85714285714283,False,False,False,02,0
7659,dinners.,250.6,False,True,True,02,1
7660,It,208.5,False,False,False,02,1
7661,was,212.0,False,False,False,02,0
7662,fascinating.,339.25,False,True,True,02,1
7663,But,199.25,False,False,False,02,1
7664,I,212.4,False,False,False,02,0
7665,can't,268.42857142857144,False,False,True,02,1
7666,for,199.6,False,False,False,02,1
7667,the,180.16666666666666,False,False,False,02,0
7668,life,255.0,False,False,False,02,0
7669,of,202.5,False,False,False,02,0
7670,me,183.0,False,False,False,02,0
7671,remember,236.55555555555554,False,False,False,02,0
7672,where,243.5,False,False,False,02,0
7673,it,204.66666666666666,False,False,False,02,0
7674,was.,240.5,False,True,True,02,1
7675,For,95.66666666666667,False,False,False,02,1
7676,Peterborough's,189.1,False,False,True,02,1
7677,"sake,",254.2,False,True,True,02,1
7678,not,255.25,False,False,False,02,1
7679,"there,",389.2,False,True,True,02,1
7680,I,304.0,False,False,False,02,1
7681,hope.,450.375,False,True,True,02,1
7682,When,209.28571428571428,False,False,False,12,1
7683,I,173.75,False,False,False,12,0
7684,was,161.75,False,False,False,12,0
7685,about,207.375,False,False,False,12,0
7686,"20,",169.66666666666666,False,True,True,12,1
7687,I,192.83333333333334,False,False,False,12,1
7688,worked,237.375,False,False,False,12,0
7689,in,158.5,False,False,False,12,0
7690,an,173.2,False,False,False,12,0
7691,office.,197.77777777777777,False,True,True,12,1
7692,Every,212.125,False,False,False,12,1
7693,morning,176.88888888888889,False,False,False,12,0
7694,there,199.44444444444446,False,False,False,12,0
7695,would,151.5,False,False,False,12,0
7696,be,175.5,False,False,False,12,0
7697,that,129.75,False,False,False,12,0
7698,little,179.0,False,False,False,12,0
7699,"joke,",200.0,False,True,True,12,1
7700,where,285.8,False,False,False,12,1
7701,anyone,273.125,False,False,False,12,0
7702,who,179.5,False,False,False,12,0
7703,arrived,291.22222222222223,False,False,False,12,0
7704,five,166.75,False,False,False,12,0
7705,minutes,232.5,False,False,False,12,0
7706,late,212.5,False,False,False,12,0
7707,would,271.0,False,False,False,12,0
7708,say,238.66666666666666,False,False,False,12,1
7709,'Morning',286.6666666666667,True,True,True,12,1
7710,and,177.6,False,False,False,12,1
7711,everyone,168.11111111111111,False,False,False,12,0
7712,would,175.6,False,False,False,12,0
7713,call,284.0,False,False,False,12,0
7714,back,240.625,False,False,False,12,1
7715,'Afternoon'.,384.5,True,True,True,12,1
7716,The,185.0,False,False,False,12,1
7717,next,191.42857142857142,False,False,False,12,0
7718,joke,239.75,False,False,False,12,0
7719,would,232.14285714285714,False,False,False,12,0
7720,come,187.75,False,False,False,12,0
7721,at,180.5,False,False,False,12,0
7722,about,259.1,False,False,False,12,0
7723,"11,",177.0,False,True,True,12,1
7724,when,219.0,False,False,False,12,1
7725,the,154.5,False,False,False,12,0
7726,boss,125.6,False,False,False,12,0
7727,would,229.83333333333334,False,False,False,12,0
7728,take,184.75,False,False,False,12,0
7729,his,216.71428571428572,False,False,False,12,0
7730,coffee,264.57142857142856,False,False,False,12,0
7731,cup,136.0,False,False,False,12,0
7732,across,333.1111111111111,False,False,False,12,0
7733,to,246.33333333333334,False,False,False,12,0
7734,the,216.4,False,False,False,12,0
7735,sink,219.71428571428572,False,False,False,12,0
7736,to,215.25,False,False,False,12,0
7737,rinse,233.11111111111111,False,False,False,12,0
7738,it,170.25,False,False,False,12,0
7739,out.,209.83333333333334,False,True,True,12,1
7740,Every,229.66666666666666,False,False,False,12,1
7741,day,193.5,False,False,False,12,0
7742,he'd,196.33333333333334,False,False,True,12,1
7743,"say,",259.3333333333333,False,True,True,12,1
7744,'Just,175.5,True,False,True,12,1
7745,going,275.77777777777777,False,False,False,12,1
7746,off,294.6666666666667,False,False,False,12,0
7747,to,225.25,False,False,False,12,0
7748,wash,253.88888888888889,False,False,False,12,0
7749,my,146.5,False,False,False,12,0
7750,thing,334.5,False,False,False,12,1
7751,-,243.0,True,True,True,12,1
7752,ha,217.0,False,False,False,12,1
7753,ha,302.8,False,False,False,12,0
7754,ha.',236.16666666666666,False,True,True,12,1
7755,And,399.25,False,False,False,12,1
7756,every,404.57142857142856,False,False,False,12,0
7757,day,347.6,False,False,False,12,0
7758,I,202.0,False,False,False,12,0
7759,wished,223.16666666666666,False,False,False,12,0
7760,I,128.5,False,False,False,12,0
7761,had,223.2,False,False,False,12,0
7762,the,165.25,False,False,False,12,0
7763,guts,232.44444444444446,False,False,False,12,0
7764,to,226.5,False,False,False,12,0
7765,wait,166.77777777777777,False,False,False,12,0
7766,five,195.14285714285714,False,False,False,12,0
7767,"minutes,",197.1,False,True,True,12,1
7768,say,178.33333333333334,False,False,False,12,1
7769,'Just,215.66666666666666,True,False,True,12,1
7770,going,187.44444444444446,False,False,False,12,1
7771,off,195.0,False,False,False,12,0
7772,to,212.8,False,False,False,12,0
7773,wash,138.0,False,False,False,12,0
7774,my,133.0,False,False,False,12,0
7775,"thing,'",279.5,False,True,True,12,1
7776,then,298.0,False,False,False,12,1
7777,walk,260.14285714285717,False,False,False,12,0
7778,to,201.0,False,False,False,12,0
7779,the,236.5,False,False,False,12,0
7780,"sink,",299.6,False,True,True,12,1
7781,get,201.4,False,False,False,12,1
7782,my,312.75,False,False,False,12,0
7783,knob,256.75,False,False,False,12,0
7784,out,226.25,False,False,False,12,0
7785,and,186.83333333333334,False,False,False,12,0
7786,scrub,253.44444444444446,False,False,False,12,0
7787,it,255.5,False,False,False,12,0
7788,with,227.85714285714286,False,False,False,12,0
7789,a,234.0,False,False,False,12,0
7790,dishcloth.,300.8,False,True,True,12,1
7791,Like,321.0,False,False,False,12,1
7792,most,252.0,False,False,False,12,0
7793,office,326.5,False,False,False,12,0
7794,"workers,",286.22222222222223,False,True,True,12,1
7795,I,175.0,False,False,False,12,1
7796,never,263.42857142857144,False,False,False,12,0
7797,had,240.6,False,False,False,12,0
7798,any,217.42857142857142,False,False,False,12,0
7799,idea,173.5,False,False,False,12,0
7800,of,207.33333333333334,False,False,False,12,0
7801,the,183.6,False,False,False,12,0
7802,purpose,262.44444444444446,False,False,False,12,0
7803,of,243.5,False,False,False,12,0
7804,my,145.5,False,False,False,12,0
7805,"office,",203.75,False,True,True,12,1
7806,though,300.2,False,False,False,12,1
7807,the,160.66666666666666,False,False,False,12,0
7808,supervisor,313.8333333333333,False,False,False,12,0
7809,does,278.4,False,False,False,12,0
7810,his,202.0,False,False,False,12,0
7811,best,247.2,False,False,False,12,0
7812,to,225.5,False,False,False,12,0
7813,make,312.7142857142857,False,False,False,12,0
7814,out,368.25,False,False,False,12,0
7815,the,177.66666666666666,False,False,False,12,0
7816,job,196.75,False,False,False,12,0
7817,is,193.0,False,False,False,12,0
7818,extremely,318.42857142857144,False,False,False,12,0
7819,important,219.33333333333334,False,False,False,12,0
7820,when,130.0,False,False,False,12,0
7821,you,228.0,False,False,False,12,0
7822,first,216.2,False,False,False,12,0
7823,get,150.0,False,False,False,12,0
7824,there.,390.8,False,True,True,12,1
7825,'Well,177.83333333333334,True,False,True,12,1
7826,it's,195.42857142857142,False,False,True,12,1
7827,a,276.3333333333333,False,False,False,12,1
7828,pleasure,226.85714285714286,False,False,False,12,0
7829,to,204.5,False,False,False,12,0
7830,have,272.3333333333333,False,False,False,12,0
7831,you,324.25,False,False,False,12,0
7832,with,281.0,False,False,False,12,0
7833,us,365.2,False,False,False,12,0
7834,as,430.0,False,False,False,12,0
7835,a,269.0,False,False,False,12,0
7836,vital,279.3333333333333,False,False,False,12,0
7837,part,277.8,False,False,False,12,0
7838,of,175.66666666666666,False,False,False,12,0
7839,the,211.5,False,False,False,12,0
7840,team.,162.0,False,True,True,12,1
7841,You'll,210.5,False,False,True,12,1
7842,be,174.0,False,False,False,12,1
7843,sitting,261.3,False,False,False,12,0
7844,"here,",193.5,False,True,True,12,1
7845,with,222.0,False,False,False,12,1
7846,"Harold,",262.8,False,True,True,12,1
7847,and,176.0,False,False,False,12,1
7848,every,271.7,False,False,False,12,0
7849,morning,202.4,False,False,False,12,0
7850,the,149.2,False,False,False,12,0
7851,newspapers,189.66666666666666,False,False,False,12,0
7852,will,209.0,False,False,False,12,0
7853,be,182.5,False,False,False,12,0
7854,delivered,263.44444444444446,False,False,False,12,0
7855,to,250.5,False,False,False,12,0
7856,your,186.0,False,False,False,12,0
7857,desk,175.33333333333334,False,False,False,12,0
7858,here.,238.8,False,True,True,12,1
7859,Now,171.0,False,False,False,12,1
7860,your,310.85714285714283,False,False,False,12,0
7861,job,336.5,False,False,False,12,0
7862,is,147.42857142857142,False,False,False,12,0
7863,to,227.33333333333334,False,False,False,12,0
7864,go,188.0,False,False,False,12,0
7865,through,196.33333333333334,False,False,False,12,0
7866,all,212.5,False,False,False,12,0
7867,those,170.33333333333334,False,False,False,12,0
7868,"newspapers,",163.75,False,True,True,12,1
7869,one,213.0,False,False,False,12,1
7870,by,221.66666666666666,False,False,False,12,0
7871,"one,",254.875,False,True,True,12,1
7872,very,179.0,False,False,False,12,1
7873,carefully,226.75,False,False,False,12,0
7874,"indeed,",206.2,False,True,True,12,1
7875,and,229.0,False,False,False,12,1
7876,colour,300.9,False,False,False,12,0
7877,in,216.2,False,False,False,12,0
7878,the,320.7142857142857,False,False,False,12,0
7879,Os.,260.4,False,True,True,12,1
7880,Be,185.0,False,False,False,12,1
7881,very,272.0,False,False,False,12,0
7882,careful,274.5,False,False,False,12,0
7883,not,146.25,False,False,False,12,0
7884,to,622.0,False,False,False,12,0
7885,do,256.8,False,False,False,12,0
7886,the,303.0,False,False,False,12,0
7887,noughts,303.0,False,False,False,12,0
7888,in,298.0,False,False,False,12,0
7889,the,309.0,False,False,False,12,0
7890,sports,398.85714285714283,False,False,False,12,0
7891,"pages,",258.8,False,True,True,12,1
7892,and,345.0,False,False,False,12,1
7893,when,187.8,False,False,False,12,0
7894,you've,223.5,False,False,True,12,1
7895,"finished,",215.83333333333334,False,True,True,12,1
7896,hand,421.0,False,False,False,12,1
7897,them,236.0,False,False,False,12,0
7898,across,212.71428571428572,False,False,False,12,0
7899,to,169.5,False,False,False,12,0
7900,Harold,288.3333333333333,False,False,False,12,0
7901,for,144.0,False,False,False,12,0
7902,authorisation.',550.0,False,True,True,12,1
7903,And,496.0,False,False,False,12,1
7904,poor,478.5,False,False,False,12,0
7905,"Harold,",391.5,False,True,True,12,1
7906,who's,195.28571428571428,False,False,True,12,1
7907,been,226.0,False,False,False,12,1
7908,there,205.77777777777777,False,False,False,12,0
7909,54,221.33333333333334,False,False,True,12,1
7910,"years,",196.5,False,True,True,12,1
7911,will,170.66666666666666,False,False,False,12,1
7912,"say,",172.22222222222223,False,True,True,12,1
7913,'Cor,176.71428571428572,True,False,True,12,1
7914,"blimey,",328.9,False,True,True,12,1
7915,it's,266.7142857142857,False,False,True,12,1
7916,like,208.14285714285714,False,False,False,12,1
7917,a,129.5,False,False,False,12,0
7918,madhouse,308.8,False,False,False,12,0
7919,in,150.33333333333334,False,False,False,12,0
7920,here,220.85714285714286,False,False,False,12,0
7921,sometimes.,168.4,False,True,True,12,1
7922,We,224.0,False,False,False,12,1
7923,were,210.71428571428572,False,False,False,12,0
7924,in,251.4,False,False,False,12,0
7925,here,297.44444444444446,False,False,False,12,0
7926,until,268.77777777777777,False,False,False,12,0
7927,20,151.25,False,False,True,12,1
7928,past,220.77777777777777,False,False,False,12,1
7929,seven,325.25,False,False,False,12,0
7930,one,297.0,False,False,False,12,0
7931,"night,",266.6,False,True,True,12,1
7932,you,221.2,False,False,False,12,1
7933,know.,258.75,False,True,True,12,1
7934,The,180.75,False,False,False,12,1
7935,evening,283.75,False,False,False,12,0
7936,newspaper,267.8,False,False,False,12,0
7937,had,259.25,False,False,False,12,0
7938,a,260.25,False,False,False,12,0
7939,big,253.0,False,False,False,12,0
7940,article,420.4,False,False,False,12,0
7941,about,226.4,False,False,False,12,0
7942,Yoko,228.7,False,False,False,12,0
7943,Ono,260.875,False,False,False,12,0
7944,going,386.57142857142856,False,False,False,12,0
7945,up,286.0,False,False,False,12,0
7946,the,308.5,False,False,False,12,0
7947,"Orinoco,",622.1111111111111,False,True,True,12,1
7948,you,310.4,False,False,False,12,1
7949,see.',342.6666666666667,False,True,True,12,1
7950,"Recently,",239.83333333333334,False,True,True,12,1
7951,for,180.0,False,False,False,12,1
7952,the,198.0,False,False,False,12,0
7953,first,190.57142857142858,False,False,False,12,0
7954,time,198.8,False,False,False,12,0
7955,"since,",347.0,False,True,True,12,1
7956,I've,262.5,False,False,True,12,1
7957,been,298.0,False,False,False,12,1
7958,commuting,280.5,False,False,False,12,0
7959,to,155.0,False,False,False,12,0
7960,an,299.5,False,False,False,12,0
7961,office,247.875,False,False,False,12,0
7962,"again,",240.375,False,True,True,12,1
7963,and,178.75,False,False,False,12,1
7964,I,0.0,False,False,False,12,0
7965,realise,180.5,False,False,False,12,0
7966,that,164.0,False,False,False,12,0
7967,I'd,128.0,False,False,True,12,1
7968,forgotten,193.0,False,False,False,12,1
7969,the,0.0,False,False,False,12,0
7970,most,227.16666666666666,False,False,False,12,0
7971,important,168.33333333333334,False,False,False,12,0
7972,aspect,173.6,False,False,False,12,0
7973,of,0.0,False,False,False,12,0
7974,the,241.0,False,False,False,12,0
7975,whole,236.4,False,False,False,12,0
7976,business.,277.0,False,True,True,12,1
7977,It,313.5,False,False,False,12,1
7978,starts,342.42857142857144,False,False,False,12,0
7979,with,204.8,False,False,False,12,0
7980,getting,297.875,False,False,False,12,0
7981,the,165.5,False,False,False,12,0
7982,"train,",279.1,False,True,True,12,1
7983,which,173.875,False,False,False,12,1
7984,has,167.4,False,False,False,12,0
7985,been,236.0,False,False,False,12,0
7986,at,175.4,False,False,False,12,0
7987,least,228.0,False,False,False,12,0
7988,10,195.28571428571428,False,False,True,12,1
7989,minutes,169.25,False,False,False,12,1
7990,late,285.0,False,False,False,12,0
7991,every,215.11111111111111,False,False,False,12,0
7992,day,180.5,False,False,False,12,0
7993,except,213.5,False,False,False,12,0
7994,once.,285.5,False,True,True,12,1
7995,But,198.25,False,False,False,12,1
7996,a,253.4,False,False,False,12,0
7997,new,213.5,False,False,False,12,0
7998,trick,208.0,False,False,False,12,0
7999,has,155.2,False,False,False,12,0
8000,been,209.2,False,False,False,12,0
8001,added.,205.22222222222223,False,True,True,12,1
8002,At,171.5,False,False,False,12,1
8003,London,262.3333333333333,False,False,False,12,0
8004,"Victoria,",198.33333333333334,False,True,True,12,1
8005,the,200.5,False,False,False,12,1
