index,token_uid,token,RT,transcript_id,exclude
2863,30800,her,333.445652173913,1,0
2864,30801,grandmother,330.022222222222,1,0
2865,30802,would,341.527472527473,1,0
2866,30803,soon,382.511111111111,1,1
2867,30804,"disappear,",346.75,1,1
2868,30805,but,354.955555555556,1,1
2869,30806,she,330.826086956522,1,0
2870,30807,tried,315.739130434783,1,0
2871,30808,to,317.788888888889,1,0
2872,30809,play,312.076086956522,1,0
2873,30810,for,321.021978021978,1,1
2874,30811,time.,359.811111111111,1,1
2875,30812,"'Grandmother,'",459.868131868132,1,1
2876,30813,cried,444.811111111111,1,1
2877,30814,the,357.89010989011,1,0
2878,30815,little,330.626373626374,1,1
2879,30816,"one,",304.901098901099,1,1
2880,30817,'O,359.222222222222,1,1
2881,30818,take,355.923076923077,1,1
2882,30819,me,331.844444444444,1,0
2883,30820,with,297.736263736264,1,1
2884,30821,you!,308.876404494382,1,1
2885,30822,I,301.355555555556,1,1
2886,30823,know,333.054945054945,1,0
2887,30824,you,291.527472527473,1,0
2888,30825,will,310.422222222222,1,0
2889,30826,go,308.177777777778,1,0
2890,30827,away,318.461538461538,1,0
2891,30828,when,328.0,1,0
2892,30829,the,311.188888888889,1,0
2893,30830,match,298.857142857143,1,0
2894,30831,burns,306.076923076923,1,1
2895,30832,out!',334.142857142857,1,1
2896,30833,The,329.85393258427,1,1
2897,30834,girl,330.736263736264,1,0
2898,30835,decided,305.43956043956,1,0
2899,30836,to,324.010989010989,1,0
2900,30837,light,311.065934065934,1,0
2901,30838,the,341.208791208791,1,0
2902,30839,whole,343.945054945055,1,0
2903,30840,bundle,341.879120879121,1,0
2904,30841,of,346.131868131868,1,1
2905,30842,"matches,",346.527472527473,1,1
2906,30843,in,335.923076923077,1,1
2907,30844,order,320.351648351648,1,0
2908,30845,to,309.483516483516,1,0
2909,30846,keep,306.879120879121,1,0
2910,30847,her,301.944444444444,1,0
2911,30848,grandmother,321.866666666667,1,1
2912,30849,there.,347.433333333333,1,1
2913,30850,The,332.879120879121,1,1
2914,30851,girl,335.444444444444,1,0
2915,30852,saw,315.922222222222,1,0
2916,30853,the,300.5,1,0
2917,30854,matches,300.252747252747,1,0
2918,30855,glowed,327.89010989011,1,0
2919,30856,with,332.055555555556,1,0
2920,30857,a,329.21978021978,1,0
2921,30858,light,352.186813186813,1,0
2922,30859,that,319.844444444444,1,0
2923,30860,was,317.901098901099,1,0
2924,30861,brighter,316.681318681319,1,0
2925,30862,than,329.131868131868,1,0
2926,30863,the,301.644444444444,1,1
2927,30864,"day,",298.186813186813,1,1
2928,30865,and,332.211111111111,1,1
2929,30866,her,315.824175824176,1,0
2930,30867,grandmother,317.32967032967,1,0
2931,30868,had,322.833333333333,1,0
2932,30869,never,329.044444444444,1,0
2933,30870,appeared,343.197802197802,1,0
2934,30871,so,322.417582417582,1,0
2935,30872,large,310.648351648352,1,0
2936,30873,or,318.692307692308,1,0
2937,30874,so,331.384615384615,1,0
2938,30875,beautiful,316.633333333333,1,0
2939,30876,as,305.247191011236,1,0
2940,30877,she,302.010989010989,1,0
2941,30878,did,309.813186813187,1,0
2942,30879,in,297.494505494506,1,0
2943,30880,the,301.505494505494,1,0
2944,30881,light,290.736263736264,1,0
2945,30882,of,286.21978021978,1,0
2946,30883,the,276.087912087912,1,0
2947,30884,little,278.629213483146,1,1
2948,30885,matches.,319.516483516484,1,1
2949,30886,The,370.202247191011,1,1
2950,30887,grandmother,371.362637362637,1,0
2951,30888,then,323.703296703297,1,0
2952,30889,took,321.32967032967,1,0
2953,30890,the,314.714285714286,1,0
2954,30891,little,304.230769230769,1,0
2955,30892,girl,287.274725274725,1,0
2956,30893,in,303.577777777778,1,0
2957,30894,her,288.307692307692,1,1
2958,30895,"arms,",286.659340659341,1,1
2959,30896,and,293.813186813187,1,1
2960,30897,they,285.593406593407,1,0
2961,30898,both,287.593406593407,1,0
2962,30899,flew,295.736263736264,1,0
2963,30900,upwards,306.021978021978,1,0
2964,30901,in,312.1,1,0
2965,30902,brightness,310.89010989011,1,0
2966,30903,and,306.38202247191,1,0
2967,30904,joy,326.604395604396,1,0
2968,30905,far,304.494505494506,1,0
2969,30906,above,305.098901098901,1,0
2970,30907,the,304.306818181818,1,1
2971,30908,"earth,",314.593406593407,1,1
2972,30909,where,314.388888888889,1,1
2973,30910,there,313.988888888889,1,0
2974,30911,was,306.255555555556,1,0
2975,30912,neither,296.241758241758,1,0
2976,30913,cold,301.637362637363,1,0
2977,30914,nor,297.1,1,1
2978,30915,"hunger,",299.988764044944,1,1
2979,30916,and,328.166666666667,1,1
2980,30917,the,293.373626373626,1,0
2981,30918,little,289.142857142857,1,0
2982,30919,girl,288.0,1,0
2983,30920,felt,293.355555555556,1,0
2984,30921,safe,303.923076923077,1,0
2985,30922,and,298.516483516484,1,1
2986,30923,peaceful.,314.978021978022,1,1
2987,30924,In,329.4,1,1
2988,30925,the,303.087912087912,1,0
2989,30926,dawn,285.725274725275,1,0
2990,30927,of,286.967032967033,1,0
2991,30928,the,287.274725274725,1,0
2992,30929,morning,273.422222222222,1,0
2993,30930,there,289.32967032967,1,0
2994,30931,lay,311.461538461538,1,0
2995,30932,the,317.945054945055,1,0
2996,30933,poor,339.188888888889,1,0
2997,30934,little,305.337078651685,1,1
2998,30935,"one,",323.866666666667,1,1
2999,30936,not,314.191011235955,1,1
3000,30937,"frowning,",394.78021978022,1,1
3001,30938,but,365.445652173913,1,1
3002,30939,smiling,335.538461538462,1,0
3003,30940,and,323.296703296703,1,0
3004,30941,with,305.153846153846,1,0
3005,30942,a,303.652173913043,1,0
3006,30943,pale,313.494505494506,1,0
3007,30944,face,333.466666666667,1,0
3008,30945,leaning,323.133333333333,1,0
3009,30946,against,338.043956043956,1,0
3010,30947,the,313.967032967033,1,1
3011,30948,"wall,",318.122222222222,1,1
3012,30949,frozen,325.065934065934,1,1
3013,30950,and,325.505494505494,1,0
3014,30951,stone,332.010989010989,1,1
3015,30952,dead.,436.340659340659,1,1
3016,30953,'She,412.066666666667,1,1
3017,30954,tried,384.725274725275,1,1
3018,30955,to,356.659340659341,1,0
3019,30956,warm,329.67032967033,1,1
3020,30957,"herself,'",338.725274725275,1,1
3021,30958,said,363.10989010989,1,1
3022,30959,some.,356.428571428571,1,1
3023,30960,Children,441.934065934066,1,1
3024,30961,who,430.0,1,0
3025,30962,saw,346.296703296703,1,0
3026,30963,her,322.78021978022,1,0
3027,30964,were,344.411111111111,1,0
3028,30965,asking,378.395604395604,1,0
3029,30966,their,356.544444444444,1,0
3030,30967,parents,323.098901098901,1,0
3031,30968,why,324.044444444444,1,0
3032,30969,no,307.511111111111,1,0
3033,30970,one,306.483516483516,1,0
3034,30971,helped,299.844444444444,1,0
3035,30972,the,334.604395604396,1,0
3036,30973,girl,315.494505494506,1,0
3037,30974,who,323.122222222222,1,0
3038,30975,they,312.164835164835,1,0
3039,30976,knew,333.388888888889,1,0
3040,30977,looked,352.516483516484,1,0
3041,30978,dirt,338.433333333333,1,0
3042,30979,poor,368.285714285714,1,0
3043,30980,and,332.076923076923,1,1
3044,30981,helpless.,317.857142857143,1,1
3045,30982,Passersby,451.533333333333,1,1
3046,30983,who,404.142857142857,1,0
3047,30984,saw,337.692307692308,1,0
3048,30985,her,321.922222222222,1,0
3049,30986,sitting,331.477777777778,1,0
3050,30987,motionless,362.758241758242,1,0
3051,30988,wished,364.32967032967,1,0
3052,30989,they,345.065934065934,1,0
3053,30990,could,322.78021978022,1,0
3054,30991,have,317.777777777778,1,0
3055,30992,helped,311.175824175824,1,0
3056,30993,the,305.164835164835,1,1
3057,30994,"girl,",330.56043956044,1,1
3058,30995,but,343.945054945055,1,1
3059,30996,their,300.67032967033,1,0
3060,30997,good,307.593406593407,1,0
3061,30998,intentions,320.824175824176,1,0
3062,30999,were,321.725274725275,1,0
3063,31000,a,311.406593406593,1,0
3064,31001,day,300.373626373626,1,0
3065,31002,late,303.153846153846,1,0
3066,31003,and,302.098901098901,1,0
3067,31004,a,301.175824175824,1,0
3068,31005,dollar,304.494505494506,1,1
3069,31006,short.,315.065934065934,1,1
3070,31007,Other,339.945054945055,1,1
3071,31008,people,327.714285714286,1,0
3072,31009,suspected,330.725274725275,1,0
3073,31010,the,317.877777777778,1,0
3074,31011,girl,302.956043956044,1,0
3075,31012,had,292.544444444444,1,0
3076,31013,fallen,313.527472527473,1,0
3077,31014,asleep,312.488888888889,1,0
3078,31015,and,308.415730337079,1,1
3079,31016,"frozen,",298.184782608696,1,1
3080,31017,but,330.097826086957,1,1
3081,31018,no,323.489130434783,1,0
3082,31019,one,312.815217391304,1,0
3083,31020,imagined,327.934782608696,1,0
3084,31021,what,317.413043478261,1,0
3085,31022,beautiful,321.989130434783,1,0
3086,31023,things,331.655913978495,1,0
3087,31024,she,337.301075268817,1,0
3088,31025,had,327.236559139785,1,1
3089,31026,"seen,",302.720430107527,1,1
3090,31027,nor,321.838709677419,1,1
3091,31028,into,319.182795698925,1,0
3092,31029,what,318.430107526882,1,0
3093,31030,glory,335.608695652174,1,0
3094,31031,she,321.698924731183,1,0
3095,31032,had,316.365591397849,1,0
3096,31033,entered,306.202127659574,1,0
3097,31034,with,313.042553191489,1,0
3098,31035,her,325.244680851064,1,1
3099,31036,"grandmother,",329.606382978723,1,1
3100,31037,on,357.117021276596,1,1
3101,31038,New,377.702127659574,1,1
3102,31039,Year's,378.178947368421,1,1
3103,31040,day.,495.258064516129,1,1
3104,40001,Once,363.846153846154,1,1
3105,40002,upon,335.260869565217,1,0
3106,40003,a,336.728260869565,1,0
3107,40004,time,339.29347826087,1,0
3108,40005,the,337.285714285714,1,0
3109,40006,birds,334.2,1,0
3110,40007,took,340.978021978022,1,0
3111,40008,it,335.505494505494,1,0
3112,40009,into,336.393258426966,1,0
3113,40010,their,362.0,1,0
3114,40011,heads,349.866666666667,1,0
3115,40012,that,334.840909090909,1,0
3116,40013,they,334.802197802198,1,0
3117,40014,would,333.054945054945,1,0
3118,40015,like,322.461538461538,1,0
3119,40016,a,329.681818181818,1,1
3120,40017,"master,",378.989010989011,1,1
3121,40018,and,336.208791208791,1,1
3122,40019,that,331.233333333333,1,0
3123,40020,one,322.3,1,0
3124,40021,of,314.655555555556,1,0
3125,40022,their,330.188888888889,1,0
3126,40023,number,389.333333333333,1,0
3127,40024,must,366.886363636364,1,0
3128,40025,be,368.733333333333,1,0
3129,40026,chosen,406.563218390805,1,1
3130,40027,king.,484.696629213483,1,1
3131,40028,A,421.494382022472,1,1
3132,40029,meeting,345.955056179775,1,0
3133,40030,of,341.213483146067,1,0
3134,40031,all,321.693181818182,1,0
3135,40032,the,317.022471910112,1,0
3136,40033,birds,344.522727272727,1,0
3137,40034,was,327.011235955056,1,0
3138,40035,called,325.157303370787,1,0
3139,40036,and,338.431818181818,1,0
3140,40037,though,366.112359550562,1,0
3141,40038,they,357.494252873563,1,0
3142,40039,understood,359.511363636364,1,0
3143,40040,the,340.758620689655,1,0
3144,40041,birds,373.897727272727,1,0
3145,40042,who,354.494252873563,1,0
3146,40043,were,375.034090909091,1,0
3147,40044,from,378.647727272727,1,0
3148,40045,the,347.852272727273,1,0
3149,40046,most,362.454545454545,1,0
3150,40047,distant,349.568181818182,1,0
3151,40048,lands,357.886363636364,1,0
3152,40049,would,352.735632183908,1,0
3153,40050,be,373.840909090909,1,0
3154,40051,unable,350.897727272727,1,0
3155,40052,to,395.227272727273,1,1
3156,40053,"come,",455.409090909091,1,1
3157,40054,many,359.954545454545,1,1
3158,40055,birds,338.540229885057,1,0
3159,40056,came,340.747126436782,1,0
3160,40057,from,352.090909090909,1,0
3161,40058,faraway,390.477272727273,1,0
3162,40059,meadows,378.781609195402,1,0
3163,40060,and,384.159090909091,1,1
3164,40061,woods.,404.287356321839,1,1
3165,40062,The,370.261363636364,1,1
3166,40063,"eagle,",359.75,1,1
3167,40064,who,359.045454545455,1,1
3168,40065,already,337.988636363636,1,0
3169,40066,thought,375.715909090909,1,0
3170,40067,himself,366.056818181818,1,0
3171,40068,the,374.545454545455,1,0
3172,40069,de,442.523255813953,1,0
3173,40070,facto,459.272727272727,1,1
3174,40071,"king,",415.213483146067,1,1
3175,40072,arrived,410.465909090909,1,1
3176,40073,fashionably,429.897727272727,1,1
3177,40074,late.,404.068181818182,1,1
3178,40075,It,343.988505747126,1,1
3179,40076,was,357.022988505747,1,0
3180,40077,a,379.193181818182,1,0
3181,40078,hawk,356.25,1,0
3182,40079,who,329.397727272727,1,0
3183,40080,was,325.125,1,0
3184,40081,most,384.772727272727,1,0
3185,40082,excited,347.215909090909,1,0
3186,40083,about,323.590909090909,1,0
3187,40084,the,342.897727272727,1,1
3188,40085,"meeting,",418.522727272727,1,1
3189,40086,because,337.863636363636,1,1
3190,40087,he,319.35632183908,1,0
3191,40088,was,313.215909090909,1,0
3192,40089,the,321.931034482759,1,0
3193,40090,dark,345.045454545455,1,0
3194,40091,horse,364.068181818182,1,0
3195,40092,for,422.409090909091,1,1
3196,40093,king.,506.590909090909,1,1
3197,40094,The,420.772727272727,1,1
3198,40095,small,384.75,1,0
3199,40096,fry,379.386363636364,1,0
3200,40097,came,371.590909090909,1,1
3201,40098,"too,",401.402298850575,1,1
3202,40099,and,355.159090909091,1,1
3203,40100,the,379.659090909091,1,1
3204,40101,"robin,",372.159090909091,1,1
3205,40102,the,418.625,1,1
3206,40103,"bluebird,",374.149425287356,1,1
3207,40104,the,360.579545454545,1,1
3208,40105,"owl,",366.954545454545,1,1
3209,40106,the,358.397727272727,1,1
3210,40107,"lark,",367.761363636364,1,1
3211,40108,and,370.045454545455,1,1
3212,40109,the,362.806818181818,1,1
3213,40110,"sparrow,",362.829545454545,1,1
3214,40111,who,362.908045977012,1,1
3215,40112,had,340.793103448276,1,0
3216,40113,only,323.965517241379,1,0
3217,40114,a,340.363636363636,1,0
3218,40115,chance,341.204545454545,1,0
3219,40116,in,316.727272727273,1,0
3220,40117,a,360.318181818182,1,0
3221,40118,million,346.238636363636,1,0
3222,40119,to,347.32183908046,1,0
3223,40120,be,370.931034482759,1,1
3224,40121,"king,",386.523255813953,1,1
3225,40122,were,367.409090909091,1,1
3226,40123,all,347.735632183908,1,0
3227,40124,present,368.413793103448,1,0
3228,40125,at,305.602272727273,1,0
3229,40126,the,332.134831460674,1,1
3230,40127,meeting.,358.5,1,1
3231,40128,The,441.965909090909,1,1
3232,40129,"cuckoo,",409.147727272727,1,1
3233,40130,who,365.670454545455,1,1
3234,40131,was,333.545454545455,1,0
3235,40132,almost,342.681818181818,1,0
3236,40133,not,349.597701149425,1,0
3237,40134,invited,393.238636363636,1,0
3238,40135,because,355.829545454545,1,0
3239,40136,his,336.829545454545,1,0
3240,40137,call,365.034482758621,1,0
3241,40138,so,439.931818181818,1,0
3242,40139,annoyed,377.056818181818,1,0
3243,40140,the,371.647727272727,1,0
3244,40141,other,364.306818181818,1,1
3245,40142,"birds,",364.306818181818,1,1
3246,40143,came,353.206896551724,1,1
3247,40144,too.,402.693181818182,1,1
3248,40145,It,367.602272727273,1,1
3249,40146,was,324.625,1,0
3250,40147,the,342.215909090909,1,0
3251,40148,very,337.465909090909,1,0
3252,40149,little,322.204545454545,1,0
3253,40150,bird,330.965909090909,1,0
3254,40151,who,349.784090909091,1,0
3255,40152,had,321.25,1,0
3256,40153,no,335.113636363636,1,0
3257,40154,name,358.494252873563,1,0
3258,40155,at,352.602272727273,1,1
3259,40156,"all,",402.162790697674,1,1
3260,40157,"however,",383.5,1,1
3261,40158,that,345.784090909091,1,1
3262,40159,would,346.034090909091,1,0
3263,40160,end,345.363636363636,1,0
3264,40161,up,388.829545454545,1,0
3265,40162,overturning,376.886363636364,1,0
3266,40163,the,396.897727272727,1,0
3267,40164,balance,348.443181818182,1,0
3268,40165,of,332.850574712644,1,0
3269,40166,power,355.056818181818,1,0
3270,40167,among,339.0,1,0
3271,40168,the,353.816091954023,1,1
3272,40169,birds.,373.862068965517,1,1
3273,40170,That,392.886363636364,1,1
3274,40171,there,354.613636363636,1,0
3275,40172,would,347.693181818182,1,0
3276,40173,be,355.137931034483,1,0
3277,40174,great,424.402298850575,1,0
3278,40175,confusion,391.632183908046,1,0
3279,40176,and,352.613636363636,1,0
3280,40177,noise,364.597701149425,1,0
3281,40178,among,362.772727272727,1,0
3282,40179,the,343.022988505747,1,0
3283,40180,birds,336.977272727273,1,0
3284,40181,at,324.056818181818,1,0
3285,40182,the,348.431818181818,1,0
3286,40183,meeting,348.137931034483,1,0
3287,40184,was,344.816091954023,1,0
3288,40185,to,326.459770114943,1,0
3289,40186,be,356.540229885057,1,1
3290,40187,"expected,",389.738636363636,1,1
3291,40188,given,366.136363636364,1,1
3292,40189,the,343.397727272727,1,0
3293,40190,sheer,344.170454545455,1,0
3294,40191,numbers,351.909090909091,1,0
3295,40192,of,333.5,1,0
3296,40193,birds,326.659090909091,1,0
3297,40194,that,375.436781609195,1,0
3298,40195,have,356.804597701149,1,1
3299,40196,gathered.,414.32183908046,1,1
3300,40197,There,377.255813953488,1,1
3301,40198,was,402.080459770115,1,1
3302,40199,"piping,",488.954545454545,1,1
3303,40200,"hissing,",412.420454545455,1,1
3304,40201,and,398.011627906977,1,1
3305,40202,"clacking,",433.954545454545,1,1
3306,40203,but,383.943181818182,1,1
3307,40204,finally,346.056818181818,1,0
3308,40205,it,313.738636363636,1,0
3309,40206,was,366.943181818182,1,0
3310,40207,decided,367.886363636364,1,0
3311,40208,that,318.919540229885,1,0
3312,40209,the,338.159090909091,1,0
3313,40210,bird,368.241379310345,1,0
3314,40211,that,331.977011494253,1,0
3315,40212,could,370.965517241379,1,0
3316,40213,fly,360.816091954023,1,0
3317,40214,the,362.114942528736,1,0
3318,40215,highest,347.420454545455,1,0
3319,40216,should,333.318181818182,1,0
3320,40217,be,353.852272727273,1,1
3321,40218,king.,385.238636363636,1,1
3322,40219,The,371.181818181818,1,1
3323,40220,little,331.413793103448,1,0
3324,40221,bird,352.079545454545,1,0
3325,40222,lay,358.159090909091,1,0
3326,40223,low,365.625,1,0
3327,40224,near,353.081395348837,1,0
3328,40225,the,382.941176470588,1,0
3329,40226,eagle,407.942528735632,1,0
3330,40227,at,382.977011494253,1,1
3331,40228,"first,",395.241379310345,1,1
3332,40229,but,358.172413793103,1,1
3333,40230,the,352.613636363636,1,0
3334,40231,eagle,367.727272727273,1,0
3335,40232,did,340.896551724138,1,0
3336,40233,not,371.609195402299,1,0
3337,40234,notice,357.386363636364,1,0
3338,40235,the,374.477272727273,1,0
3339,40236,bird,390.511363636364,1,0
3340,40237,hopping,386.625,1,0
3341,40238,onto,376.579545454545,1,0
3342,40239,his,389.137931034483,1,0
3343,40240,back,408.647727272727,1,0
3344,40241,right,383.32183908046,1,0
3345,40242,as,363.613636363636,1,0
3346,40243,the,394.83908045977,1,0
3347,40244,competition,377.172413793103,1,0
3348,40245,was,356.875,1,0
3349,40246,about,366.137931034483,1,0
3350,40247,to,449.953488372093,1,1
3351,40248,commence.,387.895348837209,1,1
3352,40249,Into,371.287356321839,1,1
3353,40250,the,322.137931034483,1,0
3354,40251,air,338.827586206897,1,0
3355,40252,in,356.818181818182,1,0
3356,40253,a,349.545454545455,1,0
3357,40254,great,348.795454545455,1,0
3358,40255,flock,336.090909090909,1,0
3359,40256,all,326.176470588235,1,0
3360,40257,the,328.091954022988,1,0
3361,40258,birds,336.395348837209,1,0
3362,40259,flew,342.241379310345,1,0
3363,40260,when,329.793103448276,1,0
3364,40261,the,346.252873563218,1,0
3365,40262,signal,336.83908045977,1,0
3366,40263,was,348.477272727273,1,1
3367,40264,given.,364.545454545455,1,1
3368,40265,The,355.863636363636,1,1
3369,40266,air,328.25,1,0
3370,40267,was,341.431818181818,1,0
3371,40268,full,330.080459770115,1,0
3372,40269,of,303.943181818182,1,1
3373,40270,"dust,",328.232558139535,1,1
3374,40271,and,357.057471264368,1,1
3375,40272,it,316.93023255814,1,0
3376,40273,seemed,324.647727272727,1,0
3377,40274,as,330.954545454545,1,0
3378,40275,if,324.51724137931,1,0
3379,40276,a,324.852272727273,1,0
3380,40277,black,373.46511627907,1,0
3381,40278,cloud,350.954545454545,1,0
3382,40279,were,387.386363636364,1,0
3383,40280,floating,346.454545454545,1,0
3384,40281,over,307.448275862069,1,0
3385,40282,the,370.06976744186,1,1
3386,40283,field.,379.883720930233,1,1
3387,40284,You,331.540229885057,1,1
3388,40285,could,348.727272727273,1,0
3389,40286,hear,322.873563218391,1,0
3390,40287,the,303.896551724138,1,0
3391,40288,birds,320.367816091954,1,0
3392,40289,chirping,345.522727272727,1,0
3393,40290,and,316.151162790698,1,0
3394,40291,flapping,335.114942528736,1,0
3395,40292,from,316.333333333333,1,0
3396,40293,fields,347.5,1,0
3397,40294,that,324.264367816092,1,0
3398,40295,were,327.988505747126,1,0
3399,40296,miles,363.298850574713,1,1
3400,40297,away.,347.689655172414,1,1
3401,40298,The,328.091954022988,1,1
3402,40299,little,361.727272727273,1,0
3403,40300,birds,327.586206896552,1,0
3404,40301,that,333.709302325581,1,0
3405,40302,soon,348.873563218391,1,0
3406,40303,grew,339.32183908046,1,0
3407,40304,tired,351.689655172414,1,0
3408,40305,fell,348.183908045977,1,0
3409,40306,back,352.686046511628,1,0
3410,40307,quickly,326.0,1,0
3411,40308,to,335.588235294118,1,1
3412,40309,earth.,359.241379310345,1,1
3413,40310,The,344.379310344828,1,1
3414,40311,fact,326.206896551724,1,0
3415,40312,that,311.443181818182,1,0
3416,40313,the,343.5,1,0
3417,40314,larger,326.046511627907,1,0
3418,40315,ones,334.390804597701,1,0
3419,40316,held,337.666666666667,1,0
3420,40317,out,329.471264367816,1,1
3421,40318,"longer,",339.170454545455,1,1
3422,40319,and,343.238636363636,1,1
3423,40320,flew,341.918604651163,1,0
3424,40321,higher,338.896551724138,1,0
3425,40322,and,328.896551724138,1,1
3426,40323,"higher,",353.48275862069,1,1
3427,40324,but,320.761363636364,1,1
3428,40325,the,354.068181818182,1,0
3429,40326,eagle,352.241379310345,1,0
3430,40327,flew,349.862068965517,1,0
3431,40328,highest,337.011363636364,1,0
3432,40329,of,384.340909090909,1,1
3433,40330,"any,",391.761363636364,1,1
3434,40331,surprised,380.909090909091,1,1
3435,40332,no,404.284090909091,1,1
3436,40333,one.,430.058139534884,1,1
3437,40334,Could,377.244186046512,1,1
3438,40335,anyone,401.298850574713,1,0
3439,40336,stop,340.488636363636,1,0
3440,40337,the,313.056818181818,1,0
3441,40338,eagle,345.770114942529,1,0
3442,40339,that,323.5,1,0
3443,40340,seemed,315.738636363636,1,0
3444,40341,to,306.126436781609,1,0
3445,40342,be,314.942528735632,1,0
3446,40343,flying,327.448275862069,1,0
3447,40344,straight,336.767441860465,1,0
3448,40345,into,319.528735632184,1,0
3449,40346,the,360.170454545455,1,1
3450,40347,sun?,367.850574712644,1,1
3451,40348,The,336.885057471264,1,1
3452,40349,other,368.170454545455,1,0
3453,40350,birds,313.193181818182,1,0
3454,40351,gave,325.079545454545,1,0
3455,40352,out,339.852272727273,1,0
3456,40353,one,332.863636363636,1,0
3457,40354,by,329.625,1,0
3458,40355,one,320.295454545455,1,0
3459,40356,and,316.409090909091,1,0
3460,40357,when,317.636363636364,1,0
3461,40358,the,321.420454545455,1,0
3462,40359,eagle,328.113636363636,1,0
3463,40360,saw,315.863636363636,1,0
3464,40361,this,328.545454545455,1,0
3465,40362,he,354.011494252874,1,1
3466,40363,"thought,",350.352272727273,1,1
3467,40364,'What,325.379310344828,1,1
3468,40365,is,313.477272727273,1,1
3469,40366,the,304.954545454545,1,0
3470,40367,use,315.556818181818,1,0
3471,40368,of,323.875,1,0
3472,40369,flying,331.045454545455,1,0
3473,40370,any,345.83908045977,1,1
3474,40371,higher?,386.352272727273,1,1
3475,40372,This,358.431818181818,1,1
3476,40373,victory,346.522727272727,1,0
3477,40374,is,333.795454545455,1,0
3478,40375,in,314.413793103448,1,0
3479,40376,the,318.568181818182,1,0
3480,40377,bag,328.102272727273,1,0
3481,40378,and,312.295454545455,1,0
3482,40379,I,326.602272727273,1,0
3483,40380,am,335.715909090909,1,1
3484,40381,king!',373.102272727273,1,1
3485,40382,Then,350.068965517241,1,1
3486,40383,the,343.738636363636,1,0
3487,40384,birds,344.863636363636,1,0
3488,40385,below,365.090909090909,1,0
3489,40386,called,353.863636363636,1,0
3490,40387,with,323.170454545455,1,0
3491,40388,one,358.738636363636,1,1
3492,40389,"accord,",403.590909090909,1,1
3493,40390,'Come,352.181818181818,1,1
3494,40391,"back,",348.375,1,1
3495,40392,come,336.931818181818,1,1
3496,40393,back!,347.261363636364,1,1
3497,40394,It,328.715909090909,1,1
3498,40395,is,308.056818181818,1,0
3499,40396,you,311.681818181818,1,0
3500,40397,who,305.954545454545,1,0
3501,40398,must,303.829545454545,1,0
3502,40399,be,302.079545454545,1,0
3503,40400,our,312.852272727273,1,0
3504,40401,king,340.920454545455,1,0
3505,40402,because,307.045454545455,1,0
3506,40403,no,319.454545454545,1,0
3507,40404,one,300.540229885057,1,0
3508,40405,can,306.46511627907,1,0
3509,40406,fly,289.238636363636,1,0
3510,40407,as,309.613636363636,1,0
3511,40408,high,299.848837209302,1,0
3512,40409,as,324.011494252874,1,1
3513,40410,you.',377.931034482759,1,1
3514,40411,'Except,429.159090909091,1,1
3515,40412,me!',406.590909090909,1,1
3516,40413,cried,343.511363636364,1,1
3517,40414,a,337.732558139535,1,1
3518,40415,"shrill,",378.494252873563,1,1
3519,40416,shrill,387.03488372093,1,1
3520,40417,"voice,",361.193181818182,1,1
3521,40418,and,331.829545454545,1,1
3522,40419,out,312.0,1,0
3523,40420,of,308.724137931034,1,0
3524,40421,the,303.827586206897,1,0
3525,40422,blue,335.420454545455,1,0
3526,40423,the,356.863636363636,1,0
3527,40424,little,326.348837209302,1,0
3528,40425,bird,350.552941176471,1,0
3529,40426,without,357.872093023256,1,0
3530,40427,a,338.183908045977,1,0
3531,40428,name,352.103448275862,1,0
3532,40429,rose,372.183908045977,1,0
3533,40430,from,321.045977011494,1,0
3534,40431,the,341.655172413793,1,1
3535,40432,eagle's,362.113636363636,1,1
3536,40433,"back,",359.795454545455,1,1
3537,40434,where,374.511363636364,1,1
3538,40435,he,322.724137931034,1,0
3539,40436,had,341.35632183908,1,0
3540,40437,lain,362.333333333333,1,0
3541,40438,hidden,351.953488372093,1,0
3542,40439,in,341.540229885057,1,0
3543,40440,the,340.597701149425,1,1
3544,40441,feathers.,365.284090909091,1,1
3545,40442,His,366.75,1,1
3546,40443,guile,392.808988764045,1,0
3547,40444,was,355.460674157303,1,0
3548,40445,the,326.390804597701,1,0
3549,40446,ace,372.193181818182,1,0
3550,40447,up,368.818181818182,1,0
3551,40448,his,389.919540229885,1,1
3552,40449,"sleeve,",421.67816091954,1,1
3553,40450,and,359.505747126437,1,1
3554,40451,he,373.850574712644,1,0
3555,40452,laughed,339.137931034483,1,0
3556,40453,to,351.241379310345,1,0
3557,40454,himself,361.215909090909,1,0
3558,40455,at,323.511363636364,1,0
3559,40456,how,326.558139534884,1,0
3560,40457,easy,313.431818181818,1,0
3561,40458,it,300.579545454545,1,0
3562,40459,had,312.781609195402,1,0
3563,40460,been,306.045977011494,1,0
3564,40461,to,319.758620689655,1,0
3565,40462,outwit,331.850574712644,1,0
3566,40463,the,328.046511627907,1,0
3567,40464,other,311.363636363636,1,1
3568,40465,birds.,358.897727272727,1,1
3569,40466,Higher,329.238636363636,1,1
3570,40467,and,317.784090909091,1,0
3571,40468,higher,319.420454545455,1,0
3572,40469,he,323.770114942529,1,1
3573,40470,"mounted,",384.206896551724,1,1
3574,40471,until,345.436781609195,1,1
3575,40472,he,349.471264367816,1,0
3576,40473,was,315.659090909091,1,0
3577,40474,lost,320.477272727273,1,0
3578,40475,to,323.238636363636,1,1
