token,transcript_id,sentence_id,surprisal,oov,rt,token_uid,exclude_rt,word_length,log_freq,word,prev_freq_1,prev_len_1,prev_surprisal_1,prev_freq_2,prev_len_2,prev_surprisal_2,prev_freq_3,prev_len_3,prev_surprisal_3
or,1,142,8.305886281838852,False,318.692307692308,30873,0,2,-2.3576894,or,-3.783158,5.0,9.43148287929604,-2.8486075,2.0,10.359792317154836,-3.8440597,8.0,12.857526942767867
so,1,142,7.911820432661636,False,331.384615384615,30874,0,2,-2.8486075,so,-2.3576894,2.0,8.305886281838852,-3.783158,5.0,9.43148287929604,-2.8486075,2.0,10.359792317154836
beautiful,1,142,9.721024083050638,False,316.633333333333,30875,0,9,-4.0703506,beautiful,-2.8486075,2.0,7.911820432661636,-2.3576894,2.0,8.305886281838852,-3.783158,5.0,9.43148287929604
as,1,142,9.535728737418212,False,305.247191011236,30876,0,2,-2.3785224,as,-4.0703506,9.0,9.721024083050638,-2.8486075,2.0,7.911820432661636,-2.3576894,2.0,8.305886281838852
she,1,142,6.620571114112663,False,302.010989010989,30877,0,3,-3.168375,she,-2.3785224,2.0,9.535728737418212,-4.0703506,9.0,9.721024083050638,-2.8486075,2.0,7.911820432661636
did,1,142,5.137306646378381,False,309.813186813187,30878,0,3,-2.989899,did,-3.168375,3.0,6.620571114112663,-2.3785224,2.0,9.535728737418212,-4.0703506,9.0,9.721024083050638
in,1,142,6.389710677054588,False,297.494505494506,30879,0,2,-2.0439873,in,-2.989899,3.0,5.137306646378381,-3.168375,3.0,6.620571114112663,-2.3785224,2.0,9.535728737418212
the,1,142,2.2004432141070334,False,301.505494505494,30880,0,3,-2.2181478,the,-2.0439873,2.0,6.389710677054588,-2.989899,3.0,5.137306646378381,-3.168375,3.0,6.620571114112663
light,1,142,10.3784433459564,False,290.736263736264,30881,0,5,-3.6271896,light,-2.2181478,3.0,2.2004432141070334,-2.0439873,2.0,6.389710677054588,-2.989899,3.0,5.137306646378381
of,1,142,0.9530675519595326,False,286.21978021978,30882,0,2,-2.1558447,of,-3.6271896,5.0,10.3784433459564,-2.2181478,3.0,2.2004432141070334,-2.0439873,2.0,6.389710677054588
the,1,142,0.9927881091942382,False,276.087912087912,30883,0,3,-2.2181478,the,-2.1558447,2.0,0.9530675519595326,-3.6271896,5.0,10.3784433459564,-2.2181478,3.0,2.2004432141070334
grandmother,1,143,14.6206023830647,False,371.362637362637,30887,0,11,-4.7359276,grandmother,-2.2181478,3.0,4.531790925936484,-4.404237,7.0,16.627558894565333,-3.4865375,6.0,10.726729469167
then,1,143,12.466424000667242,False,323.703296703297,30888,0,4,-3.3070421,then,-4.7359276,11.0,14.6206023830647,-2.2181478,3.0,4.531790925936484,-4.404237,7.0,16.627558894565333
took,1,143,9.592540361986762,False,321.32967032967,30889,0,4,-3.3477447,took,-3.3070421,4.0,12.466424000667242,-4.7359276,11.0,14.6206023830647,-2.2181478,3.0,4.531790925936484
the,1,143,2.670015475172399,False,314.714285714286,30890,0,3,-2.2181478,the,-3.3477447,4.0,9.592540361986762,-3.3070421,4.0,12.466424000667242,-4.7359276,11.0,14.6206023830647
little,1,143,11.163473535593395,False,304.230769230769,30891,0,6,-3.4865375,little,-2.2181478,3.0,2.670015475172399,-3.3477447,4.0,9.592540361986762,-3.3070421,4.0,12.466424000667242
girl,1,143,4.20086248021601,False,287.274725274725,30892,0,4,-3.7884765,girl,-3.4865375,6.0,11.163473535593395,-2.2181478,3.0,2.670015475172399,-3.3477447,4.0,9.592540361986762
in,1,143,5.534752791573478,False,303.577777777778,30893,0,2,-2.0439873,in,-3.7884765,4.0,4.20086248021601,-3.4865375,6.0,11.163473535593395,-2.2181478,3.0,2.670015475172399
they,1,143,6.743654915249195,False,285.593406593407,30897,0,4,-2.954771,they,-1.8514401,3.0,3.100099732756163,-3.9561946,4.0,6.704123351251899,-2.835442,3.0,4.978991892157648
both,1,143,8.528518533486956,False,287.593406593407,30898,0,4,-3.3376794,both,-2.954771,4.0,6.743654915249195,-1.8514401,3.0,3.100099732756163,-3.9561946,4.0,6.704123351251899
flew,1,143,16.017195284731343,False,295.736263736264,30899,0,4,-4.3425603,flew,-3.3376794,4.0,8.528518533486956,-2.954771,4.0,6.743654915249195,-1.8514401,3.0,3.100099732756163
upwards,1,143,18.42913628667032,False,306.021978021978,30900,0,7,-5.0294423,upwards,-4.3425603,4.0,16.017195284731343,-3.3376794,4.0,8.528518533486956,-2.954771,4.0,6.743654915249195
in,1,143,8.521580531350914,False,312.1,30901,0,2,-2.0439873,in,-5.0294423,7.0,18.42913628667032,-4.3425603,4.0,16.017195284731343,-3.3376794,4.0,8.528518533486956
brightness,1,143,14.830662277874042,False,310.89010989011,30902,0,10,-4.7479453,brightness,-2.0439873,2.0,8.521580531350914,-5.0294423,7.0,18.42913628667032,-4.3425603,4.0,16.017195284731343
and,1,143,3.902795295525965,False,306.38202247191,30903,0,3,-1.8514401,and,-4.7479453,10.0,14.830662277874042,-2.0439873,2.0,8.521580531350914,-5.0294423,7.0,18.42913628667032
joy,1,143,14.509825615625882,False,326.604395604396,30904,0,3,-4.2443485,joy,-1.8514401,3.0,3.902795295525965,-4.7479453,10.0,14.830662277874042,-2.0439873,2.0,8.521580531350914
far,1,143,14.1840452308511,False,304.494505494506,30905,0,3,-3.6770015,far,-4.2443485,3.0,14.509825615625882,-1.8514401,3.0,3.902795295525965,-4.7479453,10.0,14.830662277874042
above,1,143,7.907752672505161,False,305.098901098901,30906,0,5,-3.5404825,above,-3.6770015,3.0,14.1840452308511,-4.2443485,3.0,14.509825615625882,-1.8514401,3.0,3.902795295525965
there,1,143,6.229216709035074,False,313.988888888889,30910,0,5,-3.011933,there,-3.0848649,5.0,10.21707777161831,-4.1133747,5.0,7.359450125385578,-2.2181478,3.0,2.261857799168065
was,1,143,2.4527627492102013,False,306.255555555556,30911,0,3,-2.3915732,was,-3.011933,5.0,6.229216709035074,-3.0848649,5.0,10.21707777161831,-4.1133747,5.0,7.359450125385578
neither,1,143,12.26678694924949,False,296.241758241758,30912,0,7,-4.173943,neither,-2.3915732,3.0,2.4527627492102013,-3.011933,5.0,6.229216709035074,-3.0848649,5.0,10.21707777161831
cold,1,143,7.116684203383554,False,301.637362637363,30913,0,4,-3.9426303,cold,-4.173943,7.0,12.26678694924949,-2.3915732,3.0,2.4527627492102013,-3.011933,5.0,6.229216709035074
the,1,143,5.26659465296385,False,293.373626373626,30917,0,3,-2.2181478,the,-1.8514401,3.0,2.817182103415231,-4.5703926,6.0,16.538622577686276,-3.729756,3.0,2.255477965639942
little,1,143,10.516142888122443,False,289.142857142857,30918,0,6,-3.4865375,little,-2.2181478,3.0,5.26659465296385,-1.8514401,3.0,2.817182103415231,-4.5703926,6.0,16.538622577686276
girl,1,143,4.316579802143941,False,288.0,30919,0,4,-3.7884765,girl,-3.4865375,6.0,10.516142888122443,-2.2181478,3.0,5.26659465296385,-1.8514401,3.0,2.817182103415231
felt,1,143,12.910852934071494,False,293.355555555556,30920,0,4,-3.728589,felt,-3.7884765,4.0,4.316579802143941,-3.4865375,6.0,10.516142888122443,-2.2181478,3.0,5.26659465296385
safe,1,143,10.433270195028038,False,303.923076923077,30921,0,4,-3.96214,safe,-3.728589,4.0,12.910852934071494,-3.7884765,4.0,4.316579802143941,-3.4865375,6.0,10.516142888122443
the,1,144,2.2351750032818454,False,303.087912087912,30925,0,3,-2.2181478,the,-2.0439873,2.0,6.398450500521624,-4.5391574,8.0,15.152625177455247,-1.8514401,3.0,3.731475351342345
dawn,1,144,15.681939299778982,False,285.725274725275,30926,0,4,-4.517122,dawn,-2.2181478,3.0,2.2351750032818454,-2.0439873,2.0,6.398450500521624,-4.5391574,8.0,15.152625177455247
of,1,144,1.1875913293863292,False,286.967032967033,30927,0,2,-2.1558447,of,-4.517122,4.0,15.681939299778982,-2.2181478,3.0,2.2351750032818454,-2.0439873,2.0,6.398450500521624
the,1,144,2.600551104813398,False,287.274725274725,30928,0,3,-2.2181478,the,-2.1558447,2.0,1.1875913293863292,-4.517122,4.0,15.681939299778982,-2.2181478,3.0,2.2351750032818454
morning,1,144,11.567808578343206,False,273.422222222222,30929,0,7,-4.1049767,morning,-2.2181478,3.0,2.600551104813398,-2.1558447,2.0,1.1875913293863292,-4.517122,4.0,15.681939299778982
there,1,144,9.335090586148866,False,289.32967032967,30930,0,5,-3.011933,there,-4.1049767,7.0,11.567808578343206,-2.2181478,3.0,2.600551104813398,-2.1558447,2.0,1.1875913293863292
lay,1,144,12.574047778779168,False,311.461538461538,30931,0,3,-4.0084214,lay,-3.011933,5.0,9.335090586148866,-4.1049767,7.0,11.567808578343206,-2.2181478,3.0,2.600551104813398
the,1,144,4.57647332291229,False,317.945054945055,30932,0,3,-2.2181478,the,-4.0084214,3.0,12.574047778779168,-3.011933,5.0,9.335090586148866,-4.1049767,7.0,11.567808578343206
poor,1,144,11.617313916415752,False,339.188888888889,30933,0,4,-4.004004,poor,-2.2181478,3.0,4.57647332291229,-4.0084214,3.0,12.574047778779168,-3.011933,5.0,9.335090586148866
smiling,1,144,14.74439186455548,False,335.538461538462,30939,0,7,-4.45083,smiling,-2.7439811,3.0,9.924976793559637,-5.548632,8.0,20.3672006545863,-3.00461,3.0,11.319718769313958
and,1,144,3.3857767227639872,False,323.296703296703,30940,0,3,-1.8514401,and,-4.45083,7.0,14.74439186455548,-2.7439811,3.0,9.924976793559637,-5.548632,8.0,20.3672006545863
with,1,144,9.108721634263564,False,305.153846153846,30941,0,4,-2.3359656,with,-1.8514401,3.0,3.3857767227639872,-4.45083,7.0,14.74439186455548,-2.7439811,3.0,9.924976793559637
a,1,144,3.594134589423746,False,303.652173913043,30942,0,1,-2.3968077,a,-2.3359656,4.0,9.108721634263564,-1.8514401,3.0,3.3857767227639872,-4.45083,7.0,14.74439186455548
pale,1,144,11.691027021073705,False,313.494505494506,30943,0,4,-4.415425,pale,-2.3968077,1.0,3.594134589423746,-2.3359656,4.0,9.108721634263564,-1.8514401,3.0,3.3857767227639872
face,1,144,8.252913526717037,False,333.466666666667,30944,0,4,-3.5263553,face,-4.415425,4.0,11.691027021073705,-2.3968077,1.0,3.594134589423746,-2.3359656,4.0,9.108721634263564
leaning,1,144,16.872449777723862,False,323.133333333333,30945,0,7,-4.517122,leaning,-3.5263553,4.0,8.252913526717037,-4.415425,4.0,11.691027021073705,-2.3968077,1.0,3.594134589423746
against,1,144,3.522946806662002,False,338.043956043956,30946,0,7,-3.1187093,against,-4.517122,7.0,16.872449777723862,-3.5263553,4.0,8.252913526717037,-4.415425,4.0,11.691027021073705
and,1,144,5.231627835006632,False,325.505494505494,30950,0,3,-1.8514401,and,-4.2599106,6.0,18.75450799460695,-3.9043078,4.0,2.9452906100371044,-2.2181478,3.0,1.4760411442204415
to,1,145,0.3695952097297718,False,356.659340659341,30955,0,2,-2.120854,to,-3.8189523,5.0,7.910300566668591,-3.168375,3.0,7.013856042044886,-3.8020647,4.0,14.176590838601737
who,1,146,4.5702817896133725,False,430.0,30961,0,3,-2.819348,who,-3.4994087,8.0,12.490401292524156,-3.0790799,4.0,9.670459036432655,-2.8293736,4.0,9.227554721077706
saw,1,146,11.205815148857663,False,346.296703296703,30962,0,3,-3.762513,saw,-2.819348,3.0,4.5702817896133725,-3.4994087,8.0,12.490401292524156,-3.0790799,4.0,9.670459036432655
her,1,146,4.504102674147101,False,322.78021978022,30963,0,3,-2.835442,her,-3.762513,3.0,11.205815148857663,-2.819348,3.0,4.5702817896133725,-3.4994087,8.0,12.490401292524156
were,1,146,10.903738020695611,False,344.411111111111,30964,0,4,-2.6691818,were,-2.835442,3.0,4.504102674147101,-3.762513,3.0,11.205815148857663,-2.819348,3.0,4.5702817896133725
asking,1,146,11.055205061849191,False,378.395604395604,30965,0,6,-3.96214,asking,-2.6691818,4.0,10.903738020695611,-2.835442,3.0,4.504102674147101,-3.762513,3.0,11.205815148857663
their,1,146,7.142415003999508,False,356.544444444444,30966,0,5,-2.8693774,their,-3.96214,6.0,11.055205061849191,-2.6691818,4.0,10.903738020695611,-2.835442,3.0,4.504102674147101
parents,1,146,8.159433452046375,False,323.098901098901,30967,0,7,-3.7368248,parents,-2.8693774,5.0,7.142415003999508,-3.96214,6.0,11.055205061849191,-2.6691818,4.0,10.903738020695611
why,1,146,15.0259052612723,False,324.044444444444,30968,0,3,-3.6874762,why,-3.7368248,7.0,8.159433452046375,-2.8693774,5.0,7.142415003999508,-3.96214,6.0,11.055205061849191
no,1,146,8.36013338004707,False,307.511111111111,30969,0,2,-3.1761441,no,-3.6874762,3.0,15.0259052612723,-3.7368248,7.0,8.159433452046375,-2.8693774,5.0,7.142415003999508
one,1,146,1.8573663345664424,False,306.483516483516,30970,0,3,-2.9030442,one,-3.1761441,2.0,8.36013338004707,-3.6874762,3.0,15.0259052612723,-3.7368248,7.0,8.159433452046375
helped,1,146,12.02276331635796,False,299.844444444444,30971,0,6,-3.8788674,helped,-2.9030442,3.0,1.8573663345664424,-3.1761441,2.0,8.36013338004707,-3.6874762,3.0,15.0259052612723
the,1,146,5.77181109800548,False,334.604395604396,30972,0,3,-2.2181478,the,-3.8788674,6.0,12.02276331635796,-2.9030442,3.0,1.8573663345664424,-3.1761441,2.0,8.36013338004707
girl,1,146,11.187727238722625,False,315.494505494506,30973,0,4,-3.7884765,girl,-2.2181478,3.0,5.77181109800548,-3.8788674,6.0,12.02276331635796,-2.9030442,3.0,1.8573663345664424
who,1,146,4.417138460614934,False,323.122222222222,30974,0,3,-2.819348,who,-3.7884765,4.0,11.187727238722625,-2.2181478,3.0,5.77181109800548,-3.8788674,6.0,12.02276331635796
they,1,146,8.281596938287692,False,312.164835164835,30975,0,4,-2.954771,they,-2.819348,3.0,4.417138460614934,-3.7884765,4.0,11.187727238722625,-2.2181478,3.0,5.77181109800548
knew,1,146,9.530708189982096,False,333.388888888889,30976,0,4,-3.7575014,knew,-2.954771,4.0,8.281596938287692,-2.819348,3.0,4.417138460614934,-3.7884765,4.0,11.187727238722625
looked,1,146,15.29338583586054,False,352.516483516484,30977,0,6,-3.6180584,looked,-3.7575014,4.0,9.530708189982096,-2.954771,4.0,8.281596938287692,-2.819348,3.0,4.417138460614934
dirt,1,146,16.519441694611995,False,338.433333333333,30978,0,4,-4.377466,dirt,-3.6180584,6.0,15.29338583586054,-3.7575014,4.0,9.530708189982096,-2.954771,4.0,8.281596938287692
poor,1,146,7.577205975304045,False,368.285714285714,30979,0,4,-4.004004,poor,-4.377466,4.0,16.519441694611995,-3.6180584,6.0,15.29338583586054,-3.7575014,4.0,9.530708189982096
who,1,147,11.019270804438872,False,404.142857142857,30983,0,3,-2.819348,who,-5.416809,9.0,22.670590435433752,-4.7479453,8.0,15.81838667512116,-1.8514401,3.0,4.931914062823341
saw,1,147,9.303490204045444,False,337.692307692308,30984,0,3,-3.762513,saw,-2.819348,3.0,11.019270804438872,-5.416809,9.0,22.670590435433752,-4.7479453,8.0,15.81838667512116
her,1,147,4.504102674147101,False,321.922222222222,30985,0,3,-2.835442,her,-3.762513,3.0,9.303490204045444,-2.819348,3.0,11.019270804438872,-5.416809,9.0,22.670590435433752
sitting,1,147,12.945374246754564,False,331.477777777778,30986,0,7,-3.9313316,sitting,-2.835442,3.0,4.504102674147101,-3.762513,3.0,9.303490204045444,-2.819348,3.0,11.019270804438872
motionless,1,147,20.13329810951401,False,362.758241758242,30987,0,10,-5.198146,motionless,-3.9313316,7.0,12.945374246754564,-2.835442,3.0,4.504102674147101,-3.762513,3.0,9.303490204045444
wished,1,147,16.671002192871978,False,364.32967032967,30988,0,6,-4.7603054,wished,-5.198146,10.0,20.13329810951401,-3.9313316,7.0,12.945374246754564,-2.835442,3.0,4.504102674147101
they,1,147,5.6685897040115,False,345.065934065934,30989,0,4,-2.954771,they,-4.7603054,6.0,16.671002192871978,-5.198146,10.0,20.13329810951401,-3.9313316,7.0,12.945374246754564
could,1,147,6.846243889756231,False,322.78021978022,30990,0,5,-2.9305434,could,-2.954771,4.0,5.6685897040115,-4.7603054,6.0,16.671002192871978,-5.198146,10.0,20.13329810951401
have,1,147,4.068944606496667,False,317.777777777778,30991,0,4,-2.7760484,have,-2.9305434,5.0,6.846243889756231,-2.954771,4.0,5.6685897040115,-4.7603054,6.0,16.671002192871978
helped,1,147,8.026409933237773,False,311.175824175824,30992,0,6,-3.8788674,helped,-2.7760484,4.0,4.068944606496667,-2.9305434,5.0,6.846243889756231,-2.954771,4.0,5.6685897040115
their,1,147,8.90418362882551,False,300.67032967033,30996,0,5,-2.8693774,their,-2.7439811,3.0,9.245335331574756,-3.7884765,4.0,11.297891782913592,-2.2181478,3.0,4.717264869683257
good,1,147,10.583935722692846,False,307.593406593407,30997,0,4,-3.4919107,good,-2.8693774,5.0,8.90418362882551,-2.7439811,3.0,9.245335331574756,-3.7884765,4.0,11.297891782913592
intentions,1,147,3.902474531728579,False,320.824175824176,30998,0,10,-4.62191,intentions,-3.4919107,4.0,10.583935722692846,-2.8693774,5.0,8.90418362882551,-2.7439811,3.0,9.245335331574756
were,1,147,6.96440614462868,False,321.725274725275,30999,0,4,-2.6691818,were,-4.62191,10.0,3.902474531728579,-3.4919107,4.0,10.583935722692846,-2.8693774,5.0,8.90418362882551
a,1,147,6.817933514601796,False,311.406593406593,31000,0,1,-2.3968077,a,-2.6691818,4.0,6.96440614462868,-4.62191,10.0,3.902474531728579,-3.4919107,4.0,10.583935722692846
day,1,147,9.41068392106606,False,300.373626373626,31001,0,3,-3.45068,day,-2.3968077,1.0,6.817933514601796,-2.6691818,4.0,6.96440614462868,-4.62191,10.0,3.902474531728579
late,1,147,16.293467163396073,False,303.153846153846,31002,0,4,-3.8410294,late,-3.45068,3.0,9.41068392106606,-2.3968077,1.0,6.817933514601796,-2.6691818,4.0,6.96440614462868
and,1,147,5.5856378099794695,False,302.098901098901,31003,0,3,-1.8514401,and,-3.8410294,4.0,16.293467163396073,-3.45068,3.0,9.41068392106606,-2.3968077,1.0,6.817933514601796
a,1,147,6.334186859731839,False,301.175824175824,31004,0,1,-2.3968077,a,-1.8514401,3.0,5.5856378099794695,-3.8410294,4.0,16.293467163396073,-3.45068,3.0,9.41068392106606
people,1,148,4.573985225456768,False,327.714285714286,31008,0,6,-3.0403702,people,-3.398616,5.0,10.892632465221684,-3.7500908,5.0,14.48034544262271,-4.2760515,6.0,12.477379074359678
suspected,1,148,14.887200659207782,False,330.725274725275,31009,0,9,-4.4211287,suspected,-3.0403702,6.0,4.573985225456768,-3.398616,5.0,10.892632465221684,-3.7500908,5.0,14.48034544262271
the,1,148,6.938313395727774,False,317.877777777778,31010,0,3,-2.2181478,the,-4.4211287,9.0,14.887200659207782,-3.0403702,6.0,4.573985225456768,-3.398616,5.0,10.892632465221684
girl,1,148,11.122794350009896,False,302.956043956044,31011,0,4,-3.7884765,girl,-2.2181478,3.0,6.938313395727774,-4.4211287,9.0,14.887200659207782,-3.0403702,6.0,4.573985225456768
had,1,148,7.842550500604507,False,292.544444444444,31012,0,3,-2.6811357,had,-3.7884765,4.0,11.122794350009896,-2.2181478,3.0,6.938313395727774,-4.4211287,9.0,14.887200659207782
fallen,1,148,9.090433345756333,False,313.527472527473,31013,0,6,-4.5030293,fallen,-2.6811357,3.0,7.842550500604507,-3.7884765,4.0,11.122794350009896,-2.2181478,3.0,6.938313395727774
asleep,1,148,3.223104926962101,False,312.488888888889,31014,0,6,-4.496151,asleep,-4.5030293,6.0,9.090433345756333,-2.6811357,3.0,7.842550500604507,-3.7884765,4.0,11.122794350009896
no,1,148,7.697315781232718,False,323.489130434783,31018,0,2,-3.1761441,no,-2.7439811,3.0,10.37471931786922,-4.2599106,6.0,14.93186365195387,-1.8514401,3.0,5.572715384996401
one,1,148,3.6444533211257113,False,312.815217391304,31019,0,3,-2.9030442,one,-3.1761441,2.0,7.697315781232718,-2.7439811,3.0,10.37471931786922,-4.2599106,6.0,14.93186365195387
imagined,1,148,18.40430362468705,False,327.934782608696,31020,0,8,-4.496151,imagined,-2.9030442,3.0,3.6444533211257113,-3.1761441,2.0,7.697315781232718,-2.7439811,3.0,10.37471931786922
what,1,148,6.568757464713006,False,317.413043478261,31021,0,4,-3.047841,what,-4.496151,8.0,18.40430362468705,-2.9030442,3.0,3.6444533211257113,-3.1761441,2.0,7.697315781232718
beautiful,1,148,12.426608897313246,False,321.989130434783,31022,0,9,-4.0703506,beautiful,-3.047841,4.0,6.568757464713006,-4.496151,8.0,18.40430362468705,-2.9030442,3.0,3.6444533211257113
things,1,148,8.794214710950477,False,331.655913978495,31023,0,6,-3.3516414,things,-4.0703506,9.0,12.426608897313246,-3.047841,4.0,6.568757464713006,-4.496151,8.0,18.40430362468705
she,1,148,7.9687350184491,False,337.301075268817,31024,0,3,-3.168375,she,-3.3516414,6.0,8.794214710950477,-4.0703506,9.0,12.426608897313246,-3.047841,4.0,6.568757464713006
into,1,148,10.62484855104234,False,319.182795698925,31028,0,4,-2.7449481,into,-3.729756,3.0,10.824431745822508,-4.0242453,4.0,6.649184828858206,-2.6811357,3.0,5.065659498178405
what,1,148,8.09085732020285,False,318.430107526882,31029,0,4,-3.047841,what,-2.7449481,4.0,10.62484855104234,-3.729756,3.0,10.824431745822508,-4.0242453,4.0,6.649184828858206
glory,1,148,17.927612189340817,False,335.608695652174,31030,0,5,-4.562371,glory,-3.047841,4.0,8.09085732020285,-2.7449481,4.0,10.62484855104234,-3.729756,3.0,10.824431745822508
she,1,148,12.224897573339064,False,321.698924731183,31031,0,3,-3.168375,she,-4.562371,5.0,17.927612189340817,-3.047841,4.0,8.09085732020285,-2.7449481,4.0,10.62484855104234
had,1,148,5.065478128031242,False,316.365591397849,31032,0,3,-2.6811357,had,-3.168375,3.0,12.224897573339064,-4.562371,5.0,17.927612189340817,-3.047841,4.0,8.09085732020285
entered,1,148,10.99269255379032,False,306.202127659574,31033,0,7,-4.116211,entered,-2.6811357,3.0,5.065478128031242,-3.168375,3.0,12.224897573339064,-4.562371,5.0,17.927612189340817
with,1,148,9.638523634363075,False,313.042553191489,31034,0,4,-2.3359656,with,-4.116211,7.0,10.99269255379032,-2.6811357,3.0,5.065478128031242,-3.168375,3.0,12.224897573339064
upon,1,149,5.226128517902567,False,335.260869565217,40002,0,4,-3.5951788,upon,-3.35508,4.0,10.62398842885972,-3.45068,3.0,14.86132096082909,-3.5427558,5.0,12.617263770394826
a,1,149,0.0452995919387639,False,336.728260869565,40003,0,1,-2.3968077,a,-3.5951788,4.0,5.226128517902567,-3.35508,4.0,10.62398842885972,-3.45068,3.0,14.86132096082909
time,1,149,0.0507352946022252,False,339.29347826087,40004,0,4,-3.2450202,time,-2.3968077,1.0,0.0452995919387639,-3.5951788,4.0,5.226128517902567,-3.35508,4.0,10.62398842885972
the,1,149,7.02481824382171,False,337.285714285714,40005,0,3,-2.2181478,the,-3.2450202,4.0,0.0507352946022252,-2.3968077,1.0,0.0452995919387639,-3.5951788,4.0,5.226128517902567
birds,1,149,13.496026685693511,False,334.2,40006,0,5,-4.314723,birds,-2.2181478,3.0,7.02481824382171,-3.2450202,4.0,0.0507352946022252,-2.3968077,1.0,0.0452995919387639
took,1,149,13.164304646578026,False,340.978021978022,40007,0,4,-3.3477447,took,-4.314723,5.0,13.496026685693511,-2.2181478,3.0,7.02481824382171,-3.2450202,4.0,0.0507352946022252
it,1,149,5.777072812296668,False,335.505494505494,40008,0,2,-2.6222126,it,-3.3477447,4.0,13.164304646578026,-4.314723,5.0,13.496026685693511,-2.2181478,3.0,7.02481824382171
into,1,149,6.173505581494839,False,336.393258426966,40009,0,4,-2.7449481,into,-2.6222126,2.0,5.777072812296668,-3.3477447,4.0,13.164304646578026,-4.314723,5.0,13.496026685693511
their,1,149,4.439076328327976,False,362.0,40010,0,5,-2.8693774,their,-2.7449481,4.0,6.173505581494839,-2.6222126,2.0,5.777072812296668,-3.3477447,4.0,13.164304646578026
heads,1,149,3.2208625504155632,False,349.866666666667,40011,0,5,-4.1219387,heads,-2.8693774,5.0,4.439076328327976,-2.7449481,4.0,6.173505581494839,-2.6222126,2.0,5.777072812296668
that,1,149,7.3712938335981795,False,334.840909090909,40012,0,4,-2.2774231,that,-4.1219387,5.0,3.2208625504155632,-2.8693774,5.0,4.439076328327976,-2.7449481,4.0,6.173505581494839
they,1,149,6.3100337417933945,False,334.802197802198,40013,0,4,-2.954771,they,-2.2774231,4.0,7.3712938335981795,-4.1219387,5.0,3.2208625504155632,-2.8693774,5.0,4.439076328327976
would,1,149,4.5089782838673615,False,333.054945054945,40014,0,5,-2.7413328,would,-2.954771,4.0,6.3100337417933945,-2.2774231,4.0,7.3712938335981795,-4.1219387,5.0,3.2208625504155632
like,1,149,4.756524378459806,False,322.461538461538,40015,0,4,-2.8091276,like,-2.7413328,5.0,4.5089782838673615,-2.954771,4.0,6.3100337417933945,-2.2774231,4.0,7.3712938335981795
that,1,149,7.531568811025156,False,331.233333333333,40019,0,4,-2.2774231,that,-1.8514401,3.0,5.794926683661022,-4.183803,6.0,12.22412140415033,-2.3968077,1.0,6.623088911919796
one,1,149,7.774901019731208,False,322.3,40020,0,3,-2.9030442,one,-2.2774231,4.0,7.531568811025156,-1.8514401,3.0,5.794926683661022,-4.183803,6.0,12.22412140415033
of,1,149,2.676927340999025,False,314.655555555556,40021,0,2,-2.1558447,of,-2.9030442,3.0,7.774901019731208,-2.2774231,4.0,7.531568811025156,-1.8514401,3.0,5.794926683661022
their,1,149,8.417860567454577,False,330.188888888889,40022,0,5,-2.8693774,their,-2.1558447,2.0,2.676927340999025,-2.9030442,3.0,7.774901019731208,-2.2774231,4.0,7.531568811025156
number,1,149,9.076360131149556,False,389.333333333333,40023,0,6,-3.6479805,number,-2.8693774,5.0,8.417860567454577,-2.1558447,2.0,2.676927340999025,-2.9030442,3.0,7.774901019731208
must,1,149,14.871091188494642,False,366.886363636364,40024,0,4,-3.2702348,must,-3.6479805,6.0,9.076360131149556,-2.8693774,5.0,8.417860567454577,-2.1558447,2.0,2.676927340999025
be,1,149,2.322788268497858,False,368.733333333333,40025,0,2,-3.3443637,be,-3.2702348,4.0,14.871091188494642,-3.6479805,6.0,9.076360131149556,-2.8693774,5.0,8.417860567454577
meeting,1,150,10.91968037743036,False,345.955056179775,40029,0,7,-3.8118358,meeting,-2.3968077,1.0,6.214634232399364,-3.830587,4.0,14.671810541296203,-4.3473783,6.0,11.45779609995248
of,1,150,2.783697927010373,False,341.213483146067,40030,0,2,-2.1558447,of,-3.8118358,7.0,10.91968037743036,-2.3968077,1.0,6.214634232399364,-3.830587,4.0,14.671810541296203
all,1,150,6.967368259695895,False,321.693181818182,40031,0,3,-2.8034134,all,-2.1558447,2.0,2.783697927010373,-3.8118358,7.0,10.91968037743036,-2.3968077,1.0,6.214634232399364
the,1,150,2.917482566829562,False,317.022471910112,40032,0,3,-2.2181478,the,-2.8034134,3.0,6.967368259695895,-2.1558447,2.0,2.783697927010373,-3.8118358,7.0,10.91968037743036
birds,1,150,10.33776812041978,False,344.522727272727,40033,0,5,-4.314723,birds,-2.2181478,3.0,2.917482566829562,-2.8034134,3.0,6.967368259695895,-2.1558447,2.0,2.783697927010373
was,1,150,10.182796437776243,False,327.011235955056,40034,0,3,-2.3915732,was,-4.314723,5.0,10.33776812041978,-2.2181478,3.0,2.917482566829562,-2.8034134,3.0,6.967368259695895
called,1,150,9.129111123646018,False,325.157303370787,40035,0,6,-3.3381534,called,-2.3915732,3.0,10.182796437776243,-4.314723,5.0,10.33776812041978,-2.2181478,3.0,2.917482566829562
and,1,150,6.807865491410771,False,338.431818181818,40036,0,3,-1.8514401,and,-3.3381534,6.0,9.129111123646018,-2.3915732,3.0,10.182796437776243,-4.314723,5.0,10.33776812041978
