token,transcript_id,sentence_id,surprisal,oov,rt,token_uid,exclude_rt,word_length,log_freq,word,prev_freq_1,prev_len_1,prev_surprisal_1,prev_freq_2,prev_len_2,prev_surprisal_2,prev_freq_3,prev_len_3,prev_surprisal_3
huntsman,1,51,20.519537322035017,False,308.376470588235,10937,0,8,-5.7388277,huntsman,-3.0442102,5.0,6.70416770377697,-5.233941,7.0,12.473520404678537,-2.120854,2.0,1.5952950850168932
was,1,51,8.481773348090679,False,292.447058823529,10938,0,3,-2.3915732,was,-5.7388277,8.0,20.519537322035017,-3.0442102,5.0,6.70416770377697,-5.233941,7.0,12.473520404678537
telling,1,51,10.061353147936027,False,291.917647058824,10939,0,7,-3.9095798,telling,-2.3915732,3.0,8.481773348090679,-5.7388277,8.0,20.519537322035017,-3.0442102,5.0,6.70416770377697
him,1,51,4.421871112642779,False,295.776470588235,10940,0,3,-3.0077019,him,-3.9095798,7.0,10.061353147936027,-2.3915732,3.0,8.481773348090679,-5.7388277,8.0,20.519537322035017
the,1,51,5.551435677075031,False,285.188235294118,10941,0,3,-2.2181478,the,-3.0077019,3.0,4.421871112642779,-3.9095798,7.0,10.061353147936027,-2.3915732,3.0,8.481773348090679
truth,1,51,8.58165271001977,False,287.764705882353,10942,0,5,-4.1133747,truth,-2.2181478,3.0,5.551435677075031,-3.0077019,3.0,4.421871112642779,-3.9095798,7.0,10.061353147936027
and,1,51,5.9778776815397165,False,279.821428571429,10943,0,3,-1.8514401,and,-4.1133747,5.0,8.58165271001977,-2.2181478,3.0,5.551435677075031,-3.0077019,3.0,4.421871112642779
what,1,51,7.986560773480597,False,295.305882352941,10944,0,4,-3.047841,what,-1.8514401,3.0,5.9778776815397165,-4.1133747,5.0,8.58165271001977,-2.2181478,3.0,5.551435677075031
the,1,51,4.902672680647112,False,288.517647058824,10945,0,3,-2.2181478,the,-3.047841,4.0,7.986560773480597,-1.8514401,3.0,5.9778776815397165,-4.1133747,5.0,8.58165271001977
two,1,51,8.209495572710432,False,299.035714285714,10946,0,3,-3.1921122,two,-2.2181478,3.0,4.902672680647112,-3.047841,4.0,7.986560773480597,-1.8514401,3.0,5.9778776815397165
they,1,51,4.197686522617205,False,302.635294117647,10951,0,4,-2.954771,they,-2.3785224,2.0,7.880401420705378,-3.7884765,8.0,12.50330946133845,-2.6691818,4.0,9.663993071884864
waited,1,51,8.319582846486629,False,297.294117647059,10952,0,6,-4.409795,waited,-2.954771,4.0,4.197686522617205,-2.3785224,2.0,7.880401420705378,-3.7884765,8.0,12.50330946133845
for,1,51,1.702736601971106,False,290.741176470588,10953,0,3,-2.26804,for,-4.409795,6.0,8.319582846486629,-2.954771,4.0,4.197686522617205,-2.3785224,2.0,7.880401420705378
him,1,51,4.502095722387657,False,276.880952380952,10954,0,3,-3.0077019,him,-2.26804,3.0,1.702736601971106,-4.409795,6.0,8.319582846486629,-2.954771,4.0,4.197686522617205
to,1,51,1.1068092440417363,False,276.642857142857,10955,0,2,-2.120854,to,-3.0077019,3.0,4.502095722387657,-2.26804,3.0,1.702736601971106,-4.409795,6.0,8.319582846486629
make,1,51,7.366952830206895,False,276.714285714286,10956,0,4,-3.4786007,make,-2.120854,2.0,1.1068092440417363,-3.0077019,3.0,4.502095722387657,-2.26804,3.0,1.702736601971106
lord,1,52,12.169536909947825,False,278.729411764706,10962,0,4,-4.45083,lord,-2.2181478,3.0,9.297272930441798,-4.546758,9.0,8.563683205286482,-3.5278208,6.0,11.731078836230028
saw,1,52,9.090353352809329,False,285.404761904762,10963,0,3,-3.762513,saw,-4.45083,4.0,12.169536909947825,-2.2181478,3.0,9.297272930441798,-4.546758,9.0,8.563683205286482
that,1,52,2.5965356172757565,False,297.156626506024,10964,0,4,-2.2774231,that,-3.762513,3.0,9.090353352809329,-4.45083,4.0,12.169536909947825,-2.2181478,3.0,9.297272930441798
the,1,52,1.7996739955714909,False,279.369047619048,10965,0,3,-2.2181478,the,-2.2774231,4.0,2.5965356172757565,-3.762513,3.0,9.090353352809329,-4.45083,4.0,12.169536909947825
second,1,52,8.920166378038449,False,295.482352941176,10966,0,6,-3.7701404,second,-2.2181478,3.0,1.7996739955714909,-2.2774231,4.0,2.5965356172757565,-3.762513,3.0,9.090353352809329
huntsman,1,52,21.46621504134805,False,327.630952380952,10967,0,8,-5.7388277,huntsman,-3.7701404,6.0,8.920166378038449,-2.2181478,3.0,1.7996739955714909,-2.2774231,4.0,2.5965356172757565
had,1,52,11.302004885606857,False,319.75,10968,0,3,-2.6811357,had,-5.7388277,8.0,21.46621504134805,-3.7701404,6.0,8.920166378038449,-2.2181478,3.0,1.7996739955714909
fed,1,52,17.93490619969149,False,343.635294117647,10969,0,3,-4.2443485,fed,-2.6811357,3.0,11.302004885606857,-5.7388277,8.0,21.46621504134805,-3.7701404,6.0,8.920166378038449
him,1,52,6.270276455123865,False,335.882352941176,10970,0,3,-3.0077019,him,-4.2443485,3.0,17.93490619969149,-2.6811357,3.0,11.302004885606857,-5.7388277,8.0,21.46621504134805
a,1,52,1.197380466275738,False,309.821428571429,10971,0,1,-2.3968077,a,-3.0077019,3.0,6.270276455123865,-4.2443485,3.0,17.93490619969149,-2.6811357,3.0,11.302004885606857
pack,1,52,10.778012076279872,False,309.070588235294,10972,0,4,-4.2760515,pack,-2.3968077,1.0,1.197380466275738,-3.0077019,3.0,6.270276455123865,-4.2443485,3.0,17.93490619969149
of,1,52,1.421001937634791,False,334.188235294118,10973,0,2,-2.1558447,of,-4.2760515,4.0,10.778012076279872,-2.3968077,1.0,1.197380466275738,-3.0077019,3.0,6.270276455123865
lies,1,52,2.803939731394447,False,320.988235294118,10974,0,4,-3.9221356,lies,-2.1558447,2.0,1.421001937634791,-4.2760515,4.0,10.778012076279872,-2.3968077,1.0,1.197380466275738
and,1,52,5.508975262404324,False,304.376470588235,10975,0,3,-1.8514401,and,-3.9221356,4.0,2.803939731394447,-2.1558447,2.0,1.421001937634791,-4.2760515,4.0,10.778012076279872
it,1,52,7.602621556188248,False,291.66265060241,10976,0,2,-2.6222126,it,-1.8514401,3.0,5.508975262404324,-3.9221356,4.0,2.803939731394447,-2.1558447,2.0,1.421001937634791
was,1,52,3.768211914250817,False,277.904761904762,10977,0,3,-2.3915732,was,-2.6222126,2.0,7.602621556188248,-1.8514401,3.0,5.508975262404324,-3.9221356,4.0,2.803939731394447
the,1,52,4.628565759612391,False,274.964285714286,10978,0,3,-2.2181478,the,-2.3915732,3.0,3.768211914250817,-2.6222126,2.0,7.602621556188248,-1.8514401,3.0,5.508975262404324
first,1,52,4.505194855076964,False,299.630952380952,10979,0,5,-3.2086897,first,-2.2181478,3.0,4.628565759612391,-2.3915732,3.0,3.768211914250817,-2.6222126,2.0,7.602621556188248
huntsman,1,52,23.371129064811267,False,296.670731707317,10980,0,8,-5.7388277,huntsman,-3.2086897,5.0,4.505194855076964,-2.2181478,3.0,4.628565759612391,-2.3915732,3.0,3.768211914250817
who,1,52,10.318360722663892,False,276.084337349398,10981,0,3,-2.819348,who,-5.7388277,8.0,23.371129064811267,-3.2086897,5.0,4.505194855076964,-2.2181478,3.0,4.628565759612391
was,1,52,5.24797926458422,False,268.674698795181,10982,0,3,-2.3915732,was,-2.819348,3.0,10.318360722663892,-5.7388277,8.0,23.371129064811267,-3.2086897,5.0,4.505194855076964
the,1,52,4.873180627503296,False,286.630952380952,10983,0,3,-2.2181478,the,-2.3915732,3.0,5.24797926458422,-2.819348,3.0,10.318360722663892,-5.7388277,8.0,23.371129064811267
true,1,52,9.244431648876445,False,311.658823529412,10984,0,4,-3.9388313,true,-2.2181478,3.0,4.873180627503296,-2.3915732,3.0,5.24797926458422,-2.819348,3.0,10.318360722663892
savior,1,52,19.29714846669565,False,295.333333333333,10985,0,6,-4.9262385,savior,-3.9388313,4.0,9.244431648876445,-2.2181478,3.0,4.873180627503296,-2.3915732,3.0,5.24797926458422
lord,1,53,10.717352078152071,False,295.130952380952,10989,0,4,-4.45083,lord,-2.2181478,3.0,4.536386560342236,-5.165077,8.0,21.00392233646224,-2.1558447,2.0,3.3451989143806515
believed,1,53,18.554154966713057,False,303.702380952381,10990,0,8,-4.004004,believed,-4.45083,4.0,10.717352078152071,-2.2181478,3.0,4.536386560342236,-5.165077,8.0,21.00392233646224
the,1,53,3.940115965349429,False,290.294117647059,10991,0,3,-2.2181478,the,-4.004004,8.0,18.554154966713057,-4.45083,4.0,10.717352078152071,-2.2181478,3.0,4.536386560342236
second,1,53,9.104541408775662,False,307.411764705882,10992,0,6,-3.7701404,second,-2.2181478,3.0,3.940115965349429,-4.004004,8.0,18.554154966713057,-4.45083,4.0,10.717352078152071
huntsman,1,53,21.43502571211091,False,308.211764705882,10993,0,8,-5.7388277,huntsman,-3.7701404,6.0,9.104541408775662,-2.2181478,3.0,3.940115965349429,-4.004004,8.0,18.554154966713057
had,1,53,11.302004885606857,False,317.552941176471,10994,0,3,-2.6811357,had,-5.7388277,8.0,21.43502571211091,-3.7701404,6.0,9.104541408775662,-2.2181478,3.0,3.940115965349429
tried,1,53,9.232741033601243,False,292.305882352941,10995,0,5,-3.8189523,tried,-2.6811357,3.0,11.302004885606857,-5.7388277,8.0,21.43502571211091,-3.7701404,6.0,9.104541408775662
to,1,53,0.4755932648454567,False,271.036144578313,10996,0,2,-2.120854,to,-3.8189523,5.0,9.232741033601243,-2.6811357,3.0,11.302004885606857,-5.7388277,8.0,21.43502571211091
steal,1,53,7.1126101071520695,False,285.22619047619,10997,0,5,-4.62191,steal,-2.120854,2.0,0.4755932648454567,-3.8189523,5.0,9.232741033601243,-2.6811357,3.0,11.302004885606857
the,1,53,1.85826585921553,False,280.611764705882,10998,0,3,-2.2181478,the,-4.62191,5.0,7.1126101071520695,-2.120854,2.0,0.4755932648454567,-3.8189523,5.0,9.232741033601243
proclaimed,1,53,19.3488304445365,False,316.541176470588,11004,0,10,-4.6803718,proclaimed,-2.8486075,2.0,4.857989887666617,-1.8514401,3.0,6.604743202732783,-4.38269,5.0,14.665935415743103
the,1,53,4.091996039392732,False,311.611764705882,11005,0,3,-2.2181478,the,-4.6803718,10.0,19.3488304445365,-2.8486075,2.0,4.857989887666617,-1.8514401,3.0,6.604743202732783
first,1,53,6.991164181405644,False,303.867469879518,11006,0,5,-3.2086897,first,-2.2181478,3.0,4.091996039392732,-4.6803718,10.0,19.3488304445365,-2.8486075,2.0,4.857989887666617
huntsman,1,53,21.680947791477333,False,297.807228915663,11007,0,8,-5.7388277,huntsman,-3.2086897,5.0,6.991164181405644,-2.2181478,3.0,4.091996039392732,-4.6803718,10.0,19.3488304445365
the,1,53,8.603585182168937,False,291.855421686747,11008,0,3,-2.2181478,the,-5.7388277,8.0,21.680947791477333,-3.2086897,5.0,6.991164181405644,-2.2181478,3.0,4.091996039392732
lord,1,54,10.717352078152071,False,324.142857142857,11012,0,4,-4.45083,lord,-2.2181478,3.0,4.536386560342236,-4.6700654,6.0,15.4899498908984,-3.9388313,4.0,9.987353868015168
wondered,1,54,18.90454427082232,False,298.650602409639,11013,0,8,-4.4211287,wondered,-4.45083,4.0,10.717352078152071,-2.2181478,3.0,4.536386560342236,-4.6700654,6.0,15.4899498908984
for,1,54,8.946964015284227,False,312.02380952381,11014,0,3,-2.26804,for,-4.4211287,8.0,18.90454427082232,-4.45083,4.0,10.717352078152071,-2.2181478,3.0,4.536386560342236
a,1,54,3.857781838630881,False,308.352941176471,11015,0,1,-2.3968077,a,-2.26804,3.0,8.946964015284227,-4.4211287,8.0,18.90454427082232,-4.45083,4.0,10.717352078152071
moment,1,54,4.766215405187731,False,309.02380952381,11016,0,6,-3.9313316,moment,-2.3968077,1.0,3.857781838630881,-2.26804,3.0,8.946964015284227,-4.4211287,8.0,18.90454427082232
why,1,54,17.97323192941343,False,303.142857142857,11017,0,3,-3.6874762,why,-3.9313316,6.0,4.766215405187731,-2.3968077,1.0,3.857781838630881,-2.26804,3.0,8.946964015284227
he,1,54,5.438887976670894,False,305.797619047619,11018,0,2,-2.9331489,he,-3.6874762,3.0,17.97323192941343,-3.9313316,6.0,4.766215405187731,-2.3968077,1.0,3.857781838630881
always,1,54,8.790493850900805,False,294.107142857143,11019,0,6,-3.6207776,always,-2.9331489,2.0,5.438887976670894,-3.6874762,3.0,17.97323192941343,-3.9313316,6.0,4.766215405187731
encountered,1,54,8.895069184923504,False,364.297619047619,11020,0,11,-4.5243435,encountered,-3.6207776,6.0,8.790493850900805,-2.9331489,2.0,5.438887976670894,-3.6874762,3.0,17.97323192941343
so,1,54,11.33207886763988,False,324.865853658537,11021,0,2,-2.8486075,so,-4.5243435,11.0,8.895069184923504,-3.6207776,6.0,8.790493850900805,-2.9331489,2.0,5.438887976670894
much,1,54,4.936049539781486,False,370.97619047619,11022,0,4,-3.4355807,much,-2.8486075,2.0,11.33207886763988,-4.5243435,11.0,8.895069184923504,-3.6207776,6.0,8.790493850900805
chicanery,1,54,22.80578326792393,False,440.176470588235,11023,0,9,-5.7388277,chicanery,-3.4355807,4.0,4.936049539781486,-2.8486075,2.0,11.33207886763988,-4.5243435,11.0,8.895069184923504
in,1,54,7.203473382843567,False,366.282352941176,11024,0,2,-2.0439873,in,-5.7388277,9.0,22.80578326792393,-3.4355807,4.0,4.936049539781486,-2.8486075,2.0,11.33207886763988
his,1,54,3.641101933450064,False,371.464285714286,11025,0,3,-2.7776113,his,-2.0439873,2.0,7.203473382843567,-5.7388277,9.0,22.80578326792393,-3.4355807,4.0,4.936049539781486
huntsman,1,55,21.736594370253403,False,341.588235294118,11029,0,8,-5.7388277,huntsman,-2.2181478,3.0,4.536386560342236,-4.27196,12.0,17.804235146732726,-4.3933296,8.0,19.15291959923171
who,1,55,10.63486034156765,False,309.329411764706,11030,0,3,-2.819348,who,-5.7388277,8.0,21.736594370253403,-2.2181478,3.0,4.536386560342236,-4.27196,12.0,17.804235146732726
had,1,55,6.713389662951805,False,354.795180722892,11031,0,3,-2.6811357,had,-2.819348,3.0,10.63486034156765,-5.7388277,8.0,21.736594370253403,-2.2181478,3.0,4.536386560342236
earned,1,55,15.425551410512307,False,351.879518072289,11032,0,6,-4.222003,earned,-2.6811357,3.0,6.713389662951805,-2.819348,3.0,10.63486034156765,-5.7388277,8.0,21.736594370253403
his,1,55,5.908193528578804,False,346.879518072289,11033,0,3,-2.7776113,his,-4.222003,6.0,15.425551410512307,-2.6811357,3.0,6.713389662951805,-2.819348,3.0,10.63486034156765
prize,1,55,12.176983382103428,False,326.309523809524,11034,0,5,-4.38269,prize,-2.7776113,3.0,5.908193528578804,-4.222003,6.0,15.425551410512307,-2.6811357,3.0,6.713389662951805
fair,1,55,15.310589863531671,False,336.202380952381,11035,0,4,-4.0994663,fair,-4.38269,5.0,12.176983382103428,-2.7776113,3.0,5.908193528578804,-4.222003,6.0,15.425551410512307
and,1,55,4.358477890157504,False,302.857142857143,11036,0,3,-1.8514401,and,-4.0994663,4.0,15.310589863531671,-4.38269,5.0,12.176983382103428,-2.7776113,3.0,5.908193528578804
square,1,55,5.014524996818892,False,312.650602409639,11037,0,6,-3.96214,square,-1.8514401,3.0,4.358477890157504,-4.0994663,4.0,15.310589863531671,-4.38269,5.0,12.176983382103428
received,1,55,17.6747105273461,False,312.011764705882,11038,0,8,-3.8755853,received,-3.96214,6.0,5.014524996818892,-1.8514401,3.0,4.358477890157504,-4.0994663,4.0,15.310589863531671
as,1,55,6.946168544721527,False,331.764705882353,11039,0,2,-2.3785224,as,-3.8755853,8.0,17.6747105273461,-3.96214,6.0,5.014524996818892,-1.8514401,3.0,4.358477890157504
his,1,55,7.987883429138952,False,303.880952380952,11040,0,3,-2.7776113,his,-2.3785224,2.0,6.946168544721527,-3.8755853,8.0,17.6747105273461,-3.96214,6.0,5.014524996818892
reward,1,55,15.759313863783383,False,311.083333333333,11041,0,6,-4.595388,reward,-2.7776113,3.0,7.987883429138952,-2.3785224,2.0,6.946168544721527,-3.8755853,8.0,17.6747105273461
a,1,55,10.31277626455188,False,333.845238095238,11042,0,1,-2.3968077,a,-4.595388,6.0,15.759313863783383,-2.7776113,3.0,7.987883429138952,-2.3785224,2.0,6.946168544721527
piece,1,55,9.81981458058913,False,323.380952380952,11043,0,5,-3.7688596,piece,-2.3968077,1.0,10.31277626455188,-4.595388,6.0,15.759313863783383,-2.7776113,3.0,7.987883429138952
of,1,55,0.5640918480423707,False,318.880952380952,11044,0,2,-2.1558447,of,-3.7688596,5.0,9.81981458058913,-2.3968077,1.0,10.31277626455188,-4.595388,6.0,15.759313863783383
land,1,55,7.303696625343713,False,339.178571428571,11045,0,4,-3.7871408,land,-2.1558447,2.0,0.5640918480423707,-3.7688596,5.0,9.81981458058913,-2.3968077,1.0,10.31277626455188
just,1,55,11.560067478699636,False,334.369047619048,11046,0,4,-2.9982753,just,-3.7871408,4.0,7.303696625343713,-2.1558447,2.0,0.5640918480423707,-3.7688596,5.0,9.81981458058913
outside,1,55,9.576670257544876,False,285.352941176471,11047,0,7,-3.4500659,outside,-2.9982753,4.0,11.560067478699636,-3.7871408,4.0,7.303696625343713,-2.1558447,2.0,0.5640918480423707
thereafter,1,55,17.883159871088814,False,355.552941176471,11051,0,10,-4.8280063,thereafter,-3.7844818,5.0,13.517608941196617,-3.880518,4.0,8.500299239410792,-2.2181478,3.0,0.934226638910013
as,1,55,8.131618874761479,False,335.141176470588,11052,0,2,-2.3785224,as,-4.8280063,10.0,17.883159871088814,-3.7844818,5.0,13.517608941196617,-3.880518,4.0,8.500299239410792
fame,1,56,11.760197159949422,False,338.172413793103,11056,0,4,-4.4893794,fame,-2.7776113,3.0,8.790081214015775,-4.043065,4.0,15.988516625216947,-4.438705,4.0,12.812096492936185
was,1,56,11.199102869393856,False,362.574712643678,11057,0,3,-2.3915732,was,-4.4893794,4.0,11.760197159949422,-2.7776113,3.0,8.790081214015775,-4.043065,4.0,15.988516625216947
it,1,56,4.693115711791695,False,323.068965517241,11061,0,2,-2.6222126,it,-2.7439811,3.0,9.99619823671987,-4.5316873,7.0,17.334849700878987,-4.1486936,6.0,11.969708984270394
was,1,56,2.890137849107133,False,307.32183908046,11062,0,3,-2.3915732,was,-2.6222126,2.0,4.693115711791695,-2.7439811,3.0,9.99619823671987,-4.5316873,7.0,17.334849700878987
not,1,56,6.01069775808258,False,304.873563218391,11063,0,3,-3.00461,not,-2.3915732,3.0,2.890137849107133,-2.6222126,2.0,4.693115711791695,-2.7439811,3.0,9.99619823671987
nearly,1,56,9.0499078161794,False,358.172413793103,11064,0,6,-3.7513173,nearly,-3.00461,3.0,6.01069775808258,-2.3915732,3.0,2.890137849107133,-2.6222126,2.0,4.693115711791695
as,1,56,1.3175295756697083,False,355.045977011494,11065,0,2,-2.3785224,as,-3.7513173,6.0,9.0499078161794,-3.00461,3.0,6.01069775808258,-2.3915732,3.0,2.890137849107133
lasting,1,56,19.273525995039297,False,330.344827586207,11066,0,7,-4.690929,lasting,-2.3785224,2.0,1.3175295756697083,-3.7513173,6.0,9.0499078161794,-3.00461,3.0,6.01069775808258
as,1,56,8.19395001267319,False,319.701149425287,11067,0,2,-2.3785224,as,-4.690929,7.0,19.273525995039297,-2.3785224,2.0,1.3175295756697083,-3.7513173,6.0,9.0499078161794
that,1,56,9.606513783412128,False,327.241379310345,11068,0,4,-2.2774231,that,-2.3785224,2.0,8.19395001267319,-4.690929,7.0,19.273525995039297,-2.3785224,2.0,1.3175295756697083
of,1,56,4.41749090478737,False,327.540229885057,11069,0,2,-2.1558447,of,-2.2774231,4.0,9.606513783412128,-2.3785224,2.0,8.19395001267319,-4.690929,7.0,19.273525995039297
the,1,56,3.1328586265747105,False,357.804597701149,11070,0,3,-2.2181478,the,-2.1558447,2.0,4.41749090478737,-2.2774231,4.0,9.606513783412128,-2.3785224,2.0,8.19395001267319
fearsome,1,56,21.171846540445145,False,424.252873563218,11071,0,8,-5.548632,fearsome,-2.2181478,3.0,3.1328586265747105,-2.1558447,2.0,4.41749090478737,-2.2774231,4.0,9.606513783412128
clear,1,57,10.122749454905671,False,351.011111111111,20002,0,5,-3.8888655,clear,-2.3968077,1.0,6.165088897853318,-6.006647,4.0,20.309033901974967,-5.165077,8.0,17.82881535572732
and,1,57,4.587071992385409,False,396.978021978022,20003,0,3,-1.8514401,and,-3.8888655,5.0,10.122749454905671,-2.3968077,1.0,6.165088897853318,-6.006647,4.0,20.309033901974967
joyous,1,57,19.04918775519473,False,376.021978021978,20004,0,6,-5.198146,joyous,-1.8514401,3.0,4.587071992385409,-3.8888655,5.0,10.122749454905671,-2.3968077,1.0,6.165088897853318
day,1,57,6.814852598128142,False,356.260869565217,20005,0,3,-3.45068,day,-5.198146,6.0,19.04918775519473,-1.8514401,3.0,4.587071992385409,-3.8888655,5.0,10.122749454905671
it,1,57,8.341293853013958,False,343.516129032258,20006,0,2,-2.6222126,it,-3.45068,3.0,6.814852598128142,-5.198146,6.0,19.04918775519473,-1.8514401,3.0,4.587071992385409
was,1,57,3.844428956551816,False,373.391304347826,20007,0,3,-2.3915732,was,-2.6222126,2.0,8.341293853013958,-3.45068,3.0,6.814852598128142,-5.198146,6.0,19.04918775519473
and,1,57,9.173183277397415,False,386.722222222222,20008,0,3,-1.8514401,and,-2.3915732,3.0,3.844428956551816,-2.6222126,2.0,8.341293853013958,-3.45068,3.0,6.814852598128142
out,1,57,10.59554182809257,False,349.098901098901,20009,0,3,-2.7920706,out,-1.8514401,3.0,9.173183277397415,-2.3915732,3.0,3.844428956551816,-2.6222126,2.0,8.341293853013958
on,1,57,6.177327026735297,False,332.362637362637,20010,0,2,-2.2970798,on,-2.7920706,3.0,10.59554182809257,-1.8514401,3.0,9.173183277397415,-2.3915732,3.0,3.844428956551816
the,1,57,1.2270278522584732,False,327.141304347826,20011,0,3,-2.2181478,the,-2.2970798,2.0,6.177327026735297,-2.7920706,3.0,10.59554182809257,-1.8514401,3.0,9.173183277397415
wide,1,57,13.389545777111532,False,364.532608695652,20012,0,4,-3.9095798,wide,-2.2181478,3.0,1.2270278522584732,-2.2970798,2.0,6.177327026735297,-2.7920706,3.0,10.59554182809257
upon,1,57,6.33026042374844,False,357.78021978022,20016,0,4,-3.5951788,upon,-3.991016,9.0,16.708509380903553,-4.0018125,3.0,14.494281639607392,-3.583341,4.0,4.9407374432795725
thousands,1,57,1.2641346548000538,False,344.836956521739,20017,0,9,-3.991016,thousands,-3.5951788,4.0,6.33026042374844,-3.991016,9.0,16.708509380903553,-4.0018125,3.0,14.494281639607392
of,1,57,0.5905468917323297,False,360.195652173913,20018,0,2,-2.1558447,of,-3.991016,9.0,1.2641346548000538,-3.5951788,4.0,6.33026042374844,-3.991016,9.0,16.708509380903553
sparkling,1,57,17.640216241982994,False,363.784090909091,20019,0,9,-4.8909674,sparkling,-2.1558447,2.0,0.5905468917323297,-3.991016,9.0,1.2641346548000538,-3.5951788,4.0,6.33026042374844
by,1,57,2.322269898361095,False,394.0,20023,0,2,-2.485721,by,-4.3238053,7.0,15.267275415250426,-4.26389,5.0,16.023704611792486,-3.497351,5.0,7.925901567362173
getting,1,57,12.857758976764819,False,372.157303370787,20024,0,7,-3.6770015,getting,-2.485721,2.0,2.322269898361095,-4.3238053,7.0,15.267275415250426,-4.26389,5.0,16.023704611792486
to,1,57,5.76616248713399,False,359.772727272727,20025,0,2,-2.120854,to,-3.6770015,7.0,12.857758976764819,-2.485721,2.0,2.322269898361095,-4.3238053,7.0,15.267275415250426
play,1,57,9.933565343235806,False,356.078651685393,20026,0,4,-3.6567812,play,-2.120854,2.0,5.76616248713399,-3.6770015,7.0,12.857758976764819,-2.485721,2.0,2.322269898361095
in,1,57,4.672943232978337,False,334.111111111111,20027,0,2,-2.0439873,in,-3.6567812,4.0,9.933565343235806,-2.120854,2.0,5.76616248713399,-3.6770015,7.0,12.857758976764819
of,1,58,2.1941679258165765,False,328.411111111111,20034,0,2,-2.1558447,of,-2.9030442,3.0,8.076174258376355,-3.0117095,6.0,6.488861093354003,-2.8034134,3.0,9.365545722694216
these,1,58,5.146952528571858,False,364.182795698925,20035,0,5,-3.1535516,these,-2.1558447,2.0,2.1941679258165765,-2.9030442,3.0,8.076174258376355,-3.0117095,6.0,6.488861093354003
was,1,58,5.591378293938606,False,337.288888888889,20036,0,3,-2.3915732,was,-3.1535516,5.0,5.146952528571858,-2.1558447,2.0,2.1941679258165765,-2.9030442,3.0,8.076174258376355
a,1,58,5.851819885195327,False,345.977528089888,20037,0,1,-2.3968077,a,-2.3915732,3.0,5.591378293938606,-3.1535516,5.0,5.146952528571858,-2.1558447,2.0,2.1941679258165765
merry,1,58,13.219904496800895,False,349.56043956044,20038,0,5,-4.7603054,merry,-2.3968077,1.0,5.851819885195327,-2.3915732,3.0,5.591378293938606,-3.1535516,5.0,5.146952528571858
little,1,58,5.714507239609585,False,348.707865168539,20039,0,6,-3.4865375,little,-4.7603054,5.0,13.219904496800895,-2.3968077,1.0,5.851819885195327,-2.3915732,3.0,5.591378293938606
fellow,1,58,10.79258267277494,False,389.923076923077,20040,0,6,-4.2112474,fellow,-3.4865375,6.0,5.714507239609585,-4.7603054,5.0,13.219904496800895,-2.3968077,1.0,5.851819885195327
danced,1,58,13.6599880707623,False,385.910112359551,20044,0,6,-4.8280063,danced,-2.819348,3.0,10.70171147698968,-5.078736,4.0,17.3242055898679,-3.7753007,5.0,11.258931851683613
on,1,58,6.005249921587971,False,391.434782608696,20045,0,2,-2.2970798,on,-4.8280063,6.0,13.6599880707623,-2.819348,3.0,10.70171147698968,-5.078736,4.0,17.3242055898679
the,1,58,2.3595515617227787,False,396.076923076923,20046,0,3,-2.2181478,the,-2.2970798,2.0,6.005249921587971,-4.8280063,6.0,13.6599880707623,-2.819348,3.0,10.70171147698968
silver,1,58,15.111885799159154,False,406.766666666667,20047,0,6,-4.1905036,silver,-2.2181478,3.0,2.3595515617227787,-2.2970798,2.0,6.005249921587971,-4.8280063,6.0,13.6599880707623
backs,1,58,17.909472006586945,False,403.472527472527,20048,0,5,-4.5391574,backs,-4.1905036,6.0,15.111885799159154,-2.2181478,3.0,2.3595515617227787,-2.2970798,2.0,6.005249921587971
of,1,58,5.287365098856284,False,379.318681318681,20049,0,2,-2.1558447,of,-4.5391574,5.0,17.909472006586945,-4.1905036,6.0,15.111885799159154,-2.2181478,3.0,2.3595515617227787
the,1,58,4.060445949884703,False,393.869565217391,20050,0,3,-2.2181478,the,-2.1558447,2.0,5.287365098856284,-4.5391574,5.0,17.909472006586945,-4.1905036,6.0,15.111885799159154
fishes,1,58,19.288213808922052,False,423.087912087912,20051,0,6,-5.13435,fishes,-2.2181478,3.0,4.060445949884703,-2.1558447,2.0,5.287365098856284,-4.5391574,5.0,17.909472006586945
as,1,58,8.563851655780695,False,384.080459770115,20052,0,2,-2.3785224,as,-5.13435,6.0,19.288213808922052,-2.2181478,3.0,4.060445949884703,-2.1558447,2.0,5.287365098856284
they,1,58,4.538462812922103,False,371.032967032967,20053,0,4,-2.954771,they,-2.3785224,2.0,8.563851655780695,-5.13435,6.0,19.288213808922052,-2.2181478,3.0,4.060445949884703
plunged,1,58,16.87017166175422,False,357.260869565217,20054,0,7,-4.8280063,plunged,-2.954771,4.0,4.538462812922103,-2.3785224,2.0,8.563851655780695,-5.13435,6.0,19.288213808922052
up,1,58,8.567041869548271,False,340.274725274725,20055,0,2,-2.9083009,up,-4.8280063,7.0,16.87017166175422,-2.954771,4.0,4.538462812922103,-2.3785224,2.0,8.563851655780695
and,1,58,4.34826374123656,False,346.472527472527,20056,0,3,-1.8514401,and,-2.9083009,2.0,8.567041869548271,-4.8280063,7.0,16.87017166175422,-2.954771,4.0,4.538462812922103
