token,transcript_id,sentence_id,surprisal,oov,rt,token_uid,exclude_rt,word_length,log_freq,word,prev_freq_1,prev_len_1,prev_surprisal_1,prev_freq_2,prev_len_2,prev_surprisal_2,prev_freq_3,prev_len_3,prev_surprisal_3
the,1,57,0.8051877192733776,False,327.141304347826,20011,0,3,-2.2181478,the,-2.2970798,2.0,5.875496213489261,-2.7920706,3.0,11.272888046905043,-1.8514401,3.0,8.904292134110058
wide,1,57,14.82477448017092,False,364.532608695652,20012,0,4,-3.9095798,wide,-2.2181478,3.0,0.8051877192733776,-2.2970798,2.0,5.875496213489261,-2.7920706,3.0,11.272888046905043
upon,1,57,6.264495578686539,False,357.78021978022,20016,0,4,-3.5951788,upon,-3.991016,9.0,14.75139797949788,-4.0018125,3.0,14.14934413203962,-3.583341,4.0,3.768194490044539
thousands,1,57,0.9167925325150764,False,344.836956521739,20017,0,9,-3.991016,thousands,-3.5951788,4.0,6.264495578686539,-3.991016,9.0,14.75139797949788,-4.0018125,3.0,14.14934413203962
of,1,57,0.4331882908310878,False,360.195652173913,20018,0,2,-2.1558447,of,-3.991016,9.0,0.9167925325150764,-3.5951788,4.0,6.264495578686539,-3.991016,9.0,14.75139797949788
sparkling,1,57,17.544669319843806,False,363.784090909091,20019,0,9,-4.8909674,sparkling,-2.1558447,2.0,0.4331882908310878,-3.991016,9.0,0.9167925325150764,-3.5951788,4.0,6.264495578686539
by,1,57,3.700746575557498,False,394.0,20023,0,2,-2.485721,by,-4.3238053,7.0,15.887210705899452,-4.26389,5.0,12.970477775944522,-3.497351,5.0,7.549672561347721
getting,1,57,11.192730361952462,False,372.157303370787,20024,0,7,-3.6770015,getting,-2.485721,2.0,3.700746575557498,-4.3238053,7.0,15.887210705899452,-4.26389,5.0,12.970477775944522
to,1,57,5.796314284088231,False,359.772727272727,20025,0,2,-2.120854,to,-3.6770015,7.0,11.192730361952462,-2.485721,2.0,3.700746575557498,-4.3238053,7.0,15.887210705899452
play,1,57,9.906029553251352,False,356.078651685393,20026,0,4,-3.6567812,play,-2.120854,2.0,5.796314284088231,-3.6770015,7.0,11.192730361952462,-2.485721,2.0,3.700746575557498
in,1,57,3.953854159990045,False,334.111111111111,20027,0,2,-2.0439873,in,-3.6567812,4.0,9.906029553251352,-2.120854,2.0,5.796314284088231,-3.6770015,7.0,11.192730361952462
of,1,58,1.8304059393938428,False,328.411111111111,20034,0,2,-2.1558447,of,-2.9030442,3.0,8.42295160372518,-3.0117095,6.0,6.856424378278685,-2.8034134,3.0,10.418210136738445
these,1,58,5.145344749538049,False,364.182795698925,20035,0,5,-3.1535516,these,-2.1558447,2.0,1.8304059393938428,-2.9030442,3.0,8.42295160372518,-3.0117095,6.0,6.856424378278685
was,1,58,5.738533240043139,False,337.288888888889,20036,0,3,-2.3915732,was,-3.1535516,5.0,5.145344749538049,-2.1558447,2.0,1.8304059393938428,-2.9030442,3.0,8.42295160372518
a,1,58,5.639142003392754,False,345.977528089888,20037,0,1,-2.3968077,a,-2.3915732,3.0,5.738533240043139,-3.1535516,5.0,5.145344749538049,-2.1558447,2.0,1.8304059393938428
merry,1,58,13.342476659880363,False,349.56043956044,20038,0,5,-4.7603054,merry,-2.3968077,1.0,5.639142003392754,-2.3915732,3.0,5.738533240043139,-3.1535516,5.0,5.145344749538049
little,1,58,5.7881890598971735,False,348.707865168539,20039,0,6,-3.4865375,little,-4.7603054,5.0,13.342476659880363,-2.3968077,1.0,5.639142003392754,-2.3915732,3.0,5.738533240043139
fellow,1,58,10.735019431308318,False,389.923076923077,20040,0,6,-4.2112474,fellow,-3.4865375,6.0,5.7881890598971735,-4.7603054,5.0,13.342476659880363,-2.3968077,1.0,5.639142003392754
danced,1,58,13.876549174536674,False,385.910112359551,20044,0,6,-4.8280063,danced,-2.819348,3.0,9.48038549823325,-5.078736,4.0,19.01192470405339,-3.7753007,5.0,10.606485813653736
on,1,58,6.013159719228686,False,391.434782608696,20045,0,2,-2.2970798,on,-4.8280063,6.0,13.876549174536674,-2.819348,3.0,9.48038549823325,-5.078736,4.0,19.01192470405339
the,1,58,2.416003614034506,False,396.076923076923,20046,0,3,-2.2181478,the,-2.2970798,2.0,6.013159719228686,-4.8280063,6.0,13.876549174536674,-2.819348,3.0,9.48038549823325
silver,1,58,13.265918657542889,False,406.766666666667,20047,0,6,-4.1905036,silver,-2.2181478,3.0,2.416003614034506,-2.2970798,2.0,6.013159719228686,-4.8280063,6.0,13.876549174536674
backs,1,58,17.21910594563812,False,403.472527472527,20048,0,5,-4.5391574,backs,-4.1905036,6.0,13.265918657542889,-2.2181478,3.0,2.416003614034506,-2.2970798,2.0,6.013159719228686
of,1,58,5.754252646138471,False,379.318681318681,20049,0,2,-2.1558447,of,-4.5391574,5.0,17.21910594563812,-4.1905036,6.0,13.265918657542889,-2.2181478,3.0,2.416003614034506
the,1,58,4.294749251701383,False,393.869565217391,20050,0,3,-2.2181478,the,-2.1558447,2.0,5.754252646138471,-4.5391574,5.0,17.21910594563812,-4.1905036,6.0,13.265918657542889
fishes,1,58,21.05421651587354,False,423.087912087912,20051,0,6,-5.13435,fishes,-2.2181478,3.0,4.294749251701383,-2.1558447,2.0,5.754252646138471,-4.5391574,5.0,17.21910594563812
as,1,58,9.867999639031448,False,384.080459770115,20052,0,2,-2.3785224,as,-5.13435,6.0,21.05421651587354,-2.2181478,3.0,4.294749251701383,-2.1558447,2.0,5.754252646138471
they,1,58,5.555797272710098,False,371.032967032967,20053,0,4,-2.954771,they,-2.3785224,2.0,9.867999639031448,-5.13435,6.0,21.05421651587354,-2.2181478,3.0,4.294749251701383
plunged,1,58,16.608126152509403,False,357.260869565217,20054,0,7,-4.8280063,plunged,-2.954771,4.0,5.555797272710098,-2.3785224,2.0,9.867999639031448,-5.13435,6.0,21.05421651587354
up,1,58,10.768908720509131,False,340.274725274725,20055,0,2,-2.9083009,up,-4.8280063,7.0,16.608126152509403,-2.954771,4.0,5.555797272710098,-2.3785224,2.0,9.867999639031448
and,1,58,4.541937754060447,False,346.472527472527,20056,0,3,-1.8514401,and,-2.9083009,2.0,10.768908720509131,-4.8280063,7.0,16.608126152509403,-2.954771,4.0,5.555797272710098
down,1,58,3.4549563657522224,False,352.6,20057,0,4,-3.0542076,down,-1.8514401,3.0,4.541937754060447,-2.9083009,2.0,10.768908720509131,-4.8280063,7.0,16.608126152509403
in,1,58,5.226649264067458,False,327.155555555556,20058,0,2,-2.0439873,in,-3.0542076,4.0,3.4549563657522224,-1.8514401,3.0,4.541937754060447,-2.9083009,2.0,10.768908720509131
matter,1,58,5.729768072276062,False,341.813186813187,20063,0,6,-4.0703506,matter,-3.1761441,2.0,9.52633392219701,-1.8514401,3.0,5.180278699106152,-4.27196,5.0,15.624227160549625
how,1,58,1.1868633737683736,False,344.2,20064,0,3,-3.2809114,how,-4.0703506,6.0,5.729768072276062,-3.1761441,2.0,9.52633392219701,-1.8514401,3.0,5.180278699106152
high,1,58,10.088210718016322,False,318.629213483146,20065,0,4,-3.3223193,high,-3.2809114,3.0,1.1868633737683736,-4.0703506,6.0,5.729768072276062,-3.1761441,2.0,9.52633392219701
always,1,58,8.918347924510556,False,355.533333333333,20069,0,6,-3.6207776,always,-2.9331489,2.0,10.882580282218184,-5.13435,6.0,18.2388164335549,-2.9331489,2.0,9.092205862740402
came,1,58,6.659628264493579,False,355.945054945055,20070,0,4,-3.2190208,came,-3.6207776,6.0,8.918347924510556,-2.9331489,2.0,10.882580282218184,-5.13435,6.0,18.2388164335549
down,1,58,5.803391679874495,False,359.277777777778,20071,0,4,-3.0542076,down,-3.2190208,4.0,6.659628264493579,-3.6207776,6.0,8.918347924510556,-2.9331489,2.0,10.882580282218184
again,1,58,9.381765282710656,False,371.966292134831,20072,0,5,-3.168375,again,-3.0542076,4.0,5.803391679874495,-3.2190208,4.0,6.659628264493579,-3.6207776,6.0,8.918347924510556
into,1,58,10.136562098427657,False,344.593406593407,20073,0,4,-2.7449481,into,-3.168375,5.0,9.381765282710656,-3.0542076,4.0,5.803391679874495,-3.2190208,4.0,6.659628264493579
very,1,59,10.601157966579631,False,388.065934065934,20085,0,4,-3.3915863,very,-1.8514401,3.0,4.505062193506441,-4.3192406,5.0,12.338208770781918,-2.2181478,3.0,5.619937756041876
beautiful,1,59,8.711104415043195,False,380.565217391304,20086,0,9,-4.0703506,beautiful,-3.3915863,4.0,10.601157966579631,-1.8514401,3.0,4.505062193506441,-4.3192406,5.0,12.338208770781918
she,1,59,9.468007183691672,False,351.087912087912,20087,0,3,-3.168375,she,-4.0703506,9.0,8.711104415043195,-3.3915863,4.0,10.601157966579631,-1.8514401,3.0,4.505062193506441
looked,1,59,8.958799011393689,False,366.571428571429,20088,0,6,-3.6180584,looked,-3.168375,3.0,9.468007183691672,-4.0703506,9.0,8.711104415043195,-3.3915863,4.0,10.601157966579631
that,1,59,9.096644283284968,False,398.097826086957,20089,0,4,-2.2774231,that,-3.6180584,6.0,8.958799011393689,-3.168375,3.0,9.468007183691672,-4.0703506,9.0,8.711104415043195
summer,1,59,12.177279593610148,False,395.417582417582,20090,0,6,-3.974281,summer,-2.2774231,4.0,9.096644283284968,-3.6180584,6.0,8.958799011393689,-3.168375,3.0,9.468007183691672
day,1,59,7.61317112108004,False,353.131868131868,20091,0,3,-3.45068,day,-3.974281,6.0,12.177279593610148,-2.2774231,4.0,9.096644283284968,-3.6180584,6.0,8.958799011393689
in,1,59,5.662010878127591,False,354.175824175824,20092,0,2,-2.0439873,in,-3.45068,3.0,7.61317112108004,-3.974281,6.0,12.177279593610148,-2.2774231,4.0,9.096644283284968
her,1,59,7.323138079502782,False,384.076086956522,20093,0,3,-2.835442,her,-2.0439873,2.0,5.662010878127591,-3.45068,3.0,7.61317112108004,-3.974281,6.0,12.177279593610148
dark,1,59,10.10953557047214,False,392.70652173913,20094,0,4,-3.91671,dark,-2.835442,3.0,7.323138079502782,-2.0439873,2.0,5.662010878127591,-3.45068,3.0,7.61317112108004
blue,1,59,7.58703481166344,False,378.791208791209,20095,0,4,-3.7562575,blue,-3.91671,4.0,10.10953557047214,-2.835442,3.0,7.323138079502782,-2.0439873,2.0,5.662010878127591
dress,1,59,9.696402887570825,False,382.703296703297,20096,0,5,-4.0242453,dress,-3.7562575,4.0,7.58703481166344,-3.91671,4.0,10.10953557047214,-2.835442,3.0,7.323138079502782
and,1,59,3.2502142198974373,False,367.10989010989,20097,0,3,-1.8514401,and,-4.0242453,5.0,9.696402887570825,-3.7562575,4.0,7.58703481166344,-3.91671,4.0,10.10953557047214
happy,1,60,15.162256011470577,False,403.722222222222,20104,0,5,-4.0018125,happy,-2.2181478,3.0,2.594056231923373,-2.485721,2.0,10.849609723893831,-1.8514401,3.0,7.053961812839972
water,1,60,13.303482870249551,False,416.43956043956,20105,0,5,-3.497351,water,-4.0018125,5.0,15.162256011470577,-2.2181478,3.0,2.594056231923373,-2.485721,2.0,10.849609723893831
drop,1,60,12.587728948744692,False,434.130434782609,20106,0,4,-4.0406675,drop,-3.497351,5.0,13.303482870249551,-4.0018125,5.0,15.162256011470577,-2.2181478,3.0,2.594056231923373
tired,1,60,15.965062059548366,False,407.195652173913,20107,0,5,-4.280182,tired,-4.0406675,4.0,12.587728948744692,-3.497351,5.0,13.303482870249551,-4.0018125,5.0,15.162256011470577
of,1,60,2.621278386194826,False,370.131868131868,20108,0,2,-2.1558447,of,-4.280182,5.0,15.965062059548366,-4.0406675,4.0,12.587728948744692,-3.497351,5.0,13.303482870249551
looking,1,60,12.116373280566332,False,359.641304347826,20112,0,7,-3.5637689,looking,-1.8514401,3.0,4.476803694966151,-3.6567812,4.0,12.81766352684192,-2.7776113,3.0,7.121559021094438
up,1,60,6.534458706664664,False,346.0,20113,0,2,-2.9083009,up,-3.5637689,7.0,12.116373280566332,-1.8514401,3.0,4.476803694966151,-3.6567812,4.0,12.81766352684192
to,1,60,5.110188641339906,False,326.274725274725,20114,0,2,-2.120854,to,-2.9083009,2.0,6.534458706664664,-3.5637689,7.0,12.116373280566332,-1.8514401,3.0,4.476803694966151
the,1,60,3.162698569837049,False,344.945652173913,20115,0,3,-2.2181478,the,-2.120854,2.0,5.110188641339906,-2.9083009,2.0,6.534458706664664,-3.5637689,7.0,12.116373280566332
clear,1,60,15.65042366267882,False,339.858695652174,20116,0,5,-3.8888655,clear,-2.2181478,3.0,3.162698569837049,-2.120854,2.0,5.110188641339906,-2.9083009,2.0,6.534458706664664
sky,1,60,7.352832887046921,False,343.934065934066,20117,0,3,-4.1905036,sky,-3.8888655,5.0,15.65042366267882,-2.2181478,3.0,3.162698569837049,-2.120854,2.0,5.110188641339906
he,1,60,2.4821183787389565,False,336.912087912088,20121,0,2,-2.9331489,he,-3.5329897,7.0,14.104706483593572,-3.0077019,3.0,7.204730301723693,-3.5404825,5.0,7.363175737491508
would,1,60,4.69061731821428,False,342.466666666667,20122,0,5,-2.7413328,would,-2.9331489,2.0,2.4821183787389565,-3.5329897,7.0,14.104706483593572,-3.0077019,3.0,7.204730301723693
like,1,60,5.700443925120013,False,308.758241758242,20123,0,4,-2.8091276,like,-2.7413328,5.0,4.69061731821428,-2.9331489,2.0,2.4821183787389565,-3.5329897,7.0,14.104706483593572
to,1,60,0.3863950898663747,False,315.95652173913,20124,0,2,-2.120854,to,-2.8091276,4.0,5.700443925120013,-2.7413328,5.0,4.69061731821428,-2.9331489,2.0,2.4821183787389565
have,1,60,4.860640347044273,False,305.260869565217,20125,0,4,-2.7760484,have,-2.120854,2.0,0.3863950898663747,-2.8091276,4.0,5.700443925120013,-2.7413328,5.0,4.69061731821428
a,1,60,1.5750674625507133,False,315.054945054945,20126,0,1,-2.3968077,a,-2.7760484,4.0,4.860640347044273,-2.120854,2.0,0.3863950898663747,-2.8091276,4.0,5.700443925120013
sail,1,60,17.68432750119734,False,368.868131868132,20127,0,4,-4.9450097,sail,-2.3968077,1.0,1.5750674625507133,-2.7760484,4.0,4.860640347044273,-2.120854,2.0,0.3863950898663747
on,1,60,4.016494181558497,False,371.586956521739,20128,0,2,-2.2970798,on,-4.9450097,4.0,17.68432750119734,-2.3968077,1.0,1.5750674625507133,-2.7760484,4.0,4.860640347044273
one,1,60,7.434150865735726,False,344.369565217391,20129,0,3,-2.9030442,one,-2.2970798,2.0,4.016494181558497,-4.9450097,4.0,17.68432750119734,-2.3968077,1.0,1.5750674625507133
of,1,60,2.326249349472117,False,337.659340659341,20130,0,2,-2.1558447,of,-2.9030442,3.0,7.434150865735726,-2.2970798,2.0,4.016494181558497,-4.9450097,4.0,17.68432750119734
spending,1,60,8.219515283329505,False,362.604395604396,20137,0,8,-3.8674867,spending,-2.1558447,2.0,0.8814539651568766,-3.466961,7.0,12.602562492352677,-4.4633036,6.0,15.307890695577376
his,1,60,8.055216106261748,False,355.835164835165,20138,0,3,-2.7776113,his,-3.8674867,8.0,8.219515283329505,-2.1558447,2.0,0.8814539651568766,-3.466961,7.0,12.602562492352677
whole,1,60,10.236528729889894,False,357.351648351648,20139,0,5,-4.0312076,whole,-2.7776113,3.0,8.055216106261748,-3.8674867,8.0,8.219515283329505,-2.1558447,2.0,0.8814539651568766
life,1,60,1.8208638104286552,False,329.846153846154,20140,0,4,-3.338628,life,-4.0312076,5.0,10.236528729889894,-2.7776113,3.0,8.055216106261748,-3.8674867,8.0,8.219515283329505
in,1,60,6.318679316144656,False,327.467391304348,20141,0,2,-2.0439873,in,-3.338628,4.0,1.8208638104286552,-4.0312076,5.0,10.236528729889894,-2.7776113,3.0,8.055216106261748
aqua,1,61,18.624107808854866,False,401.75,20148,0,4,-5.078736,aqua,-3.4865375,6.0,14.681552256624212,-4.1905036,3.0,11.753267077907145,-2.2181478,3.0,2.316263497253879
had,1,61,7.891923573111217,False,376.967032967033,20149,0,3,-2.6811357,had,-5.078736,4.0,18.624107808854866,-3.4865375,6.0,14.681552256624212,-4.1905036,3.0,11.753267077907145
always,1,61,8.493898219631852,False,350.604395604396,20150,0,6,-3.6207776,always,-2.6811357,3.0,7.891923573111217,-5.078736,4.0,18.624107808854866,-3.4865375,6.0,14.681552256624212
he,1,61,6.494294723180425,False,367.703296703297,20154,0,2,-2.9331489,he,-2.7439811,3.0,11.546101185358657,-4.3987494,6.0,13.055741545345857,-3.675968,4.0,1.5932996173934046
decided,1,61,9.516978707444618,False,342.20652173913,20155,0,7,-3.8132498,decided,-2.9331489,2.0,6.494294723180425,-2.7439811,3.0,11.546101185358657,-4.3987494,6.0,13.055741545345857
to,1,61,0.9344735478330622,False,339.565217391304,20156,0,2,-2.120854,to,-3.8132498,7.0,9.516978707444618,-2.9331489,2.0,6.494294723180425,-2.7439811,3.0,11.546101185358657
finally,1,61,13.52270156148597,False,349.565217391304,20157,0,7,-3.8048341,finally,-2.120854,2.0,0.9344735478330622,-3.8132498,7.0,9.516978707444618,-2.9331489,2.0,6.494294723180425
face,1,61,13.589941573511744,False,332.336956521739,20158,0,4,-3.5263553,face,-3.8048341,7.0,13.52270156148597,-2.120854,2.0,0.9344735478330622,-3.8132498,7.0,9.516978707444618
his,1,61,9.589771497207357,False,358.978260869565,20159,0,3,-2.7776113,his,-3.5263553,4.0,13.589941573511744,-3.8048341,7.0,13.52270156148597,-2.120854,2.0,0.9344735478330622
demons,1,61,14.495536182459388,False,361.538461538462,20160,0,6,-4.62191,demons,-2.7776113,3.0,9.589771497207357,-3.5263553,4.0,13.589941573511744,-3.8048341,7.0,13.52270156148597
and,1,61,3.8717505079999897,False,355.511111111111,20161,0,3,-1.8514401,and,-4.62191,6.0,14.495536182459388,-2.7776113,3.0,9.589771497207357,-3.5263553,4.0,13.589941573511744
suggested,1,61,13.269510420064227,False,358.494505494506,20162,0,9,-3.91671,suggested,-1.8514401,3.0,3.8717505079999897,-4.62191,6.0,14.495536182459388,-2.7776113,3.0,9.589771497207357
a,1,61,3.92362276609349,False,368.89010989011,20163,0,1,-2.3968077,a,-3.91671,9.0,13.269510420064227,-1.8514401,3.0,3.8717505079999897,-4.62191,6.0,14.495536182459388
solution,1,61,11.7451046292754,False,409.422222222222,20164,0,8,-4.1105576,solution,-2.3968077,1.0,3.92362276609349,-3.91671,9.0,13.269510420064227,-1.8514401,3.0,3.8717505079999897
involving,1,61,17.30378600412915,False,388.695652173913,20165,0,9,-4.145638,involving,-4.1105576,8.0,11.7451046292754,-2.3968077,1.0,3.92362276609349,-3.91671,9.0,13.269510420064227
the,1,61,3.1250731744060687,False,372.532608695652,20166,0,3,-2.2181478,the,-4.145638,9.0,17.30378600412915,-4.1105576,8.0,11.7451046292754,-2.3968077,1.0,3.92362276609349
sun,1,61,10.735942122231664,False,399.771739130435,20167,0,3,-4.1548696,sun,-2.2181478,3.0,3.1250731744060687,-4.145638,9.0,17.30378600412915,-4.1105576,8.0,11.7451046292754
carrying,1,61,15.91853467673056,False,363.098901098901,20168,0,8,-4.0913305,carrying,-4.1548696,3.0,10.735942122231664,-2.2181478,3.0,3.1250731744060687,-4.145638,9.0,17.30378600412915
him,1,61,11.228968750963263,False,347.582417582418,20169,0,3,-3.0077019,him,-4.0913305,8.0,15.91853467673056,-4.1548696,3.0,10.735942122231664,-2.2181478,3.0,3.1250731744060687
up,1,61,5.958453651586925,False,340.402173913043,20170,0,2,-2.9083009,up,-3.0077019,3.0,11.228968750963263,-4.0913305,8.0,15.91853467673056,-4.1548696,3.0,10.735942122231664
to,1,61,3.698484596778898,False,341.695652173913,20171,0,2,-2.120854,to,-2.9083009,2.0,5.958453651586925,-3.0077019,3.0,11.228968750963263,-4.0913305,8.0,15.91853467673056
the,1,61,2.151656030536412,False,343.593406593407,20172,0,3,-2.2181478,the,-2.120854,2.0,3.698484596778898,-2.9083009,2.0,5.958453651586925,-3.0077019,3.0,11.228968750963263
sky,1,61,8.576934066657767,False,390.173913043478,20173,0,3,-4.1905036,sky,-2.2181478,3.0,2.151656030536412,-2.120854,2.0,3.698484596778898,-2.9083009,2.0,5.958453651586925
would,1,61,10.01906671545002,False,391.032967032967,20174,0,5,-2.7413328,would,-4.1905036,3.0,8.576934066657767,-2.2181478,3.0,2.151656030536412,-2.120854,2.0,3.698484596778898
sun,1,62,9.553648741565484,False,413.282608695652,20178,0,3,-4.1548696,sun,-2.2181478,3.0,4.532436413578136,-4.432767,5.0,10.627021824770798,-3.3443637,2.0,3.252219587638129
he,1,62,6.5062310964900485,False,479.351648351648,20187,0,2,-2.9331489,he,-2.8486075,2.0,9.200061699599573,-3.8146684,5.0,9.445006439395687,-2.7776113,3.0,6.360874011669627
acquiesced,1,62,21.62281865931137,False,427.010989010989,20188,0,10,-5.416809,acquiesced,-2.9331489,2.0,6.5062310964900485,-2.8486075,2.0,9.200061699599573,-3.8146684,5.0,9.445006439395687
and,1,62,5.091502368121101,False,369.576086956522,20189,0,3,-1.8514401,and,-5.416809,10.0,21.62281865931137,-2.9331489,2.0,6.5062310964900485,-2.8486075,2.0,9.200061699599573
also,1,62,9.840828965369452,False,356.695652173913,20190,0,4,-3.064946,also,-1.8514401,3.0,5.091502368121101,-5.416809,10.0,21.62281865931137,-2.9331489,2.0,6.5062310964900485
took,1,62,7.671437666872779,False,350.054945054945,20191,0,4,-3.3477447,took,-3.064946,4.0,9.840828965369452,-1.8514401,3.0,5.091502368121101,-5.416809,10.0,21.62281865931137
ever,1,62,14.542370864915185,False,398.351648351648,20192,0,4,-3.4701629,ever,-3.3477447,4.0,7.671437666872779,-3.064946,4.0,9.840828965369452,-1.8514401,3.0,5.091502368121101
so,1,62,7.201869563856639,False,393.096774193548,20193,0,2,-2.8486075,so,-3.4701629,4.0,14.542370864915185,-3.3477447,4.0,7.671437666872779,-3.064946,4.0,9.840828965369452
many,1,62,5.88328443769072,False,358.67032967033,20194,0,4,-3.4013505,many,-2.8486075,2.0,7.201869563856639,-3.4701629,4.0,14.542370864915185,-3.3477447,4.0,7.671437666872779
that,1,62,4.321599557570681,False,364.978021978022,20198,0,4,-2.2774231,that,-2.8486075,2.0,8.792226767416064,-4.26389,5.0,16.14196844186744,-3.398616,5.0,4.787503429207552
aqua,1,62,20.39223824899568,False,355.836956521739,20199,0,4,-5.078736,aqua,-2.2774231,4.0,4.321599557570681,-2.8486075,2.0,8.792226767416064,-4.26389,5.0,16.14196844186744
might,1,62,11.635926136757876,False,333.715909090909,20200,0,5,-3.2111611,might,-5.078736,4.0,20.39223824899568,-2.2774231,4.0,4.321599557570681,-2.8486075,2.0,8.792226767416064
not,1,62,4.6971212992121325,False,319.744444444444,20201,0,3,-3.00461,not,-3.2111611,5.0,11.635926136757876,-5.078736,4.0,20.39223824899568,-2.2774231,4.0,4.321599557570681
be,1,62,2.1025847136020577,False,370.5,20202,0,2,-3.3443637,be,-3.00461,3.0,4.6971212992121325,-3.2111611,5.0,11.635926136757876,-5.078736,4.0,20.39223824899568
lonesome,1,62,21.037238446002423,False,402.25,20203,0,8,-5.233941,lonesome,-3.3443637,2.0,2.1025847136020577,-3.00461,3.0,4.6971212992121325,-3.2111611,5.0,11.635926136757876
on,1,62,9.0624096779961,False,344.450549450549,20204,0,2,-2.2970798,on,-5.233941,8.0,21.037238446002423,-3.3443637,2.0,2.1025847136020577,-3.00461,3.0,4.6971212992121325
was,1,63,2.7829267078802395,False,331.288888888889,20208,0,3,-2.3915732,was,-2.6222126,2.0,5.614101834952899,-3.379421,3.0,6.904787638830662,-2.2181478,3.0,2.9344539417464186
only,1,63,6.586360665109774,False,349.455555555556,20209,0,4,-3.0798643,only,-2.3915732,3.0,2.7829267078802395,-2.6222126,2.0,5.614101834952899,-3.379421,3.0,6.904787638830662
the,1,63,3.404068575313414,False,369.285714285714,20210,0,3,-2.2181478,the,-3.0798643,4.0,6.586360665109774,-2.3915732,3.0,2.7829267078802395,-2.6222126,2.0,5.614101834952899
sun,1,63,11.31288531241558,False,336.67032967033,20211,0,3,-4.1548696,sun,-2.2181478,3.0,3.404068575313414,-3.0798643,4.0,6.586360665109774,-2.3915732,3.0,2.7829267078802395
that,1,63,6.796474020552014,False,357.923076923077,20212,0,4,-2.2774231,that,-4.1548696,3.0,11.31288531241558,-2.2181478,3.0,3.404068575313414,-3.0798643,4.0,6.586360665109774
all,1,63,6.6843326209579,False,326.04347826087,20217,0,3,-2.8034134,all,-2.26804,3.0,9.151422819784656,-4.2559676,7.0,14.705203240618106,-2.7346632,4.0,6.578965673563629
the,1,63,2.778667479457054,False,340.402173913043,20218,0,3,-2.2181478,the,-2.8034134,3.0,6.6843326209579,-2.26804,3.0,9.151422819784656,-4.2559676,7.0,14.705203240618106
other,1,63,5.871531018547012,False,342.736263736264,20219,0,5,-3.398616,other,-2.2181478,3.0,2.778667479457054,-2.8034134,3.0,6.6843326209579,-2.26804,3.0,9.151422819784656
drops,1,63,16.676837717956268,False,340.813186813187,20220,0,5,-4.26389,drops,-3.398616,5.0,5.871531018547012,-2.2181478,3.0,2.778667479457054,-2.8034134,3.0,6.6843326209579
had,1,63,10.556076000873505,False,346.086956521739,20221,0,3,-2.6811357,had,-4.26389,5.0,16.676837717956268,-3.398616,5.0,5.871531018547012,-2.2181478,3.0,2.778667479457054
been,1,63,3.891063656640105,False,351.195652173913,20222,0,4,-3.675968,been,-2.6811357,3.0,10.556076000873505,-4.26389,5.0,16.676837717956268,-3.398616,5.0,5.871531018547012
changed,1,63,10.528891071042734,False,378.010989010989,20223,0,7,-3.8320634,changed,-3.675968,4.0,3.891063656640105,-2.6811357,3.0,10.556076000873505,-4.26389,5.0,16.676837717956268
into,1,63,6.728943341085154,False,382.967391304348,20224,0,4,-2.7449481,into,-3.8320634,7.0,10.528891071042734,-3.675968,4.0,3.891063656640105,-2.6811357,3.0,10.556076000873505
fine,1,63,13.241028178875144,False,375.402173913043,20225,0,4,-3.9113512,fine,-2.7449481,4.0,6.728943341085154,-3.8320634,7.0,10.528891071042734,-3.675968,4.0,3.891063656640105
mist,1,63,15.512953011222514,False,382.505494505494,20226,0,4,-4.712846,mist,-3.9113512,4.0,13.241028178875144,-2.7449481,4.0,6.728943341085154,-3.8320634,7.0,10.528891071042734
or,1,63,9.3289873618954,False,366.586956521739,20227,0,2,-2.3576894,or,-4.712846,4.0,15.512953011222514,-3.9113512,4.0,13.241028178875144,-2.7449481,4.0,6.728943341085154
vapor,1,63,14.354826212654176,False,355.760869565217,20228,0,5,-5.1056533,vapor,-2.3576894,2.0,9.3289873618954,-4.712846,4.0,15.512953011222514,-3.9113512,4.0,13.241028178875144
and,1,63,6.440927547389232,False,372.417582417582,20229,0,3,-1.8514401,and,-5.1056533,5.0,14.354826212654176,-2.3576894,2.0,9.3289873618954,-4.712846,4.0,15.512953011222514
aqua,1,63,17.44405314169186,False,379.571428571429,20230,0,4,-5.078736,aqua,-1.8514401,3.0,6.440927547389232,-5.1056533,5.0,14.354826212654176,-2.3576894,2.0,9.3289873618954
could,1,63,10.225215667959388,False,385.434782608696,20231,0,5,-2.9305434,could,-5.078736,4.0,17.44405314169186,-1.8514401,3.0,6.440927547389232,-5.1056533,5.0,14.354826212654176
not,1,63,5.245460674767712,False,352.739130434783,20232,0,3,-3.00461,not,-2.9305434,5.0,10.225215667959388,-5.078736,4.0,17.44405314169186,-1.8514401,3.0,6.440927547389232
you,1,64,1.7586328617030422,False,342.869565217391,20236,0,3,-2.7033205,you,-3.059169,2.0,8.013434443626496,-2.906717,4.0,6.882391197688765,-3.7025783,3.0,5.2112925982664535
know,1,64,2.985903662837684,False,333.296703296703,20237,0,4,-3.6906683,know,-2.7033205,3.0,1.7586328617030422,-3.059169,2.0,8.013434443626496,-2.906717,4.0,6.882391197688765
what,1,64,2.1341880657406405,False,330.252747252747,20238,0,4,-3.047841,what,-3.6906683,4.0,2.985903662837684,-2.7033205,3.0,1.7586328617030422,-3.059169,2.0,8.013434443626496
