some	some
of	of
the	the
highestprofile	highest↓profile
spinouts	spinout↓s
in	in
recent	recent
years	year↓s
achieving	achieve↓ing
a	a
particular	particle↓ar
string	stre↓ing
of	of
successes	success↓s
in	in
biotechnology	biote↓chno↓logy
listed	list↓ed
companies	company↓s
such	such
as	as
powderject	powderject
oxford	oxford
glycosciences	gly↓coscience↓s
and	and
oxford	oxford
biomedica	biomedica
fall	fall
into	in↓to
this	this
category	category
but	but
have	have
been	be↓en
joined	join↓ed
more	more
lately	late↓ly
by	by
spinouts	spinout↓s
such	such
as	as
oxford	oxford
ancestors	ancest↓or↓s
which	which
uses	use↓s
dna	dna
links	link↓s
to	to
track	track
genealogy	geneak↓ogy
and	and
oxford	oxford
biosignals	biosignal↓s
which	which
works	work↓s
in	in
neuroscience	neuroscience
oxfords	oxford↓s
success	success
is	is
largely	large↓ly
due	due
to	to
its	it↓s
early	early
adoption	adopt↓ion
of	of
spinouts	spinout↓s
in	in
1988	1988
the	the
university	university
set	set
up	up
isis	isis
a	a
subsidiary	subside↓ary
devoted	devote↓ed
to	to
finding	finding
ways	way↓s
to	to
commercialise	commerce↓ial↓ise
its	it↓s
research	re↓search
as	as
its	it↓s
director	direct↓or
tom	tom
hockaday	hockaday
says	say↓s
though	though
efforts	effort↓s
have	have
increased	increase↓ed
recently	recent↓ly
for	for
14	14
years	year↓s
isis	isis
has	have↓s
been	be↓en
helping	help↓ing
scientists	science↓ist↓s
to	to
spin	spin
out	out
companies	company↓s
most	most
of	of
our	our
time	time
is	is
spent	spent
explaining	explain↓ing
to	to
the	the
university	university
how	how
industry	industry
works	work↓s
and	and
to	to
industry	industry
about	about
how	how
the	the
university	university
works	work↓s
oxford	oxford
has	have↓s
traditionally	tradition↓al↓ly
maintained	maintain↓ed
ownership	own↓er↓ship
of	of
all	all
the	the
ip	ip
created	create↓ed
by	by
its	it↓s
research	re↓search
departments	depart↓ment↓s
and	and
taken	take↓en
stakes	stake↓s
in	in
the	the
spinouts	spinout↓s
very	very
recently	recent↓ly
it	it
adopted	adopt↓ed
a	a
unique	unique
partnership	partner↓ship
with	with
a	a
company	company
called	call↓ed
ip2ipo	ip2ipo
a	a
venture	venture
half	half
owned	own↓ed
by	by
the	the
investment	invest↓ment
bank	bank
beeson	bee↓son
gregory	gregory
in	in
a	a
deal	deal
struck	struck
last	last
year	year
oxford	oxford
received	receive↓ed
20m	20m
to	to
build	build
a	a
new	new
chemistry	Chemist↓ry
lab	lab
on	on
the	the
basis	basis
that	that
ip2ipo	ip2ipo
would	would
have	have
the	the
rights	right↓s
to	to
50	50
per	per
cent	c↓ent
of	of
the	the
value	value
of	of
any	any
ip	ip
generated	generate↓ed
in	in
the	the
chemistry	Chemist↓ry
department	depart↓ment
over	over
the	the
next	next
15	15
years	year↓s
the	the
structure	structure
has	have↓s
already	al↓ready
produced	produce↓ed
two	two
advanced	advance↓ed
materials	material↓s
spinouts	spinout↓s
inhibox	inhibox
and	and
pharminox	pharminox
cambridge	cambridge
meanwhile	mean↓while
has	have↓s
adopted	adopt↓ed
a	a
different	differ↓ent
approach	approach
situated	situate↓ed
at	at
the	the
heart	heart
of	of
silicon	silicon
fen	fen
amid	a↓mid
1500	1500
hitech	hitech
firms	firm↓s
cambridge	cambridge
has	have↓s
long	long
been	be↓en
a	a
powerhouse	power↓house
of	of
commercialised	commerce↓ial↓ise↓ed
scientific	scientific
research	re↓search
but	but
much	much
of	of
it	it
has	have↓s
arrived	arrive↓ed
there	there
without	with↓out
being	be↓ing
closely	close↓ly
tied	tie↓ed
to	to
the	the
university	university
its	it↓s
emphasis	emphasis
is	is
on	on
education	educate↓ion
it	it
does	do↓s
not	not
want	want
to	to
be	be
seen	see↓en
to	to
be	be
pushing	push↓ing
academics	academy↓ic↓s
but	but
is	is
dedicated	dedicate↓ed
to	to
making	make↓ing
it	it
easier	ease↓y
for	for
them	them
if	if
they	they
want	want
to	to
go	go
commercial	commerce↓ial
our	our
mission	mission
is	is
to	to
build	build
an	an
entrepreneurial	entrepreneurial
culture	culture
at	at
cambridge	cambridge
university	university
by	by
teaching	teach↓ing
skills	skill↓s
to	to
the	the
sort	sort
of	of
people	people
that	that
will	will
make	make
ventures	venture↓s
successful	success↓ful
we	we
have	have
signed	sign↓ed
up	up
thousands	thousand↓s
of	of
students	study↓ent↓s
to	to
our	our
18	18
courses	course↓s
one	one
of	of
the	the
most	most
popular	populous↓ar
is	is
the	the
basics	base↓ic↓s
of	of
building	build↓ing
a	a
business	busy↓ness
says	say↓s
cec	cec
director	direct↓or
mr	mr
hiscocks	hiscock↓s
for	for
spinouts	spinout↓s
that	that
take	take
contracts	contract↓s
out	out
with	with
the	the
three	three
yearold	yearold
cec	cec
the	the
university	university
helps	help↓s
with	with
finding	finding
investors	invest↓or↓s
and	and
arranging	arrange↓ing
mentoring	mentor↓ing
by	by
some	some
of	of
its	it↓s
older	old↓er
success	success
stories	story↓s
and	and
takes	take↓s
a	a
3	3
per	per
cent	c↓ent
equity	equity
stake	stake
now	now
working	work↓ing
at	at
the	the
rate	rate
of	of
two	two
deals	deal↓s
a	a
week	week
cambridge	cambridge
has	have↓s
produced	produce↓ed
120	120
spinouts	spinout↓s
over	over
the	the
past	past
10	10
years	year↓s
two	two
of	of
the	the
most	most
famous	fame↓ous
are	are
arm	arm
and	and
autonomy	autonomic↓y
which	which
rapidly	rapid↓ly
rose	rose
to	to
the	the
ranks	rank↓s
of	of
the	the
ftse	ftse
100	100
more	more
recent	recent
spinouts	spinout↓s
include	include
akubio	akubio
a	a
groundbreaking	ground↓break↓ing
technology	techno↓logy
that	that
allows	allow↓s
accurate	accurate
virus	virus
detection	detect↓ion
from	from
dirty	dirt↓y
blood	blood
samples	sample↓s
one	one
innovations	innovate↓ion↓s
faculty	faculty
that	that
is	is
close	close
to	to
breaking	break↓ing
even	even
belongs	be↓long↓s
to	to
londons	london↓s
imperial	imperial
college	college
its	it↓s
body	body
imperial	imperial
college	college
innovations	innovate↓ion↓s
has	have↓s
produced	produce↓ed
50	50
spinouts	spinout↓s
since	since
1997	1997
as	as
its	it↓s
director	direct↓or
brian	brian
graves	grave↓s
explains	explain↓s
the	the
ip	ip
belongs	be↓long↓s
to	to
the	the
college	college
at	at
first	first
then	then
once	once
the	the
spin	spin
out	out
is	is
complete	complete
it	it
is	is
assigned	assign↓ed
to	to
the	the
new	new
entity	entity
and	and
imperial	imperial
takes	take↓s
a	a
chunk	chunk
of	of
equity	equity
turbo	turbo
genset	genset
the	the
power	power
generation	generate↓ion
company	company
is	is
among	among
its	it↓s
most	most
famous	fame↓ous
sons	son↓s
and	and
ones	one↓s
to	to
watch	watch
include	include
powerlase	power↓lase
and	and
ceres	cere↓s
in	in
engineering	engine↓eer↓ing
and	and
gene	gene
expression	express↓ion
technologies	techno↓logy↓s
in	in
biotech	biotech
a	a
similar	similar
approach	approach
has	have↓s
been	be↓en
taken	take↓en
at	at
southampton	southampton
university	university
its	it↓s
body	body
the	the
centre	centre
for	for
enterprise	enterprise
and	and
innovation	innovate↓ion
cei	cei
has	have↓s
produced	produce↓ed
several	several
highly	high↓ly
commercial	commerce↓ial
pieces	piece↓s
of	of
research	re↓search
and	and
the	the
flow	flow
of	of
spinouts	spinout↓s
is	is
rising	rise↓ing
fast	fast
its	it↓s
director	direct↓or
tony	tony
raven	raven
says	say↓s
we	we
try	try
to	to
be	be
pragmatic	pragmatic
if	if
there	there
is	is
just	just
one	one
good	good
idea	idea
we	we
try	try
to	to
sell	sell
it	it
to	to
a	a
company	company
but	but
if	if
the	the
idea	idea
looks	look↓s
as	as
though	though
it	it
will	will
lead	lead
to	to
a	a
string	stre↓ing
of	of
other	other
ideas	idea↓s
that	that
can	can
be	be
commercialised	commerce↓ial↓ise↓ed
we	we
encourage	en↓courage
the	the
creation	create↓ion
of	of
a	a
spinout	spinout
photonics	photonic↓s
is	is
the	the
prime	prime
example	example
a	a
very	very
different	differ↓ent
but	but
highly	high↓ly
successful	success↓ful
approach	approach
has	have↓s
come	come
from	from
umist	umist
in	in
manchester	manchest↓er
unlike	un↓like
other	other
universities	university↓s
umist	umist
has	have↓s
set	set
up	up
its	it↓s
own	own
venture	venture
capitalstyle	capital↓style
company	company
to	to
carry	carry
the	the
scientific	scientific
research	re↓search
through	through
the	the
whole	whole
process	process
of	of
incorporation	in↓corporate↓ion
its	it↓s
chief	chief
executive	execute↓ive
clive	clive
rowland	row↓land
is	is
firm	firm
some	some
universities	university↓s
use	use
a	a
general	general
ward	ward
approach	approach
with	with
a	a
consultant	consult↓ant
coming	come↓ing
in	in
every	every
so	so
often	often
we	we
prefer	prefer
an	an
intensive	intension↓ive
care	care
approach	approach
we	we
are	are
on	on
top	top
of	of
the	the
project	project
all	all
the	the
time	time
and	and
we	we
accordingly	accord↓ing↓ly
have	have
very	very
few	few
casualties	casual↓ty↓s
we	we
dont	dont
like	like
the	the
sink	sink
or	or
swim	swim
mentality	mentum↓al↓ity
significantly	significant↓ly
researchers	re↓search↓er↓s
at	at
umist	umist
own	own
their	their
ip	ip
from	from
the	the
outset	out↓set
prime	prime
successes	success↓s
have	have
been	be↓en
phototherapeutics	photother↓apeute↓ic↓s
a	a
medical	medical
company	company
and	and
vics	vics
a	a
pioneer	pioneer
of	of
video	video
imaging	image↓ing
on	on
mobile	mobile
phones	phone↓s
the	the
spinout	spinout
era	era
is	is
clearly	clear↓ly
upon	up↓on
us	us
and	and
many	many
believe	believe
it	it
could	could
have	have
enough	enough
impetus	impetus
to	to
blow	blow
away	away
the	the
traditional	tradition↓al
shortcomings	short↓come↓ing↓s
of	of
british	brite↓ish
industrys	industry↓s
relationship	relate↓ion↓ship
with	with
science	science
as	as
chris	chris
wright	wright
chief	chief
executive	execute↓ive
of	of
ip2ipo	ip2ipo
says	say↓s
this	this
is	is
the	the
perfect	perfect
time	time
to	to
be	be
in	in
the	the
business	busy↓ness
of	of
scientific	scientific
and	and
hitech	hitech
spinouts	spinout↓s
the	the
government	govern↓ment
is	is
ready	ready
industry	industry
is	is
ready	ready
the	the
academics	academy↓ic↓s
are	are
ready	ready
and	and
the	the
investors	invest↓or↓s
are	are
ready	ready
with	with
most	most
big	big
companies	company↓s
admitting	admit↓ing
that	that
the	the
days	day↓s
of	of
their	their
final	final
salary	salary
pension	pense↓ion
scheme	scheme
are	are
numbered	numb↓er↓ed
many	many
employees	employ↓ee↓s
will	will
find	find
themselves	them↓selves
with	with
a	a
smaller	small↓er
retirement	re↓tire↓ment
income	in↓come
than	than
they	they
may	may
have	have
anticipated	anticipate↓ed
ernst	ernst
young	young
and	and
iceland	iceland
both	both
recently	recent↓ly
closed	close↓ed
their	their
final	final
salary	salary
schemes	scheme↓s
not	not
only	one↓ly
to	to
new	new
members	member↓s
but	but
to	to
future	future
contributions	contribute↓ion↓s
from	from
existing	exist↓ing
members	member↓s
the	the
schemes	scheme↓s
are	are
thought	thought
too	too
risky	risk↓y
and	and
expensive	expense↓ive
because	because
of	of
the	the
poor	poor
performance	perform↓ance
of	of
the	the
stock	stock
market	market
the	the
rise	rise
in	in
life	life
expectancy	expect↓ance↓y
and	and
labours	labour↓s
tax	tax
raid	raid
on	on
pension	pense↓ion
funds	fund↓s
since	since
1997	1997
to	to
ease	ease
the	the
burden	burden
the	the
government	govern↓ment
last	last
week	week
announced	announce↓ed
that	that
it	it
was	was
relaxing	relax↓ing
the	the
minimum	minimum
funding	fund↓ing
requirement	require↓ment
mfr	mfr
which	which
ensures	en-↓sure↓s
that	that
pension	pense↓ion
funds	fund↓s
have	have
enough	enough
cash	cash
to	to
pay	pay
people	people
on	on
retirement	re↓tire↓ment
but	but
much	much
of	of
the	the
damage	damage
has	have↓s
already	al↓ready
been	be↓en
done	do↓ne
in	in
the	the
past	past
10	10
years	year↓s
says	say↓s
the	the
tuc	tuc
the	the
number	numb↓er
of	of
people	people
in	in
final	final
salary	salary
plans	plan↓s
has	have↓s
fallen	fall↓en
by	by
18	18
million	million
leaving	leave↓ing
just	just
38	38
million	million
in	in
the	the
schemes	scheme↓s
so	so
what	what
has	have↓s
happened	hap↓en↓ed
to	to
those	those
who	who
have	have
lost	lost
their	their
final	final
salary	salary
benefits	benefit↓s
only	one↓ly
200000	200000
are	are
likely	like↓ly
to	to
have	have
transferred	transfer↓ed
to	to
money	money
purchase	purchase
schemes	scheme↓s
leaving	leave↓ing
16	16
million	million
fewer	few↓er
people	people
with	with
any	any
form	form
of	of
occupational	occupation↓al
pension	pense↓ion
and	and
with	with
the	the
recent	recent
acceleration	accelerate↓ion
in	in
the	the
closure	closure
of	of
final	final
salary	salary
schemes	scheme↓s
the	the
real	real
decline	decline
may	may
be	be
even	even
higher	high↓er
over	over
the	the
last	last
decade	deca↓ade
both	both
employers	employ↓er↓s
and	and
the	the
state	state
have	have
been	be↓en
shifting	shift↓ing
responsibility	response↓ible↓ity
for	for
pensions	pense↓ion↓s
provision	provision
on	on
to	to
individual	individual
employees	employ↓ee↓s
many	many
of	of
whom	whom
have	have
no	no
idea	idea
how	how
poor	poor
they	they
will	will
be	be
when	when
they	they
retire	retire
or	or
simply	simple↓ly
do	do
not	not
have	have
the	the
spare	spare
cash	cash
to	to
make	make
the	the
savings	save↓ing↓s
needed	need↓ed
to	to
build	build
up	up
a	a
sufficient	sufficient
pension	pense↓ion
pot	pot
of	of
their	their
own	own
says	say↓s
john	john
monks	monk↓s
tuc	tuc
general	general
secretary	secretary
final	final
salary	salary
schemes	scheme↓s
guarantee	guarantee
that	that
you	you
will	will
get	get
a	a
fixed	fixed
proportion	pro↓portion
of	of
your	your
salary	salary
usually	usual↓ly
two	two
thirds	third↓s
in	in
retirement	re↓tire↓ment
but	but
when	when
employers	employ↓er↓s
close	close
them	them
they	they
are	are
usually	usual↓ly
replaced	re↓place↓ed
with	with
defined	define↓ed
contribution	contribute↓ion
or	or
money	money
purchase	purchase
schemes	scheme↓s
which	which
have	have
no	no
such	such
guarantee	guarantee
the	the
final	final
pension	pense↓ion
is	is
not	not
determined	determine↓ed
by	by
final	final
salary	salary
but	but
by	by
a	a
combination	combine↓ation
of	of
the	the
performance	perform↓ance
of	of
the	the
underlying	under↓lie↓ing
investments	invest↓ment↓s
and	and
annuity	annuity
rates	rate↓s
at	at
retirement	re↓tire↓ment
they	they
are	are
much	much
cheaper	cheap↓er
for	for
employers	employ↓er↓s
as	as
their	their
contributions	contribute↓ion↓s
tend	tend
to	to
be	be
much	much
lower	low↓er
while	while
the	the
employee	employ↓ee
takes	take↓s
on	on
all	all
the	the
stock	stock
market	market
risk	risk
if	if
you	you
find	find
yourself	yourself
in	in
this	this
position	position
much	much
will	will
depend	de↓pend
on	on
the	the
benefits	benefit↓s
built	built
up	up
in	in
your	your
final	final
salary	salary
scheme	scheme
so	so
far	far
which	which
should	should
be	be
safe	safe
there	there
are	are
fears	fear↓s
that	that
those	those
nearing	near↓ing
retirement	re↓tire↓ment
will	will
be	be
worst	worst
hit	hit
as	as
they	they
will	will
have	have
less	less
time	time
to	to
do	do
anything	any↓thing
about	about
the	the
changes	change↓s
but	but
if	if
you	you
have	have
been	be↓en
a	a
member	member
of	of
your	your
final	final
salary	salary
scheme	scheme
for	for
a	a
long	long
time	time
the	the
chances	chance↓s
are	are
that	that
it	it
will	will
still	still
make	make
up	up
a	a
significant	significant
part	part
of	of
your	your
pension	pense↓ion
those	those
likely	like↓ly
to	to
feel	feel
the	the
greatest	great↓est
impact	impact
are	are
employees	employ↓ee↓s
in	in
their	their
late	late
thirties	thirty↓s
or	or
early	early
forties	forty↓s
with	with
final	final
salary	salary
schemes	scheme↓s
the	the
value	value
of	of
the	the
employers	employ↓er↓s
contribution	contribute↓ion
increases	increase↓s
the	the
older	old↓er
you	you
get	get
says	say↓s
adrian	adrian
boulding	bould↓ing
pensions	pense↓ion↓s
strategy	strategy
director	direct↓or
at	at
legal	legal
general	general
so	so
at	at
the	the
age	age
of	of
20	20
your	your
employer	employ↓er
might	might
pay	pay
5	5
per	per
cent	c↓ent
of	of
salary	salary
increasing	increase↓ing
to	to
20	20
per	per
cent	c↓ent
by	by
the	the
age	age
of	of
55	55
if	if
you	you
are	are
turfed	turf↓ed
out	out
of	of
your	your
final	final
salary	salary
scheme	scheme
into	in↓to
money	money
purchase	purchase
halfway	half↓way
through	through
your	your
career	career
you	you
will	will
never	never
get	get
the	the
highvalue	highvalue
contribution	contribute↓ion
these	these
people	people
are	are
really	real↓ly
going	go↓ing
to	to
lose	lose
out	out
and	and
are	are
most	most
likely	like↓ly
to	to
need	need
to	to
top	top
up	up
their	their
pensions	pense↓ion↓s
everybodys	every↓body↓s
situation	situate↓ion
is	is
different	differ↓ent
and	and
it	it
is	is
a	a
good	good
idea	idea
to	to
get	get
independent	in↓de↓pend↓ent
financial	finance↓ial
advice	advice
if	if
you	you
are	are
on	on
higher	high↓er
earnings	earn↓ing↓s
with	with
complex	complex
benefits	benefit↓s
arrangements	arrange↓ment↓s
you	you
may	may
be	be
able	able
to	to
negotiate	negotiate
with	with
your	your
employer	employ↓er
to	to
fund	fund
this	this
advice	advice
most	most
employers	employ↓er↓s
will	will
offer	offer
a	a
money	money
purchase	purchase
scheme	scheme
in	in
place	place
of	of
the	the
final	final
salary	salary
pension	pense↓ion
if	if
you	you
have	have
a	a
choice	choice
do	do
your	your
sums	sum↓s
carefully	care↓ful↓ly
before	before
accepting	accept↓ing
as	as
it	it
is	is
likely	like↓ly
to	to
mean	mean
a	a
huge	huge
loss	loss
for	for
you	you
if	if
you	you
are	are
offered	offer↓ed
the	the
option	opt↓ion
of	of
staying	stay↓ing
with	with
the	the
final	final
salary	salary
scheme	scheme
or	or
moving	move↓ing
over	over
to	to
a	a
money	money
purchase	purchase
scheme	scheme
as	as
many	many
firms	firm↓s
are	are
giving	give↓ing
their	their
staff	staff
you	you
should	should
stay	stay
put	put
advises	advise↓s
donna	donna
bradshaw	bradshaw
director	direct↓or
of	of
independent	in↓de↓pend↓ent
financial	finance↓ial
adviser	advise↓er
fiona	fiona
price	price
partners	partner↓s
the	the
money	money
purchase	purchase
scheme	scheme
may	may
have	have
very	very
high	high
employer	employ↓er
contributions	contribute↓ion↓s
but	but
even	even
so	so
you	you
are	are
better	better
off	off
with	with
the	the
final	final
salary	salary
scheme	scheme
if	if
your	your
only	one↓ly
option	opt↓ion
is	is
to	to
join	join
a	a
money	money
purchase	purchase
scheme	scheme
it	it
is	is
worth	worth
doing	do↓ing
so	so
as	as
your	your
employer	employ↓er
will	will
contribute	contribute
work	work
out	out
how	how
much	much
this	this
will	will
be	be
and	and
how	how
much	much
it	it
will	will
cost	cost
to	to
replace	re↓place
the	the
benefits	benefit↓s
you	you
would	would
have	have
received	receive↓ed
as	as
part	part
of	of
your	your
final	final
salary	salary
scheme	scheme
such	such
as	as
life	life
cover	cover
compare	compare
this	this
with	with
how	how
much	much
you	you
think	think
you	you
will	will
need	need
to	to
live	live
on	on
in	in
retirement	re↓tire↓ment
you	you
will	will
have	have
to	to
make	make
up	up
the	the
shortfall	short↓fall
which	which
may	may
be	be
possible	possible
through	through
additional	addition↓al
contributions	contribute↓ion↓s
to	to
your	your
employers	employ↓er↓s
money	money
purchase	purchase
scheme	scheme
alternatively	alternate↓ive↓ly
your	your
company	company
may	may
have	have
an	an
additional	addition↓al
voluntary	voluntary
contribution	contribute↓ion
avc	avc
scheme	scheme
that	that
you	you
can	can
put	put
money	money
into	in↓to
or	or
you	you
could	could
opt	opt
for	for
a	a
stakeholderstyle	stake↓holder↓style
plan	plan
if	if
you	you
earn	earn
less	less
than	than
30000	30000
you	you
can	can
invest	invest
in	in
a	a
stakeholder	stake↓hold↓er
alongside	along↓side
your	your
money	money
purchase	purchase
scheme	scheme
what	what
is	is
important	import↓ant
is	is
to	to
shop	shop
around	a↓round
advises	advise↓s
mr	mr
boulding	bould↓ing
and	and
find	find
out	out
which	which
is	is
the	the
most	most
attractive	attract↓ive
vehicle	vehicle
in	in
terms	term↓s
of	of
the	the
charges	charge↓s
and	and
range	range
of	of
investments	invest↓ment↓s
the	the
sangatte	sangatte
refugee	refuge↓ee
camp	camp
has	have↓s
become	be↓come
the	the
focus	focus
for	for
the	the
xenophobic	xenophobia↓ic
tendency	tendent↓cy
on	on
this	this
side	side
of	of
the	the
channel	channel
but	but
the	the
existence	exist↓ence
of	of
the	the
camp	camp
does	do↓s
not	not
give	give
rise	rise
to	to
the	the
nightly	night↓ly
game	game
of	of
trainhopping	train↓hop↓ing
at	at
rail	rail
yards	yard↓s
near	near
the	the
french	french
tunnel	tunnel
entrance	en↓trance
as	as
the	the
chief	chief
executive	execute↓ive
of	of
the	the
refugee	refuge↓ee
council	council
said	say↓ed
yesterday	yester↓day
sangatte	sangatte
is	is
a	a
symptom	symptom
not	not
the	the
cause	cause
of	of
the	the
pressure	pressure
generated	generate↓ed
by	by
people	people
wanting	want↓ing
to	to
come	come
to	to
britain	britain
asylumseekers	asylumseek↓er↓s
and	and
economic	economic
migrants	migrant↓s
are	are
desperate	desperate
to	to
get	get
to	to
these	these
shores	shore↓s
not	not
because	because
of	of
the	the
cornucopia	cornucopia
of	of
state	state
benefits	benefit↓s
which	which
are	are
available	avail↓able
they	they
are	are
not	not
nor	nor
because	because
we	we
are	are
unusually	un↓usual↓ly
soft	soft
when	when
it	it
comes	come↓s
to	to
enforcing	enforce↓ing
immigration	im↓migrate↓ion
laws	law↓s
we	we
are	are
not	not
but	but
because	because
we	we
speak	speak
english	Angle↓ish
and	and
have	have
a	a
strong	strong
fullemployment	fullemployment
economy	economic↓y
the	the
british	brite↓ish
should	should
regard	regard
the	the
modern	modern
siege	siege
of	of
calais	calai↓s
as	as
a	a
compliment	compliment
and	and
a	a
potential	potent↓ial
benefit	benefit
rather	rathe↓er
than	than
a	a
threat	threat
this	this
country	country
can	can
gain	gain
a	a
great	great
deal	deal
as	as
it	it
has	have↓s
in	in
the	the
past	past
from	from
the	the
determination	determine↓ation
hard	hard
work	work
and	and
enterprise	enterprise
of	of
immigrants	im↓migrate↓ant↓s
many	many
of	of
those	those
refused	re↓fuse↓ed
refugee	refuge↓ee
status	status
should	should
be	be
invited	invite↓ed
to	to
settle	settle
here	here
and	and
make	make
a	a
contribution	contribute↓ion
to	to
our	our
economic	economic
and	and
cultural	culture↓al
life	life
there	there
are	are
always	always
likely	like↓ly
to	to
be	be
however	how↓ever
more	more
people	people
who	who
want	want
to	to
come	come
than	than
will	will
be	be
granted	grant↓ed
permission	per↓mission
and	and
so	so
borders	border↓s
will	will
have	have
to	to
be	be
policed	police↓ed
as	as
an	an
island	island
nation	nation
the	the
practicalities	practic↓al↓ity↓s
are	are
simpler	simpler
than	than
they	they
are	are
for	for
other	other
eu	eu
countries	country↓s
but	but
the	the
saga	saga
of	of
sangatte	sangatte
has	have↓s
shown	shown
that	that
in	in
immigration	im↓migrate↓ion
matters	matter↓s
no	no
country	country
is	is
an	an
island	island
ideally	idea↓al↓ly
a	a
common	common
immigration	im↓migrate↓ion
and	and
asylum	asylum
policy	policy
should	should
be	be
agreed	agree↓ed
at	at
eu	eu
level	level
that	that
would	would
make	make
a	a
reality	real↓ity
of	of
the	the
idea	idea
of	of
european	Europe↓an
citizenship	citizen↓ship
sadly	sade↓ly
such	such
an	an
enforceable	en↓force↓able
agreement	agree↓ment
is	is
unlikely	un↓like↓ly
in	in
the	the
near	near
future	future
however	how↓ever
if	if
david	david
blunkett	blunkett
develops	develop↓s
his	his
plans	plan↓s
to	to
allow	allow
limited	limit↓ed
immigration	im↓migrate↓ion
in	in
addition	addition
to	to
our	our
duty	duty
of	of
compassion	compassion
towards	toward↓s
those	those
fleeing	flee↓ing
persecution	persecute↓ion
it	it
will	will
make	make
it	it
easier	ease↓y
to	to
control	control
the	the
trainriders	trainride↓er↓s
and	and
lorry	lorry
jumpers	jump↓er↓s
throughout	through↓out
the	the
european	Europe↓an
transport	transport
network	net↓work
if	if
economic	economic
migrants	migrant↓s
are	are
offered	offer↓ed
the	the
prospect	pro↓spect
of	of
legal	legal
entry	enter↓y
they	they
will	will
be	be
marginally	margin↓al↓ly
less	less
likely	like↓ly
to	to
resort	re↓sort
to	to
desperate	desperate
means	mean↓s
of	of
entry	enter↓y
rather	rathe↓er
as	as
basil	base↓il
fawlty	faw↓lty
couldnt	couldnt
stop	stop
talking	talk↓ing
about	about
the	the
war	war
to	to
his	his
german	german
guests	guest↓s
so	so
peter	peter
hain	hain
the	the
minister	minister
for	for
europe	europe
finds	find↓s
it	it
almost	al↓most
impossible	im↓possible
to	to
stop	stop
talking	talk↓ing
about	about
the	the
euro	euro
even	even
though	though
he	he
knows	know↓s
he	he
shouldnt	shouldnt
in	in
a	a
conversation	converse↓ation
with	with
le	le
figaro	figaro
that	that
can	can
hardly	hard↓ly
fail	fail
to	to
inflame	in↓flame
the	the
treasury	treasury
mr	mr
hain	hain
has	have↓s
just	just
floated	float↓ed
a	a
detailed	detail↓ed
timetable	time↓table
for	for
potential	potent↓ial
british	brite↓ish
entry	enter↓y
into	in↓to
the	the
single	single
currency	currency
pointing	point↓ing
to	to
a	a
referendum	referendum
in	in
the	the
spring	spring
and	and
autumn	autumn
of	of
2003	2003
as	as
it	it
happens	hap↓en↓s
mr	mr
hains	hain↓s
remarks	re↓mark↓s
were	were
not	not
part	part
of	of
some	some
plot	plot
to	to
soften	soft↓en
up	up
british	brite↓ish
opinion	opinion
for	for
entry	enter↓y
today	today
jack	jack
straw	straw
travels	travel↓s
to	to
the	the
hague	hague
to	to
make	make
an	an
important	import↓ant
speech	speech
on	on
the	the
future	future
of	of
european	Europe↓an
institutions	institute↓ion↓s
in	in
it	it
the	the
foreign	foreign
secretary	secretary
will	will
set	set
out	out
some	some
of	of
the	the
latest	late↓est
british	brite↓ish
thinking	think↓ing
in	in
advance	advance
of	of
the	the
convention	convene↓ion
due	due
to	to
begin	begin
at	at
the	the
end	end
of	of
this	this
month	month
under	under
the	the
chairmanship	chair↓man↓ship
of	of
valery	valery
giscard	giscard
destaing	destaing
it	it
was	was
hardly	hard↓ly
in	in
the	the
interests	interest↓s
of	of
mr	mr
hain	hain
as	as
the	the
senior	senior
british	brite↓ish
representative	re↓present↓ative
on	on
the	the
convention	convene↓ion
to	to
do	do
anything	any↓thing
to	to
distract	distract
from	from
his	his
bosss	boss↓s
focus	focus
on	on
the	the
daunting	daunt↓ing
exercise	exercise
in	in
constitutionbuilding	constitute↓ion↓build↓ing
in	in
which	which
he	he
will	will
be	be
taking	take↓ing
part	part
whats	what↓s
more	more
mr	mr
hain	hain
didnt	didnt
really	real↓ly
confide	confide
in	in
le	le
figaro	figaro
anything	any↓thing
that	that
isnt	isnt
a	a
very	very
open	open
secret	secret
in	in
whitehall	white↓hall
namely	name↓ly
that	that
a	a
working	work↓ing
hypothesis	hypothesis
exists	exist↓s
that	that
would	would
allow	allow
a	a
euroreferendum	euroreferendum
as	as
early	early
as	as
spring	spring
2003	2003
and	and
while	while
what	what
mr	mr
hain	hain
said	say↓ed
wasnt	wasnt
really	real↓ly
new	new
some	some
of	of
what	what
mr	mr
straw	straw
says	say↓s
today	today
will	will
be	be
true	true
the	the
intriguing	intrigue↓ing
idea	idea
of	of
in	in
effect	effect
a	a
fulltime	fulltime
president	president
of	of
the	the
eu	eu
at	at
the	the
very	very
least	least
complementary	complement↓ary
to	to
the	the
commission	commission
president	president
is	is
floated	float↓ed
as	as
an	an
option	opt↓ion
in	in
terms	term↓s
so	so
opaque	opaque
as	as
to	to
be	be
almost	al↓most
invisible	invisible
but	but
others	other↓s
such	such
as	as
rotating	rotate↓ing
the	the
presidencies	president↓cy↓s
of	of
the	the
ministerial	ministery↓al
councils	council↓s
which	which
cover	cover
subjects	subject↓s
ranging	range↓ing
from	from
agriculture	agriculture
to	to
the	the
