not	not
earned	earn↓ed
any	any
money	money
today	today
besides	be↓side↓s
it	it
was	was
almost	al↓most
as	as
cold	cold
at	at
home	home
as	as
outside	out↓er↓side
for	for
they	they
had	have↓ed
only	one↓ly
a	a
patchy	patch↓y
roof	roof
to	to
cover	cover
them	them
the	the
girls	girl↓s
little	little
hands	hand↓s
were	were
almost	al↓most
frozen	freeze↓en
solid	solid
so	so
she	she
decided	decide↓ed
that	that
a	a
burning	burn↓ing
match	match
might	might
be	be
of	of
some	some
good	good
scratch	scratch
sounded	sound↓ed
the	the
match	match
as	as
she	she
drew	drew
it	it
out	out
how	how
it	it
sputtered	sputter↓ed
as	as
it	it
burnt	burn↓t
it	it
gave	gave
a	a
warm	warm
candlelike	candle↓like
bright	bright
light	light
that	that
the	the
girl	girl
hid	hid
from	from
the	the
world	world
as	as
she	she
held	held
her	her
hand	hand
over	over
it	it
why	why
had	have↓ed
no	no
one	one
wanted	want↓ed
to	to
buy	buy
even	even
one	one
match	match
a	a
wonderful	wonder↓ful
light	light
it	it
was	was
really	real↓ly
it	it
seemed	seem↓ed
to	to
the	the
girl	girl
that	that
she	she
was	was
sitting	sit↓ing
by	by
a	a
large	large
iron	iron
stove	stove
with	with
polished	polish↓ed
brass	brass
feet	feet
and	and
a	a
brass	brass
ornament	ornament
how	how
the	the
fire	fire
burned	burn↓ed
the	the
girl	girl
was	was
pleased	please↓ed
and	and
the	the
fire	fire
actually	act↓ual↓ly
seemed	seem↓ed
so	so
warm	warm
that	that
the	the
child	child
stretched	stretch↓ed
out	out
her	her
feet	feet
as	as
if	if
to	to
warm	warm
them	them
when	when
suddenly	sudden↓ly
the	the
flame	flame
of	of
the	the
match	match
went	went
out	out
it	it
was	was
a	a
short	short
stubby	stubby
match	match
that	that
the	the
little	little
girl	girl
next	next
rubbed	rub↓ed
on	on
the	the
wall	wall
it	it
burst	burst
into	in↓to
a	a
flame	flame
and	and
lo	lo
and	and
behold	be↓hold
the	the
girl	girl
was	was
transported	transport↓ed
from	from
her	her
dank	dank
city	city
to	to
a	a
beautiful	beauty↓ful
sunny	sun↓y
forest	forest
she	she
heard	heard
the	the
birds	bird↓s
chirping	chirp↓ing
and	and
she	she
was	was
surrounded	surround↓ed
by	by
wildflowers	wild↓flow↓er↓s
and	and
birches	birch↓s
as	as
white	white
as	as
snow	snow
a	a
little	little
squirrel	squirrel
hid	hid
some	some
food	food
in	in
the	the
ground	ground
and	and
scurried	scurry↓ed
off	off
into	in↓to
the	the
underbrush	under↓brush
the	the
girl	girl
was	was
curious	Curie↓ium↓ous
so	so
she	she
dug	dug
some	some
squirrel	squirrel
food	food
up	up
to	to
see	see
what	what
it	it
was	was
but	but
then	then
she	she
forgot	forgot
to	to
put	put
it	it
back	back
the	the
squirrel	squirrel
came	came
back	back
and	and
looked	look↓ed
in	in
its	it↓s
hiding	hide↓ing
place	place
but	but
the	the
food	food
was	was
nowhere	no↓where
to	to
be	be
found	found
then	then
the	the
match	match
went	went
out	out
and	and
it	it
wasnt	wasnt
the	the
forest	forest
that	that
remained	remain↓ed
before	before
her	her
eyes	eye↓s
it	it
was	was
only	one↓ly
the	the
thick	thick
damp	damp
cold	cold
wall	wall
the	the
girl	girl
looked	look↓ed
despondently	despond↓ent↓ly
into	in↓to
the	the
sky	sky
that	that
was	was
now	now
fully	full↓ly
darkened	dark↓en↓ed
and	and
suddenly	sudden↓ly
she	she
saw	saw
a	a
star	star
fall	fall
leaving	leave↓ing
behind	be↓hind
it	it
a	a
bright	bright
streak	streak
of	of
fire	fire
someone	some↓one
is	is
dying	die↓ing
thought	thought
the	the
little	little
girl	girl
it	it
was	was
her	her
old	old
grandmother	grand↓mother
the	the
one	one
who	who
had	have↓ed
loved	love↓ed
her	her
the	the
most	most
and	and
the	the
one	one
who	who
the	the
girl	girl
used	use↓ed
to	to
visit	visit
every	every
sunday	sunday
who	who
had	have↓ed
told	told
her	her
that	that
when	when
a	a
star	star
falls	fall↓s
a	a
soul	soul
leaves	leave↓s
this	this
earth	earth
it	it
was	was
her	her
last	last
match	match
that	that
the	the
little	little
girl	girl
now	now
rubbed	rub↓ed
on	on
the	the
wall	wall
and	and
the	the
light	light
again	again
shone	shone
round	round
her	her
her	her
old	old
grandmother	grand↓mother
in	in
the	the
brightness	bright↓ness
stood	stood
loving	love↓ing
in	in
her	her
appearance	appear↓ance
the	the
girl	girl
understood	under↓stand
her	her
grandmother	grand↓mother
would	would
soon	soon
disappear	dis↓appear
but	but
she	she
tried	try↓ed
to	to
play	play
for	for
time	time
grandmother	grand↓mother
cried	cry↓ed
the	the
little	little
one	one
o	o
take	take
me	me
with	with
you	you
i	i
know	know
you	you
will	will
go	go
away	away
when	when
the	the
match	match
burns	burn↓s
out	out
the	the
girl	girl
decided	decide↓ed
to	to
light	light
the	the
whole	whole
bundle	bundle
of	of
matches	match↓s
in	in
order	order
to	to
keep	keep
her	her
grandmother	grand↓mother
there	there
the	the
girl	girl
saw	saw
the	the
matches	match↓s
glowed	glow↓ed
with	with
a	a
light	light
that	that
was	was
brighter	bright↓er
than	than
the	the
day	day
and	and
her	her
grandmother	grand↓mother
had	have↓ed
never	never
appeared	appear↓ed
so	so
large	large
or	or
so	so
beautiful	beauty↓ful
as	as
she	she
did	did
in	in
the	the
light	light
of	of
the	the
little	little
matches	match↓s
the	the
grandmother	grand↓mother
then	then
took	took
the	the
little	little
girl	girl
in	in
her	her
arms	arm↓s
and	and
they	they
both	both
flew	flew
upwards	up↓ward↓s
in	in
brightness	bright↓ness
and	and
joy	joy
far	far
above	above
the	the
earth	earth
where	where
there	there
was	was
neither	neither
cold	cold
nor	nor
hunger	hunger
and	and
the	the
little	little
girl	girl
felt	felt
safe	safe
and	and
peaceful	peace↓ful
in	in
the	the
dawn	dawn
of	of
the	the
morning	morne↓ing
there	there
lay	lay
the	the
poor	poor
little	little
one	one
not	not
frowning	frown↓ing
but	but
smiling	smile↓ing
and	and
with	with
a	a
pale	pale
face	face
leaning	lean↓ing
against	again↓st
the	the
wall	wall
frozen	freeze↓en
and	and
stone	stone
dead	dead
she	she
tried	try↓ed
to	to
warm	warm
herself	her↓self
said	say↓ed
some	some
children	children
who	who
saw	saw
her	her
were	were
asking	ask↓ing
their	their
parents	parent↓s
why	why
no	no
one	one
helped	help↓ed
the	the
girl	girl
who	who
they	they
knew	knew
looked	look↓ed
dirt	dirt
poor	poor
and	and
helpless	help↓less
passersby	pass↓ers↓by
who	who
saw	saw
her	her
sitting	sit↓ing
motionless	motion↓less
wished	wish↓ed
they	they
could	could
have	have
helped	help↓ed
the	the
girl	girl
but	but
their	their
good	good
intentions	intent↓ion↓s
were	were
a	a
day	day
late	late
and	and
a	a
dollar	dollar
short	short
other	other
people	people
suspected	suspect↓ed
the	the
girl	girl
had	have↓ed
fallen	fall↓en
asleep	asleep
and	and
frozen	freeze↓en
but	but
no	no
one	one
imagined	imagine↓ed
what	what
beautiful	beauty↓ful
things	thing↓s
she	she
had	have↓ed
seen	see↓en
nor	nor
into	in↓to
what	what
glory	glory
she	she
had	have↓ed
entered	enter↓ed
with	with
her	her
grandmother	grand↓mother
on	on
new	new
years	year↓s
day	day
once	once
upon	up↓on
a	a
time	time
the	the
birds	bird↓s
took	took
it	it
into	in↓to
their	their
heads	head↓s
that	that
they	they
would	would
like	like
a	a
master	mast↓er
and	and
that	that
one	one
of	of
their	their
number	numb↓er
must	must
be	be
chosen	choose↓en
king	king
a	a
meeting	meet↓ing
of	of
all	all
the	the
birds	bird↓s
was	was
called	call↓ed
and	and
though	though
they	they
understood	under↓stand
the	the
birds	bird↓s
who	who
were	were
from	from
the	the
most	most
distant	distant
lands	land↓s
would	would
be	be
unable	un↓able
to	to
come	come
many	many
birds	bird↓s
came	came
from	from
faraway	fara↓way
meadows	meadow↓s
and	and
woods	wood↓s
the	the
eagle	eagle
who	who
already	al↓ready
thought	thought
himself	him↓self
the	the
de	de
facto	facto
king	king
arrived	arrive↓ed
fashionably	fashion↓able↓ly
late	late
it	it
was	was
a	a
hawk	hawk
who	who
was	was
most	most
excited	excite↓ed
about	about
the	the
meeting	meet↓ing
because	because
he	he
was	was
the	the
dark	dark
horse	horse
for	for
king	king
the	the
small	small
fry	fry
came	came
too	too
and	and
the	the
robin	robin
the	the
bluebird	blue↓bird
the	the
owl	owl
the	the
lark	lark
and	and
the	the
sparrow	sparrow
who	who
had	have↓ed
only	one↓ly
a	a
chance	chance
in	in
a	a
million	million
to	to
be	be
king	king
were	were
all	all
present	present
at	at
the	the
meeting	meet↓ing
the	the
cuckoo	cuckoo
who	who
was	was
almost	al↓most
not	not
invited	invite↓ed
because	because
his	his
call	call
so	so
annoyed	annoy↓ed
the	the
other	other
birds	bird↓s
came	came
too	too
it	it
was	was
the	the
very	very
little	little
bird	bird
who	who
had	have↓ed
no	no
name	name
at	at
all	all
however	how↓ever
that	that
would	would
end	end
up	up
overturning	over↓turn↓ing
the	the
balance	balance
of	of
power	power
among	among
the	the
birds	bird↓s
that	that
there	there
would	would
be	be
great	great
confusion	confuse↓ion
and	and
noise	noise
among	among
the	the
birds	bird↓s
at	at
the	the
meeting	meet↓ing
was	was
to	to
be	be
expected	expect↓ed
given	give↓en
the	the
sheer	sheer
numbers	numb↓er↓s
of	of
birds	bird↓s
that	that
have	have
gathered	gather↓ed
there	there
was	was
piping	pipe↓ing
hissing	hiss↓ing
and	and
clacking	clack↓ing
but	but
finally	final↓ly
it	it
was	was
decided	decide↓ed
that	that
the	the
bird	bird
that	that
could	could
fly	fly
the	the
highest	high↓est
should	should
be	be
king	king
the	the
little	little
bird	bird
lay	lay
low	low
near	near
the	the
eagle	eagle
at	at
first	first
but	but
the	the
eagle	eagle
did	did
not	not
notice	notice
the	the
bird	bird
hopping	hop↓ing
onto	on↓to
his	his
back	back
right	right
as	as
the	the
competition	competition
was	was
about	about
to	to
commence	commence
into	in↓to
the	the
air	air
in	in
a	a
great	great
flock	flock
all	all
the	the
birds	bird↓s
flew	flew
when	when
the	the
signal	signal
was	was
given	give↓en
the	the
air	air
was	was
full	full
of	of
dust	dust
and	and
it	it
seemed	seem↓ed
as	as
if	if
a	a
black	black
cloud	cloud
were	were
floating	float↓ing
over	over
the	the
field	field
you	you
could	could
hear	hear
the	the
birds	bird↓s
chirping	chirp↓ing
and	and
flapping	flap↓ing
from	from
fields	field↓s
that	that
were	were
miles	mile↓s
away	away
the	the
little	little
birds	bird↓s
that	that
soon	soon
grew	grew
tired	tire↓ed
fell	fell
back	back
quickly	quick↓ly
to	to
earth	earth
the	the
fact	fact
that	that
the	the
larger	large↓er
ones	one↓s
held	held
out	out
longer	longer
and	and
flew	flew
higher	high↓er
and	and
higher	high↓er
but	but
the	the
eagle	eagle
flew	flew
highest	high↓est
of	of
any	any
surprised	surprise↓ed
no	no
one	one
could	could
anyone	any↓one
stop	stop
the	the
eagle	eagle
that	that
seemed	seem↓ed
to	to
be	be
flying	fly↓ing
straight	straight
into	in↓to
the	the
sun	sun
the	the
other	other
birds	bird↓s
gave	gave
out	out
one	one
by	by
one	one
and	and
when	when
the	the
eagle	eagle
saw	saw
this	this
he	he
thought	thought
what	what
is	is
the	the
use	use
of	of
flying	fly↓ing
any	any
higher	high↓er
this	this
victory	victor↓y
is	is
in	in
the	the
bag	bag
and	and
i	i
am	am
king	king
then	then
the	the
birds	bird↓s
below	be↓low
called	call↓ed
with	with
one	one
accord	accord
come	come
back	back
come	come
back	back
it	it
is	is
you	you
who	who
must	must
be	be
our	our
king	king
because	because
no	no
one	one
can	can
fly	fly
as	as
high	high
as	as
you	you
except	except
me	me
cried	cry↓ed
a	a
shrill	shrill
shrill	shrill
voice	voice
and	and
out	out
of	of
the	the
blue	blue
the	the
little	little
bird	bird
without	with↓out
a	a
name	name
rose	rose
from	from
the	the
eagles	eagle↓s
back	back
where	where
he	he
had	have↓ed
lain	lain
hidden	hide↓en
in	in
the	the
feathers	feather↓s
his	his
guile	guile
was	was
the	the
ace	ace
up	up
his	his
sleeve	sleeve
and	and
he	he
laughed	laugh↓ed
to	to
himself	him↓self
at	at
how	how
easy	ease↓y
it	it
had	have↓ed
been	be↓en
to	to
outwit	out↓wit
the	the
other	other
birds	bird↓s
higher	high↓er
and	and
higher	high↓er
he	he
mounted	mount↓ed
until	un↓til
he	he
was	was
lost	lost
to	to
sight	sight
and	and
then	then
folding	fold↓ing
his	his
wings	wing↓s
together	together
he	he
sank	sank
to	to
earth	earth
crying	cry↓ing
shrilly	shril↓ly
i	i
am	am
king	king
i	i
am	am
king	king
the	the
eagle	eagle
tricked	trick↓ed
by	by
the	the
little	little
bird	bird
had	have↓ed
not	not
sensed	sense↓ed
the	the
bird	bird
in	in
his	his
feathers	feather↓s
and	and
so	so
had	have↓ed
not	not
at	at
all	all
expected	expect↓ed
the	the
bird	bird
to	to
come	come
flying	fly↓ing
out	out
like	like
that	that
the	the
birds	bird↓s
back	back
on	on
earth	earth
were	were
all	all
up	up
in	in
arms	arm↓s
you	you
and	and
not	not
the	the
eagle	eagle
our	our
king	king
the	the
birds	bird↓s
cried	cry↓ed
fuming	fume↓ing
with	with
anger	anger
you	you
have	have
done	do↓ne
this	this
by	by
breaking	break↓ing
every	every
rule	rule
in	in
the	the
book	book
so	so
we	we
will	will
not	not
have	have
you	you
who	who
are	are
simply	simple↓ly
tricky	trick↓y
and	and
cunning	cun↓ing
to	to
reign	reign
over	over
us	us
the	the
bird	bird
without	with↓out
a	a
name	name
then	then
decided	decide↓ed
to	to
clear	clear
the	the
air	air
and	and
said	say↓ed
then	then
let	let
everyone	every↓one
start	start
with	with
a	a
clean	clean
slate	slate
and	and
perform	perform
a	a
new	new
challenging	challenge↓ing
task	task
then	then
we	we
can	can
decide	decide
who	who
should	should
be	be
the	the
real	real
king	king
then	then
the	the
birds	bird↓s
gathered	gather↓ed
together	together
again	again
and	and
decided	decide↓ed
the	the
case	case
would	would
be	be
resolved	re↓solve↓ed
by	by
making	make↓ing
a	a
new	new
condition	condition
which	which
was	was
that	that
he	he
should	should
be	be
king	king
who	who
could	could
go	go
the	the
deepest	deep↓est
into	in↓to
the	the
earth	earth
so	so
the	the
little	little
bird	bird
who	who
the	the
other	other
birds	bird↓s
despised	despise↓ed
was	was
now	now
back	back
to	to
square	square
one	one
confident	confident
he	he
remained	remain↓ed
however	how↓ever
that	that
if	if
he	he
played	play↓ed
his	his
cards	card↓s
right	right
he	he
could	could
be	be
king	king
how	how
the	the
goose	goose
wallowed	wallow↓ed
in	in
the	the
sand	sand
and	and
the	the
duck	duck
strove	strove
to	to
dig	dig
a	a
hole	hole
for	for
the	the
new	new
task	task
all	all
the	the
other	other
birds	bird↓s
tried	try↓ed
to	to
hide	hide
themselves	them↓selves
in	in
the	the
ground	ground
too	too
until	un↓til
they	they
were	were
practically	practic↓al↓ly
blue	blue
in	in
the	the
face	face
the	the
nameless	name↓less
little	little
bird	bird
that	that
was	was
as	as
bold	bold
as	as
brass	brass
found	found
a	a
pitch	pitch
dark	dark
mouses	mouse↓s
hole	hole
and	and
creeping	creep↓ing
in	in
cried	cry↓ed
i	i
am	am
king	king
i	i
am	am
king	king
but	but
it	it
was	was
of	of
no	no
avail	avail
you	you
our	our
king	king
all	all
the	the
remaining	remain↓ing
birds	bird↓s
who	who
the	the
littlest	littlest
bird	bird
had	have↓ed
outwitted	out↓witte↓ed
cried	cry↓ed
again	again
even	even
more	more
angrily	angry↓ly
than	than
before	before
do	do
you	you
think	think
we	we
would	would
reward	reward
your	your
cunning	cun↓ing
in	in
this	this
way	way
no	no
no	no
you	you
shall	shall
stay	stay
in	in
the	the
earth	earth
till	till
you	you
die	die
of	of
hunger	hunger
so	so
they	they
shut	shut
up	up
the	the
little	little
bird	bird
in	in
the	the
mouses	mouse↓s
hole	hole
that	that
the	the
mouse	mouse
gave	gave
up	up
most	most
unwillingly	un↓will↓ing↓ly
and	and
bade	bade
the	the
owl	owl
watch	watch
him	him
carefully	care↓ful↓ly
night	night
and	and
day	day
then	then
all	all
the	the
birds	bird↓s
went	went
home	home
to	to
bed	bed
for	for
they	they
were	were
very	very
tired	tire↓ed
but	but
the	the
owl	owl
assigned	assign↓ed
by	by
the	the
birds	bird↓s
to	to
stand	stand
guard	guard
found	found
his	his
job	job
was	was
lonely	lone↓ly
and	and
wearisome	wearisome
because	because
he	he
was	was
just	just
sitting	sit↓ing
alone	alone
staring	stare↓ing
at	at
the	the
mouses	mouse↓s
hole	hole
i	i
can	can
close	close
one	one
eye	eye
and	and
watch	watch
with	with
the	the
other	other
he	he
thought	thought
so	so
he	he
closed	close↓ed
one	one
eye	eye
and	and
stared	stare↓ed
steadfastly	stathe↓fast↓ly
with	with
the	the
other	other
but	but
before	before
he	he
knew	knew
it	it
he	he
forgot	forgot
to	to
keep	keep
that	that
one	one
open	open
and	and
both	both
eyes	eye↓s
were	were
fast	fast
asleep	asleep
then	then
the	the
little	little
bird	bird
guarded	guarde↓ed
by	by
the	the
owl	owl
peeped	peep↓ed
out	out
and	and
when	when
he	he
saw	saw
the	the
owls	owl↓s
two	two
eyes	eye↓s
tight	tight
shut	shut
he	he
slipped	slip↓ed
from	from
the	the
hole	hole
and	and
flew	flew
away	away
he	he
wanted	want↓ed
to	to
shout	shout
i	i
am	am
king	king
so	so
that	that
the	the
owl	owl
could	could
hear	hear
him	him
as	as
he	he
flew	flew
but	but
thought	thought
better	better
of	of
it	it
from	from
this	this
time	time
on	on
the	the
owl	owl
fooled	fool↓ed
by	by
the	the
little	little
bird	bird
has	have↓s
not	not
dared	dare↓ed
to	to
show	show
himself	him↓self
by	by
day	day
for	for
fear	fear
the	the
birds	bird↓s
should	should
beat	beat
the	the
living	live↓ing
daylights	day↓light↓s
out	out
of	of
him	him
he	he
flies	fly↓s
about	about
only	one↓ly
at	at
nighttime	night↓time
hating	hate↓ing
and	and
pursuing	pursue↓ing
not	not
the	the
bird	bird
but	but
the	the
mouse	mouse
for	for
having	have↓ing
made	made
the	the
hole	hole
into	in↓to
which	which
the	the
little	little
bird	bird
crept	crept
and	and
the	the
little	little
bird	bird
also	also
keeps	keep↓s
out	out
of	of
sight	sight
for	for
he	he
fears	fear↓s
that	that
the	the
other	other
birds	bird↓s
should	should
punish	punish
him	him
for	for
his	his
cunning	cun↓ing
the	the
rejection	reject↓ion
by	by
the	the
other	other
birds	bird↓s
was	was
a	a
bitter	bite↓er
pill	pill
to	to
swallow	swallow
for	for
the	the
nameless	name↓less
bird	bird
the	the
owl	owl
had	have↓ed
let	let
slip	slip
away	away
he	he
hides	hide↓s
in	in
the	the
hedges	hedge↓s
and	and
when	when
he	he
thinks	think↓s
himself	him↓self
quite	quite
safe	safe
he	he
sings	sing↓s
out	out
i	i
am	am
king	king
i	i
am	am
king	king
and	and
the	the
other	other
birds	bird↓s
in	in
mockery	mock↓er↓y
call	call
out	out
yes	ye↓s
yes	ye↓s
the	the
hedgeking	hedgek↓ing
the	the
hedgeking	hedgek↓ing
at	at
ten	ten
years	year↓s
old	old
i	i
could	could
not	not
figure	figure
out	out
what	what
it	it
was	was
that	that
this	this
elvis	elvis
presley	presley
guy	guy
had	have↓ed
that	that
the	the
rest	rest
of	of
us	us
boys	boy↓s
did	did
not	not
have	have
he	he
seemed	seem↓ed
to	to
be	be
no	no
different	differ↓ent
from	from
the	the
rest	rest
of	of
us	us
he	he
was	was
simply	simple↓ly
a	a
man	man
who	who
had	have↓ed
a	a
head	head
two	two
arms	arm↓s
and	and
two	two
legs	leg↓s
it	it
must	must
have	have
been	be↓en
something	some↓thing
pretty	pretty
superlative	superlate↓ive
that	that
he	he
had	have↓ed
hidden	hide↓en
away	away
because	because
he	he
had	have↓ed
every	every
young	young
girl	girl
at	at
the	the
orphanage	orphanage
wrapped	wrap↓ed
around	a↓round
his	his
little	little
finger	finger
at	at
about	about
nine	nine
oclock	oclock
on	on
saturday	saturday
morning	morne↓ing
i	i
figured	figure↓ed
a	a
good	good
solution	solution
was	was
to	to
ask	ask
eugene	eugene
correthers	correther↓s
who	who
was	was
one	one
of	of
the	the
older	old↓er
and	and
smarter	smart↓er
boys	boy↓s
what	what
it	it
was	was
that	that
made	made
this	this
elvis	elvis
guy	guy
so	so
special	special
he	he
told	told
me	me
that	that
it	it
was	was
not	not
anything	any↓thing
about	about
elviss	elviss
personality	person↓al↓ity
but	but
his	his
wavy	wave↓y
hair	hair
and	and
the	the
way	way
he	he
moved	move↓ed
his	his
body	body
about	about
a	a
half	half
an	an
hour	hour
later	late↓er
the	the
boys	boy↓s
in	in
the	the
orphanage	orphanage
called	call↓ed
down	down
to	to
the	the
main	main
dining	dine↓ing
room	room
by	by
the	the
matron	matron
were	were
told	told
that	that
they	they
were	were
all	all
going	go↓ing
to	to
downtown	down↓town
jacksonville	jacksonville
florida	florida
to	to
get	get
a	a
new	new
pair	pair
of	of
buster	bust↓er
brown	brown
shoes	shoe↓s
and	and
a	a
haircut	hair↓cut
that	that
is	is
when	when
i	i
got	got
this	this
big	big
idea	idea
which	which
hit	hit
me	me
like	like
a	a
ton	ton
of	of
bricks	brick↓s
if	if
the	the
elvis	elvis
haircut	hair↓cut
was	was
the	the
big	big
secret	secret
then	then
elviss	elviss
haircut	hair↓cut
i	i
was	was
going	go↓ing
to	to
get	get
i	i
was	was
going	go↓ing
to	to
have	have
my	my
day	day
in	in
the	the
sun	sun
and	and
all	all
the	the
way	way
to	to
town	town
that	that
was	was
all	all
i	i
talked	talk↓ed
about	about
the	the
fact	fact
that	that
i	i
was	was
getting	get↓ing
an	an
elvis	elvis
haircut	hair↓cut
not	not
just	just
the	the
simple	simple
fact	fact
that	that
we	we
were	were
getting	get↓ing
out	out
of	of
the	the
orphanage	orphanage
made	made
me	me
particularly	particle↓ar↓ly
loquacious	loquacious
i	i
told	told
everybody	every↓body
including	include↓ing
the	the
orphanage	orphanage
matron	matron
i	i
normally	norm↓al↓ly
feared	fear↓ed
that	that
i	i
was	was
going	go↓ing
to	to
look	look
just	just
like	like
elvis	elvis
presley	presley
and	and
that	that
i	i
would	would
learn	learn
to	to
move	move
around	a↓round
just	just
like	like
he	he
did	did
and	and
that	that
i	i
would	would
be	be
rich	rich
and	and
famous	fame↓ous
one	one
day	day
just	just
like	like
him	him
the	the
matron	matron
understood	under↓stand
my	my
idea	idea
was	was
something	some↓thing
that	that
i	i
was	was
really	real↓ly
excited	excite↓ed
about	about
and	and
said	say↓ed
nothing	no↓thing
when	when
i	i
got	got
my	my
new	new
buster	bust↓er
brown	brown
shoes	shoe↓s
i	i
was	was
smiling	smile↓ing
from	from
ear	ear
to	to
ear	ear
those	those
shoes	shoe↓s
they	they
shined	shine↓ed
really	real↓ly
brightly	bright↓ly
and	and
i	i
liked	like↓ed
looking	look↓ing
at	at
the	the
bones	bone↓s
in	in
my	my
feet	feet
which	which
i	i
had	have↓ed
never	never
seen	see↓en
before	before
through	through
a	a
special	special
xray	xray
machine	machine
they	they
had	have↓ed
in	in
the	the
shoe	shoe
store	store
that	that
made	made
the	the
bones	bone↓s
in	in
your	your
feet	feet
look	look
green	green
i	i
was	was
now	now
almost	al↓most
ready	ready
to	to
go	go
back	back
to	to
the	the
orphanage	orphanage
and	and
practice	practice
being	be↓ing
like	like
the	the
man	man
who	who
all	all
the	the
girls	girl↓s
loved	love↓ed
since	since
i	i
had	have↓ed
my	my
new	new
buster	bust↓er
brown	brown
shoes	shoe↓s
it	it
was	was
the	the
new	new
haircut	hair↓cut
though	though
that	that
i	i
needed	need↓ed
to	to
complete	complete
my	my
new	new
look	look
we	we
finally	final↓ly
arrived	arrive↓ed
at	at
the	the
unassuming	un↓assume↓ing
unembellished	un↓embellish↓ed
barbershop	barb↓er↓shop
where	where
they	they
cut	cut
our	our
hair	hair
for	for
free	free
because	because
we	we
were	were
orphans	orphan↓s
even	even
though	though
we	we
were	were
supposed	suppose↓ed
to	to
slowly	slow↓ly
wait	wait
to	to
be	be
called	call↓ed
i	i
ran	ran
straight	straight
up	up
to	to
one	one
of	of
the	the
barber	barb↓er
chairs	chair↓s
and	and
climbed	climb↓ed
up	up
onto	on↓to
the	the
board	board
the	the
barber	barb↓er
placed	place↓ed
across	a↓cross
the	the
arms	arm↓s
to	to
make	make
me	me
sit	sit
up	up
higher	high↓er
i	i
looked	look↓ed
at	at
the	the
man	man
and	and
said	say↓ed
with	with
a	a
beaming	beam↓ing
smile	smile
on	on
my	my
face	face
i	i
want	want
an	an
elvis	elvis
haircut	hair↓cut
can	can
you	you
make	make
my	my
hair	hair
like	like
elviss	elviss
i	i
asked	ask↓ed
the	the
barber	barb↓er
who	who
was	was
a	a
genial	geny↓al
young	young
man	man
grinned	grin↓ed
back	back
at	at
me	me
and	and
said	say↓ed
that	that
he	he
would	would
try	try
his	his
best	best
i	i
was	was
so	so
happy	hap↓y
when	when
he	he
started	start↓ed
to	to
cut	cut
my	my
hair	hair
but	but
just	just
as	as
he	he
started	start↓ed
to	to
cut	cut
the	the
matron	matron
who	who
had	have↓ed
been	be↓en
watching	watch↓ing
me	me
and	and
had	have↓ed
a	a
look	look
as	as
cold	cold
as	as
ice	ice
motioned	motion↓ed
for	for
him	him
to	to
come	come
over	over
to	to
where	where
she	she
was	was
standing	stand↓ing
she	she
whispered	whisper↓ed
something	some↓thing
into	in↓to
his	his
ear	ear
that	that
caused	cause↓ed
the	the
barber	barb↓er
to	to
shake	shake
his	his
head	head
like	like
he	he
was	was
telling	tell↓ing
her	her
no	no
in	in
response	response
the	the
matron	matron
walked	walk↓ed
over	over
to	to
a	a
little	little
man	man
sitting	sit↓ing
in	in
an	an
office	office
chair	chair
that	that
squeaked	squeak↓ed
as	as
it	it
rolled	roll↓ed
around	a↓round
the	the
floor	floor
and	and
spoke	spoke
to	to
him	him
it	it
was	was
the	the
little	little
man	man
who	who
then	then
walked	walk↓ed
over	over
and	and
said	say↓ed
something	some↓thing
to	to
the	the
man	man
who	who
was	was
cutting	cut↓ing
my	my
hair	hair
the	the
next	next
thing	thing
i	i
knew	knew
the	the
man	man
who	who
was	was
cutting	cut↓ing
my	my
hair	hair
told	told
me	me
that	that
he	he
was	was
no	no
longer	longer
allowed	allow↓ed
to	to
give	give
me	me
an	an
elvis	elvis
cut	cut
why	why
not	not
i	i
cried	cry↓ed
desperately	desperate↓ly
the	the
kindly	kind↓ly
barber	barb↓er
stopped	stop↓ed
by	by
the	the
matron	matron
did	did
not	not
answer	answer
but	but
from	from
his	his
expression	express↓ion
i	i
could	could
tell	tell
that	that
he	he
wished	wish↓ed
he	he
could	could
cut	cut
it	it
as	as
i	i
had	have↓ed
asked	ask↓ed
within	with↓in
a	a
few	few
minutes	minute↓s
it	it
wasnt	wasnt
an	an
elvis	elvis
haircut	hair↓cut
but	but
a	a
short	short
buzz	buzz
cut	cut
that	that
the	the
barber	barb↓er
had	have↓ed
given	give↓en
me	me
when	when
he	he
finished	finish↓ed
shaving	shave↓ing
off	off
all	all
my	my
hair	hair
and	and
made	made
me	me
smell	smell
real	real
good	good
with	with
his	his
powder	powder
the	the
barber	barb↓er
handed	hand↓ed
me	me
a	a
nickel	nick↓el
and	and
told	told
me	me
to	to
go	go
outside	out↓er↓side
to	to
the	the
snack	snack
machine	machine
and	and
buy	buy
myself	my↓self
a	a
candy	candy
bar	bar
i	i
handed	hand↓ed
him	him
the	the
nickel	nick↓el
back	back
and	and
told	told
him	him
that	that
i	i
was	was
not	not
hungry	hunger↓y
im	im
so	so
sorry	sore↓y
baby	babe↓y
he	he
said	say↓ed
as	as
i	i
climbed	climb↓ed
out	out
of	of
his	his
barber	barb↓er
chair	chair
i	i
am	am
not	not
a	a
baby	babe↓y
i	i
said	say↓ed
as	as
i	i
wiped	wipe↓ed
the	the
tears	tear↓s
from	from
my	my
eyes	eye↓s
i	i
then	then
sat	sat
